name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problem_Severity,Household_Income
"Manassas city, Virginia",11705.0,435.0,1.0,05000US51683,51,683,T,All,All,All
"Manassas city, Virginia",8160.0,518.0,2.0,05000US51683,51,683,S,Owner,All,All
"Manassas city, Virginia",10.0,22.0,3.0,05000US51683,51,683,S,Owner,Substandard,All
"Manassas city, Virginia",0.0,161.0,4.0,05000US51683,51,683,D,Owner,Substandard,<=30% AMI
"Manassas city, Virginia",0.0,161.0,5.0,05000US51683,51,683,D,Owner,Substandard,30.1-50% AMI
"Manassas city, Virginia",10.0,22.0,6.0,05000US51683,51,683,D,Owner,Substandard,50.1-60% AMI
"Manassas city, Virginia",0.0,161.0,7.0,05000US51683,51,683,D,Owner,Substandard,60.1-80% AMI
"Manassas city, Virginia",0.0,161.0,8.0,05000US51683,51,683,D,Owner,Substandard,80.1-95% AMI
"Manassas city, Virginia",0.0,161.0,9.0,05000US51683,51,683,D,Owner,Substandard,>95% AMI
"Manassas city, Virginia",10.0,25.0,10.0,05000US51683,51,683,S,Owner,Severely overcrowded,All
"Manassas city, Virginia",0.0,161.0,11.0,05000US51683,51,683,D,Owner,Severely overcrowded,<=30% AMI
"Manassas city, Virginia",0.0,161.0,12.0,05000US51683,51,683,D,Owner,Severely overcrowded,30.1-50% AMI
"Manassas city, Virginia",0.0,161.0,13.0,05000US51683,51,683,D,Owner,Severely overcrowded,50.1-60% AMI
"Manassas city, Virginia",0.0,161.0,14.0,05000US51683,51,683,D,Owner,Severely overcrowded,60.1-80% AMI
"Manassas city, Virginia",0.0,161.0,15.0,05000US51683,51,683,D,Owner,Severely overcrowded,80.1-95% AMI
"Manassas city, Virginia",10.0,25.0,16.0,05000US51683,51,683,D,Owner,Severely overcrowded,>95% AMI
"Manassas city, Virginia",165.0,111.0,17.0,05000US51683,51,683,S,Owner,Overcrowded,All
"Manassas city, Virginia",20.0,42.0,18.0,05000US51683,51,683,D,Owner,Overcrowded,<=30% AMI
"Manassas city, Virginia",20.0,35.0,19.0,05000US51683,51,683,D,Owner,Overcrowded,30.1-50% AMI
"Manassas city, Virginia",0.0,161.0,20.0,05000US51683,51,683,D,Owner,Overcrowded,50.1-60% AMI
"Manassas city, Virginia",15.0,27.0,21.0,05000US51683,51,683,D,Owner,Overcrowded,60.1-80% AMI
"Manassas city, Virginia",45.0,67.0,22.0,05000US51683,51,683,D,Owner,Overcrowded,80.1-95% AMI
"Manassas city, Virginia",60.0,70.0,23.0,05000US51683,51,683,D,Owner,Overcrowded,>95% AMI
"Manassas city, Virginia",985.0,307.0,24.0,05000US51683,51,683,S,Owner,Severely cost burdened,All
"Manassas city, Virginia",255.0,149.0,25.0,05000US51683,51,683,D,Owner,Severely cost burdened,<=30% AMI
"Manassas city, Virginia",280.0,161.0,26.0,05000US51683,51,683,D,Owner,Severely cost burdened,30.1-50% AMI
"Manassas city, Virginia",200.0,125.0,27.0,05000US51683,51,683,D,Owner,Severely cost burdened,50.1-60% AMI
"Manassas city, Virginia",165.0,112.0,28.0,05000US51683,51,683,D,Owner,Severely cost burdened,60.1-80% AMI
"Manassas city, Virginia",35.0,42.0,29.0,05000US51683,51,683,D,Owner,Severely cost burdened,80.1-95% AMI
"Manassas city, Virginia",55.0,51.0,30.0,05000US51683,51,683,D,Owner,Severely cost burdened,>95% AMI
"Manassas city, Virginia",1490.0,312.0,31.0,05000US51683,51,683,S,Owner,Cost burdened,All
"Manassas city, Virginia",40.0,67.0,32.0,05000US51683,51,683,D,Owner,Cost burdened,<=30% AMI
"Manassas city, Virginia",140.0,93.0,33.0,05000US51683,51,683,D,Owner,Cost burdened,30.1-50% AMI
"Manassas city, Virginia",155.0,101.0,34.0,05000US51683,51,683,D,Owner,Cost burdened,50.1-60% AMI
"Manassas city, Virginia",425.0,172.0,35.0,05000US51683,51,683,D,Owner,Cost burdened,60.1-80% AMI
"Manassas city, Virginia",225.0,119.0,36.0,05000US51683,51,683,D,Owner,Cost burdened,80.1-95% AMI
"Manassas city, Virginia",505.0,248.0,37.0,05000US51683,51,683,D,Owner,Cost burdened,>95% AMI
"Manassas city, Virginia",15.0,27.0,38.0,05000US51683,51,683,S,Owner,No income or no cash rent,All
"Manassas city, Virginia",15.0,27.0,39.0,05000US51683,51,683,D,Owner,No income or no cash rent,<=30% AMI
