name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problem_Severity,Household_Income
"James City County, Virginia",24570.0,515.0,1.0,05000US51095,51,095,T,All,All,All
"James City County, Virginia",18500.0,556.0,2.0,05000US51095,51,095,S,Owner,All,All
"James City County, Virginia",60.0,52.0,3.0,05000US51095,51,095,S,Owner,Substandard,All
"James City County, Virginia",15.0,24.0,4.0,05000US51095,51,095,D,Owner,Substandard,<=30% AMI
"James City County, Virginia",0.0,161.0,5.0,05000US51095,51,095,D,Owner,Substandard,30.1-50% AMI
"James City County, Virginia",0.0,161.0,6.0,05000US51095,51,095,D,Owner,Substandard,50.1-60% AMI
"James City County, Virginia",0.0,161.0,7.0,05000US51095,51,095,D,Owner,Substandard,60.1-80% AMI
"James City County, Virginia",0.0,161.0,8.0,05000US51095,51,095,D,Owner,Substandard,80.1-95% AMI
"James City County, Virginia",45.0,46.0,9.0,05000US51095,51,095,D,Owner,Substandard,>95% AMI
"James City County, Virginia",40.0,45.0,10.0,05000US51095,51,095,S,Owner,Severely overcrowded,All
"James City County, Virginia",0.0,161.0,11.0,05000US51095,51,095,D,Owner,Severely overcrowded,<=30% AMI
"James City County, Virginia",0.0,161.0,12.0,05000US51095,51,095,D,Owner,Severely overcrowded,30.1-50% AMI
"James City County, Virginia",0.0,161.0,13.0,05000US51095,51,095,D,Owner,Severely overcrowded,50.1-60% AMI
"James City County, Virginia",0.0,161.0,14.0,05000US51095,51,095,D,Owner,Severely overcrowded,60.1-80% AMI
"James City County, Virginia",40.0,45.0,15.0,05000US51095,51,095,D,Owner,Severely overcrowded,80.1-95% AMI
"James City County, Virginia",0.0,161.0,16.0,05000US51095,51,095,D,Owner,Severely overcrowded,>95% AMI
"James City County, Virginia",15.0,29.0,17.0,05000US51095,51,095,S,Owner,Overcrowded,All
"James City County, Virginia",0.0,161.0,18.0,05000US51095,51,095,D,Owner,Overcrowded,<=30% AMI
"James City County, Virginia",0.0,161.0,19.0,05000US51095,51,095,D,Owner,Overcrowded,30.1-50% AMI
"James City County, Virginia",0.0,161.0,20.0,05000US51095,51,095,D,Owner,Overcrowded,50.1-60% AMI
"James City County, Virginia",0.0,161.0,21.0,05000US51095,51,095,D,Owner,Overcrowded,60.1-80% AMI
"James City County, Virginia",0.0,161.0,22.0,05000US51095,51,095,D,Owner,Overcrowded,80.1-95% AMI
"James City County, Virginia",15.0,29.0,23.0,05000US51095,51,095,D,Owner,Overcrowded,>95% AMI
"James City County, Virginia",1690.0,387.0,24.0,05000US51095,51,095,S,Owner,Severely cost burdened,All
"James City County, Virginia",480.0,233.0,25.0,05000US51095,51,095,D,Owner,Severely cost burdened,<=30% AMI
"James City County, Virginia",395.0,176.0,26.0,05000US51095,51,095,D,Owner,Severely cost burdened,30.1-50% AMI
"James City County, Virginia",185.0,147.0,27.0,05000US51095,51,095,D,Owner,Severely cost burdened,50.1-60% AMI
"James City County, Virginia",160.0,106.0,28.0,05000US51095,51,095,D,Owner,Severely cost burdened,60.1-80% AMI
"James City County, Virginia",195.0,139.0,29.0,05000US51095,51,095,D,Owner,Severely cost burdened,80.1-95% AMI
"James City County, Virginia",280.0,158.0,30.0,05000US51095,51,095,D,Owner,Severely cost burdened,>95% AMI
"James City County, Virginia",3005.0,498.0,31.0,05000US51095,51,095,S,Owner,Cost burdened,All
"James City County, Virginia",115.0,66.0,32.0,05000US51095,51,095,D,Owner,Cost burdened,<=30% AMI
"James City County, Virginia",130.0,99.0,33.0,05000US51095,51,095,D,Owner,Cost burdened,30.1-50% AMI
"James City County, Virginia",265.0,140.0,34.0,05000US51095,51,095,D,Owner,Cost burdened,50.1-60% AMI
"James City County, Virginia",470.0,200.0,35.0,05000US51095,51,095,D,Owner,Cost burdened,60.1-80% AMI
"James City County, Virginia",435.0,176.0,36.0,05000US51095,51,095,D,Owner,Cost burdened,80.1-95% AMI
"James City County, Virginia",1595.0,395.0,37.0,05000US51095,51,095,D,Owner,Cost burdened,>95% AMI
"James City County, Virginia",30.0,34.0,38.0,05000US51095,51,095,S,Owner,No income or no cash rent,All
"James City County, Virginia",30.0,34.0,39.0,05000US51095,51,095,D,Owner,No income or no cash rent,<=30% AMI
"James City County, Virginia",0.0,161.0,40.0,05000US51095,51,095,D,Owner,No income or no cash rent,30.1-50% AMI
"James City County, Virginia",0.0,161.0,41.0,05000US51095,51,095,D,Owner,No income or no cash rent,50.1-60% AMI
"James City County, Virginia",0.0,161.0,42.0,05000US51095,51,095,D,Owner,No income or no cash rent,60.1-80% AMI
"James City County, Virginia",0.0,161.0,43.0,05000US51095,51,095,D,Owner,No income or no cash rent,80.1-95% AMI
"James City County, Virginia",0.0,161.0,44.0,05000US51095,51,095,D,Owner,No income or no cash rent,>95% AMI
"James City County, Virginia",13665.0,644.0,45.0,05000US51095,51,095,S,Owner,No housing problems,All
"James City County, Virginia",110.0,73.0,46.0,05000US51095,51,095,D,Owner,No housing problems,<=30% AMI
"James City County, Virginia",350.0,161.0,47.0,05000US51095,51,095,D,Owner,No housing problems,30.1-50% AMI
"James City County, Virginia",195.0,96.0,48.0,05000US51095,51,095,D,Owner,No housing problems,50.1-60% AMI
"James City County, Virginia",840.0,257.0,49.0,05000US51095,51,095,D,Owner,No housing problems,60.1-80% AMI
"James City County, Virginia",595.0,182.0,50.0,05000US51095,51,095,D,Owner,No housing problems,80.1-95% AMI
"James City County, Virginia",11580.0,591.0,51.0,05000US51095,51,095,D,Owner,No housing problems,>95% AMI
"James City County, Virginia",6070.0,581.0,52.0,05000US51095,51,095,S,Renter,All,All
"James City County, Virginia",65.0,66.0,53.0,05000US51095,51,095,S,Renter,Substandard,All
