name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problem_Severity,Household_Income
"Lee County, Virginia",9415.0,468.0,1.0,05000US51105,51,105,T,All,All,All
"Lee County, Virginia",6710.0,434.0,2.0,05000US51105,51,105,S,Owner,All,All
"Lee County, Virginia",35.0,61.0,3.0,05000US51105,51,105,S,Owner,Substandard,All
"Lee County, Virginia",35.0,61.0,4.0,05000US51105,51,105,D,Owner,Substandard,<=30% AMI
"Lee County, Virginia",0.0,161.0,5.0,05000US51105,51,105,D,Owner,Substandard,30.1-50% AMI
"Lee County, Virginia",0.0,161.0,6.0,05000US51105,51,105,D,Owner,Substandard,50.1-60% AMI
"Lee County, Virginia",0.0,161.0,7.0,05000US51105,51,105,D,Owner,Substandard,60.1-80% AMI
"Lee County, Virginia",0.0,161.0,8.0,05000US51105,51,105,D,Owner,Substandard,80.1-95% AMI
"Lee County, Virginia",0.0,161.0,9.0,05000US51105,51,105,D,Owner,Substandard,>95% AMI
"Lee County, Virginia",0.0,161.0,10.0,05000US51105,51,105,S,Owner,Severely overcrowded,All
"Lee County, Virginia",0.0,161.0,11.0,05000US51105,51,105,D,Owner,Severely overcrowded,<=30% AMI
"Lee County, Virginia",0.0,161.0,12.0,05000US51105,51,105,D,Owner,Severely overcrowded,30.1-50% AMI
"Lee County, Virginia",0.0,161.0,13.0,05000US51105,51,105,D,Owner,Severely overcrowded,50.1-60% AMI
"Lee County, Virginia",0.0,161.0,14.0,05000US51105,51,105,D,Owner,Severely overcrowded,60.1-80% AMI
"Lee County, Virginia",0.0,161.0,15.0,05000US51105,51,105,D,Owner,Severely overcrowded,80.1-95% AMI
"Lee County, Virginia",0.0,161.0,16.0,05000US51105,51,105,D,Owner,Severely overcrowded,>95% AMI
"Lee County, Virginia",30.0,47.0,17.0,05000US51105,51,105,S,Owner,Overcrowded,All
"Lee County, Virginia",0.0,161.0,18.0,05000US51105,51,105,D,Owner,Overcrowded,<=30% AMI
"Lee County, Virginia",0.0,161.0,19.0,05000US51105,51,105,D,Owner,Overcrowded,30.1-50% AMI
"Lee County, Virginia",30.0,47.0,20.0,05000US51105,51,105,D,Owner,Overcrowded,50.1-60% AMI
"Lee County, Virginia",0.0,161.0,21.0,05000US51105,51,105,D,Owner,Overcrowded,60.1-80% AMI
"Lee County, Virginia",0.0,161.0,22.0,05000US51105,51,105,D,Owner,Overcrowded,80.1-95% AMI
"Lee County, Virginia",0.0,161.0,23.0,05000US51105,51,105,D,Owner,Overcrowded,>95% AMI
"Lee County, Virginia",455.0,192.0,24.0,05000US51105,51,105,S,Owner,Severely cost burdened,All
"Lee County, Virginia",200.0,133.0,25.0,05000US51105,51,105,D,Owner,Severely cost burdened,<=30% AMI
