name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problem_Severity,Household_Income
"Pittsylvania County, Virginia",25420.0,633.0,1.0,05000US51143,51,143,T,All,All,All
"Pittsylvania County, Virginia",20255.0,794.0,2.0,05000US51143,51,143,S,Owner,All,All
"Pittsylvania County, Virginia",110.0,101.0,3.0,05000US51143,51,143,S,Owner,Substandard,All
"Pittsylvania County, Virginia",110.0,101.0,4.0,05000US51143,51,143,D,Owner,Substandard,<=30% AMI
"Pittsylvania County, Virginia",0.0,161.0,5.0,05000US51143,51,143,D,Owner,Substandard,30.1-50% AMI
"Pittsylvania County, Virginia",0.0,161.0,6.0,05000US51143,51,143,D,Owner,Substandard,50.1-60% AMI
"Pittsylvania County, Virginia",0.0,161.0,7.0,05000US51143,51,143,D,Owner,Substandard,60.1-80% AMI
"Pittsylvania County, Virginia",0.0,161.0,8.0,05000US51143,51,143,D,Owner,Substandard,80.1-95% AMI
"Pittsylvania County, Virginia",0.0,161.0,9.0,05000US51143,51,143,D,Owner,Substandard,>95% AMI
"Pittsylvania County, Virginia",60.0,68.0,10.0,05000US51143,51,143,S,Owner,Severely overcrowded,All
"Pittsylvania County, Virginia",0.0,161.0,11.0,05000US51143,51,143,D,Owner,Severely overcrowded,<=30% AMI
"Pittsylvania County, Virginia",0.0,161.0,12.0,05000US51143,51,143,D,Owner,Severely overcrowded,30.1-50% AMI
"Pittsylvania County, Virginia",0.0,161.0,13.0,05000US51143,51,143,D,Owner,Severely overcrowded,50.1-60% AMI
"Pittsylvania County, Virginia",60.0,68.0,14.0,05000US51143,51,143,D,Owner,Severely overcrowded,60.1-80% AMI
"Pittsylvania County, Virginia",0.0,161.0,15.0,05000US51143,51,143,D,Owner,Severely overcrowded,80.1-95% AMI
"Pittsylvania County, Virginia",0.0,161.0,16.0,05000US51143,51,143,D,Owner,Severely overcrowded,>95% AMI
"Pittsylvania County, Virginia",215.0,124.0,17.0,05000US51143,51,143,S,Owner,Overcrowded,All
"Pittsylvania County, Virginia",0.0,161.0,18.0,05000US51143,51,143,D,Owner,Overcrowded,<=30% AMI
"Pittsylvania County, Virginia",0.0,161.0,19.0,05000US51143,51,143,D,Owner,Overcrowded,30.1-50% AMI
"Pittsylvania County, Virginia",20.0,35.0,20.0,05000US51143,51,143,D,Owner,Overcrowded,50.1-60% AMI
"Pittsylvania County, Virginia",15.0,26.0,21.0,05000US51143,51,143,D,Owner,Overcrowded,60.1-80% AMI
"Pittsylvania County, Virginia",20.0,39.0,22.0,05000US51143,51,143,D,Owner,Overcrowded,80.1-95% AMI
"Pittsylvania County, Virginia",160.0,117.0,23.0,05000US51143,51,143,D,Owner,Overcrowded,>95% AMI
"Pittsylvania County, Virginia",1610.0,331.0,24.0,05000US51143,51,143,S,Owner,Severely cost burdened,All
"Pittsylvania County, Virginia",955.0,279.0,25.0,05000US51143,51,143,D,Owner,Severely cost burdened,<=30% AMI
"Pittsylvania County, Virginia",275.0,130.0,26.0,05000US51143,51,143,D,Owner,Severely cost burdened,30.1-50% AMI
"Pittsylvania County, Virginia",140.0,87.0,27.0,05000US51143,51,143,D,Owner,Severely cost burdened,50.1-60% AMI
"Pittsylvania County, Virginia",150.0,100.0,28.0,05000US51143,51,143,D,Owner,Severely cost burdened,60.1-80% AMI
"Pittsylvania County, Virginia",35.0,45.0,29.0,05000US51143,51,143,D,Owner,Severely cost burdened,80.1-95% AMI
"Pittsylvania County, Virginia",55.0,52.0,30.0,05000US51143,51,143,D,Owner,Severely cost burdened,>95% AMI
"Pittsylvania County, Virginia",2930.0,394.0,31.0,05000US51143,51,143,S,Owner,Cost burdened,All
"Pittsylvania County, Virginia",605.0,206.0,32.0,05000US51143,51,143,D,Owner,Cost burdened,<=30% AMI
"Pittsylvania County, Virginia",550.0,170.0,33.0,05000US51143,51,143,D,Owner,Cost burdened,30.1-50% AMI
"Pittsylvania County, Virginia",375.0,155.0,34.0,05000US51143,51,143,D,Owner,Cost burdened,50.1-60% AMI
"Pittsylvania County, Virginia",540.0,179.0,35.0,05000US51143,51,143,D,Owner,Cost burdened,60.1-80% AMI
"Pittsylvania County, Virginia",205.0,104.0,36.0,05000US51143,51,143,D,Owner,Cost burdened,80.1-95% AMI
"Pittsylvania County, Virginia",650.0,180.0,37.0,05000US51143,51,143,D,Owner,Cost burdened,>95% AMI
"Pittsylvania County, Virginia",55.0,61.0,38.0,05000US51143,51,143,S,Owner,No income or no cash rent,All
"Pittsylvania County, Virginia",55.0,61.0,39.0,05000US51143,51,143,D,Owner,No income or no cash rent,<=30% AMI
"Pittsylvania County, Virginia",0.0,161.0,40.0,05000US51143,51,143,D,Owner,No income or no cash rent,30.1-50% AMI
"Pittsylvania County, Virginia",0.0,161.0,41.0,05000US51143,51,143,D,Owner,No income or no cash rent,50.1-60% AMI
"Pittsylvania County, Virginia",0.0,161.0,42.0,05000US51143,51,143,D,Owner,No income or no cash rent,60.1-80% AMI
"Pittsylvania County, Virginia",0.0,161.0,43.0,05000US51143,51,143,D,Owner,No income or no cash rent,80.1-95% AMI
