name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problem_Severity,Household_Income
"Pulaski County, Virginia",14885.0,484.0,1.0,05000US51155,51,155,T,All,All,All
"Pulaski County, Virginia",10650.0,581.0,2.0,05000US51155,51,155,S,Owner,All,All
"Pulaski County, Virginia",45.0,69.0,3.0,05000US51155,51,155,S,Owner,Substandard,All
"Pulaski County, Virginia",0.0,161.0,4.0,05000US51155,51,155,D,Owner,Substandard,<=30% AMI
"Pulaski County, Virginia",0.0,161.0,5.0,05000US51155,51,155,D,Owner,Substandard,30.1-50% AMI
"Pulaski County, Virginia",35.0,56.0,6.0,05000US51155,51,155,D,Owner,Substandard,50.1-60% AMI
"Pulaski County, Virginia",0.0,161.0,7.0,05000US51155,51,155,D,Owner,Substandard,60.1-80% AMI
"Pulaski County, Virginia",0.0,161.0,8.0,05000US51155,51,155,D,Owner,Substandard,80.1-95% AMI
"Pulaski County, Virginia",15.0,24.0,9.0,05000US51155,51,155,D,Owner,Substandard,>95% AMI
"Pulaski County, Virginia",0.0,161.0,10.0,05000US51155,51,155,S,Owner,Severely overcrowded,All
"Pulaski County, Virginia",0.0,161.0,11.0,05000US51155,51,155,D,Owner,Severely overcrowded,<=30% AMI
"Pulaski County, Virginia",0.0,161.0,12.0,05000US51155,51,155,D,Owner,Severely overcrowded,30.1-50% AMI
"Pulaski County, Virginia",0.0,161.0,13.0,05000US51155,51,155,D,Owner,Severely overcrowded,50.1-60% AMI
"Pulaski County, Virginia",0.0,161.0,14.0,05000US51155,51,155,D,Owner,Severely overcrowded,60.1-80% AMI
"Pulaski County, Virginia",0.0,161.0,15.0,05000US51155,51,155,D,Owner,Severely overcrowded,80.1-95% AMI
"Pulaski County, Virginia",0.0,161.0,16.0,05000US51155,51,155,D,Owner,Severely overcrowded,>95% AMI
"Pulaski County, Virginia",90.0,73.0,17.0,05000US51155,51,155,S,Owner,Overcrowded,All
"Pulaski County, Virginia",0.0,161.0,18.0,05000US51155,51,155,D,Owner,Overcrowded,<=30% AMI
"Pulaski County, Virginia",20.0,34.0,19.0,05000US51155,51,155,D,Owner,Overcrowded,30.1-50% AMI
"Pulaski County, Virginia",0.0,161.0,20.0,05000US51155,51,155,D,Owner,Overcrowded,50.1-60% AMI
"Pulaski County, Virginia",0.0,161.0,21.0,05000US51155,51,155,D,Owner,Overcrowded,60.1-80% AMI
"Pulaski County, Virginia",15.0,27.0,22.0,05000US51155,51,155,D,Owner,Overcrowded,80.1-95% AMI
"Pulaski County, Virginia",55.0,69.0,23.0,05000US51155,51,155,D,Owner,Overcrowded,>95% AMI
"Pulaski County, Virginia",690.0,223.0,24.0,05000US51155,51,155,S,Owner,Severely cost burdened,All
"Pulaski County, Virginia",360.0,121.0,25.0,05000US51155,51,155,D,Owner,Severely cost burdened,<=30% AMI
"Pulaski County, Virginia",155.0,128.0,26.0,05000US51155,51,155,D,Owner,Severely cost burdened,30.1-50% AMI
"Pulaski County, Virginia",75.0,113.0,27.0,05000US51155,51,155,D,Owner,Severely cost burdened,50.1-60% AMI
"Pulaski County, Virginia",105.0,92.0,28.0,05000US51155,51,155,D,Owner,Severely cost burdened,60.1-80% AMI
"Pulaski County, Virginia",0.0,161.0,29.0,05000US51155,51,155,D,Owner,Severely cost burdened,80.1-95% AMI
"Pulaski County, Virginia",0.0,161.0,30.0,05000US51155,51,155,D,Owner,Severely cost burdened,>95% AMI
"Pulaski County, Virginia",1090.0,340.0,31.0,05000US51155,51,155,S,Owner,Cost burdened,All
"Pulaski County, Virginia",45.0,47.0,32.0,05000US51155,51,155,D,Owner,Cost burdened,<=30% AMI
"Pulaski County, Virginia",380.0,226.0,33.0,05000US51155,51,155,D,Owner,Cost burdened,30.1-50% AMI
"Pulaski County, Virginia",200.0,141.0,34.0,05000US51155,51,155,D,Owner,Cost burdened,50.1-60% AMI
"Pulaski County, Virginia",190.0,124.0,35.0,05000US51155,51,155,D,Owner,Cost burdened,60.1-80% AMI
"Pulaski County, Virginia",60.0,60.0,36.0,05000US51155,51,155,D,Owner,Cost burdened,80.1-95% AMI
"Pulaski County, Virginia",215.0,133.0,37.0,05000US51155,51,155,D,Owner,Cost burdened,>95% AMI
