name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problem_Severity,Household_Income
"Montgomery County, Virginia",32105.0,637.0,1.0,05000US51121,51,121,T,All,All,All
"Montgomery County, Virginia",18305.0,666.0,2.0,05000US51121,51,121,S,Owner,All,All
"Montgomery County, Virginia",65.0,67.0,3.0,05000US51121,51,121,S,Owner,Substandard,All
"Montgomery County, Virginia",25.0,44.0,4.0,05000US51121,51,121,D,Owner,Substandard,<=30% AMI
"Montgomery County, Virginia",0.0,161.0,5.0,05000US51121,51,121,D,Owner,Substandard,30.1-50% AMI
"Montgomery County, Virginia",0.0,161.0,6.0,05000US51121,51,121,D,Owner,Substandard,50.1-60% AMI
"Montgomery County, Virginia",20.0,38.0,7.0,05000US51121,51,121,D,Owner,Substandard,60.1-80% AMI
"Montgomery County, Virginia",0.0,161.0,8.0,05000US51121,51,121,D,Owner,Substandard,80.1-95% AMI
"Montgomery County, Virginia",20.0,35.0,9.0,05000US51121,51,121,D,Owner,Substandard,>95% AMI
"Montgomery County, Virginia",0.0,161.0,10.0,05000US51121,51,121,S,Owner,Severely overcrowded,All
"Montgomery County, Virginia",0.0,161.0,11.0,05000US51121,51,121,D,Owner,Severely overcrowded,<=30% AMI
"Montgomery County, Virginia",0.0,161.0,12.0,05000US51121,51,121,D,Owner,Severely overcrowded,30.1-50% AMI
"Montgomery County, Virginia",0.0,161.0,13.0,05000US51121,51,121,D,Owner,Severely overcrowded,50.1-60% AMI
"Montgomery County, Virginia",0.0,161.0,14.0,05000US51121,51,121,D,Owner,Severely overcrowded,60.1-80% AMI
"Montgomery County, Virginia",0.0,161.0,15.0,05000US51121,51,121,D,Owner,Severely overcrowded,80.1-95% AMI
"Montgomery County, Virginia",0.0,161.0,16.0,05000US51121,51,121,D,Owner,Severely overcrowded,>95% AMI
"Montgomery County, Virginia",20.0,37.0,17.0,05000US51121,51,121,S,Owner,Overcrowded,All
"Montgomery County, Virginia",20.0,37.0,18.0,05000US51121,51,121,D,Owner,Overcrowded,<=30% AMI
"Montgomery County, Virginia",0.0,161.0,19.0,05000US51121,51,121,D,Owner,Overcrowded,30.1-50% AMI
"Montgomery County, Virginia",0.0,161.0,20.0,05000US51121,51,121,D,Owner,Overcrowded,50.1-60% AMI
"Montgomery County, Virginia",0.0,161.0,21.0,05000US51121,51,121,D,Owner,Overcrowded,60.1-80% AMI
"Montgomery County, Virginia",0.0,161.0,22.0,05000US51121,51,121,D,Owner,Overcrowded,80.1-95% AMI
"Montgomery County, Virginia",0.0,161.0,23.0,05000US51121,51,121,D,Owner,Overcrowded,>95% AMI
"Montgomery County, Virginia",975.0,259.0,24.0,05000US51121,51,121,S,Owner,Severely cost burdened,All
"Montgomery County, Virginia",365.0,142.0,25.0,05000US51121,51,121,D,Owner,Severely cost burdened,<=30% AMI
"Montgomery County, Virginia",385.0,188.0,26.0,05000US51121,51,121,D,Owner,Severely cost burdened,30.1-50% AMI
"Montgomery County, Virginia",35.0,42.0,27.0,05000US51121,51,121,D,Owner,Severely cost burdened,50.1-60% AMI
"Montgomery County, Virginia",80.0,67.0,28.0,05000US51121,51,121,D,Owner,Severely cost burdened,60.1-80% AMI
"Montgomery County, Virginia",20.0,37.0,29.0,05000US51121,51,121,D,Owner,Severely cost burdened,80.1-95% AMI
"Montgomery County, Virginia",90.0,109.0,30.0,05000US51121,51,121,D,Owner,Severely cost burdened,>95% AMI
"Montgomery County, Virginia",2325.0,330.0,31.0,05000US51121,51,121,S,Owner,Cost burdened,All
"Montgomery County, Virginia",285.0,137.0,32.0,05000US51121,51,121,D,Owner,Cost burdened,<=30% AMI
"Montgomery County, Virginia",320.0,148.0,33.0,05000US51121,51,121,D,Owner,Cost burdened,30.1-50% AMI
"Montgomery County, Virginia",185.0,115.0,34.0,05000US51121,51,121,D,Owner,Cost burdened,50.1-60% AMI
"Montgomery County, Virginia",570.0,210.0,35.0,05000US51121,51,121,D,Owner,Cost burdened,60.1-80% AMI
"Montgomery County, Virginia",285.0,130.0,36.0,05000US51121,51,121,D,Owner,Cost burdened,80.1-95% AMI
"Montgomery County, Virginia",675.0,198.0,37.0,05000US51121,51,121,D,Owner,Cost burdened,>95% AMI
"Montgomery County, Virginia",105.0,117.0,38.0,05000US51121,51,121,S,Owner,No income or no cash rent,All
"Montgomery County, Virginia",105.0,117.0,39.0,05000US51121,51,121,D,Owner,No income or no cash rent,<=30% AMI
"Montgomery County, Virginia",0.0,161.0,40.0,05000US51121,51,121,D,Owner,No income or no cash rent,30.1-50% AMI
"Montgomery County, Virginia",0.0,161.0,41.0,05000US51121,51,121,D,Owner,No income or no cash rent,50.1-60% AMI
"Montgomery County, Virginia",0.0,161.0,42.0,05000US51121,51,121,D,Owner,No income or no cash rent,60.1-80% AMI
"Montgomery County, Virginia",0.0,161.0,43.0,05000US51121,51,121,D,Owner,No income or no cash rent,80.1-95% AMI
"Montgomery County, Virginia",0.0,161.0,44.0,05000US51121,51,121,D,Owner,No income or no cash rent,>95% AMI
"Montgomery County, Virginia",14820.0,681.0,45.0,05000US51121,51,121,S,Owner,No housing problems,All
"Montgomery County, Virginia",390.0,159.0,46.0,05000US51121,51,121,D,Owner,No housing problems,<=30% AMI
"Montgomery County, Virginia",840.0,208.0,47.0,05000US51121,51,121,D,Owner,No housing problems,30.1-50% AMI
"Montgomery County, Virginia",510.0,214.0,48.0,05000US51121,51,121,D,Owner,No housing problems,50.1-60% AMI
"Montgomery County, Virginia",1665.0,330.0,49.0,05000US51121,51,121,D,Owner,No housing problems,60.1-80% AMI
"Montgomery County, Virginia",850.0,224.0,50.0,05000US51121,51,121,D,Owner,No housing problems,80.1-95% AMI
