name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problem_Severity,Household_Income
"King George County, Virginia",7695.0,321.0,1.0,05000US51099,51,099,T,All,All,All
"King George County, Virginia",5925.0,377.0,2.0,05000US51099,51,099,S,Owner,All,All
"King George County, Virginia",0.0,161.0,3.0,05000US51099,51,099,S,Owner,Substandard,All
"King George County, Virginia",0.0,161.0,4.0,05000US51099,51,099,D,Owner,Substandard,<=30% AMI
"King George County, Virginia",0.0,161.0,5.0,05000US51099,51,099,D,Owner,Substandard,30.1-50% AMI
"King George County, Virginia",0.0,161.0,6.0,05000US51099,51,099,D,Owner,Substandard,50.1-60% AMI
"King George County, Virginia",0.0,161.0,7.0,05000US51099,51,099,D,Owner,Substandard,60.1-80% AMI
"King George County, Virginia",0.0,161.0,8.0,05000US51099,51,099,D,Owner,Substandard,80.1-95% AMI
"King George County, Virginia",0.0,161.0,9.0,05000US51099,51,099,D,Owner,Substandard,>95% AMI
"King George County, Virginia",0.0,161.0,10.0,05000US51099,51,099,S,Owner,Severely overcrowded,All
"King George County, Virginia",0.0,161.0,11.0,05000US51099,51,099,D,Owner,Severely overcrowded,<=30% AMI
"King George County, Virginia",0.0,161.0,12.0,05000US51099,51,099,D,Owner,Severely overcrowded,30.1-50% AMI
"King George County, Virginia",0.0,161.0,13.0,05000US51099,51,099,D,Owner,Severely overcrowded,50.1-60% AMI
"King George County, Virginia",0.0,161.0,14.0,05000US51099,51,099,D,Owner,Severely overcrowded,60.1-80% AMI
"King George County, Virginia",0.0,161.0,15.0,05000US51099,51,099,D,Owner,Severely overcrowded,80.1-95% AMI
"King George County, Virginia",0.0,161.0,16.0,05000US51099,51,099,D,Owner,Severely overcrowded,>95% AMI
"King George County, Virginia",30.0,39.0,17.0,05000US51099,51,099,S,Owner,Overcrowded,All
"King George County, Virginia",0.0,161.0,18.0,05000US51099,51,099,D,Owner,Overcrowded,<=30% AMI
"King George County, Virginia",15.0,31.0,19.0,05000US51099,51,099,D,Owner,Overcrowded,30.1-50% AMI
"King George County, Virginia",0.0,161.0,20.0,05000US51099,51,099,D,Owner,Overcrowded,50.1-60% AMI
"King George County, Virginia",0.0,161.0,21.0,05000US51099,51,099,D,Owner,Overcrowded,60.1-80% AMI
"King George County, Virginia",15.0,24.0,22.0,05000US51099,51,099,D,Owner,Overcrowded,80.1-95% AMI
"King George County, Virginia",0.0,161.0,23.0,05000US51099,51,099,D,Owner,Overcrowded,>95% AMI
"King George County, Virginia",560.0,187.0,24.0,05000US51099,51,099,S,Owner,Severely cost burdened,All
"King George County, Virginia",150.0,78.0,25.0,05000US51099,51,099,D,Owner,Severely cost burdened,<=30% AMI
"King George County, Virginia",90.0,73.0,26.0,05000US51099,51,099,D,Owner,Severely cost burdened,30.1-50% AMI
"King George County, Virginia",100.0,109.0,27.0,05000US51099,51,099,D,Owner,Severely cost burdened,50.1-60% AMI
"King George County, Virginia",100.0,79.0,28.0,05000US51099,51,099,D,Owner,Severely cost burdened,60.1-80% AMI
"King George County, Virginia",45.0,58.0,29.0,05000US51099,51,099,D,Owner,Severely cost burdened,80.1-95% AMI
"King George County, Virginia",65.0,75.0,30.0,05000US51099,51,099,D,Owner,Severely cost burdened,>95% AMI
