name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problem_Severity,Household_Income
"Roanoke County, Virginia",36830.0,553.0,1.0,05000US51161,51,161,T,All,All,All
"Roanoke County, Virginia",29200.0,731.0,2.0,05000US51161,51,161,S,Owner,All,All
"Roanoke County, Virginia",55.0,54.0,3.0,05000US51161,51,161,S,Owner,Substandard,All
"Roanoke County, Virginia",15.0,29.0,4.0,05000US51161,51,161,D,Owner,Substandard,<=30% AMI
"Roanoke County, Virginia",20.0,36.0,5.0,05000US51161,51,161,D,Owner,Substandard,30.1-50% AMI
"Roanoke County, Virginia",0.0,161.0,6.0,05000US51161,51,161,D,Owner,Substandard,50.1-60% AMI
"Roanoke County, Virginia",0.0,161.0,7.0,05000US51161,51,161,D,Owner,Substandard,60.1-80% AMI
"Roanoke County, Virginia",0.0,161.0,8.0,05000US51161,51,161,D,Owner,Substandard,80.1-95% AMI
"Roanoke County, Virginia",20.0,35.0,9.0,05000US51161,51,161,D,Owner,Substandard,>95% AMI
"Roanoke County, Virginia",0.0,161.0,10.0,05000US51161,51,161,S,Owner,Severely overcrowded,All
"Roanoke County, Virginia",0.0,161.0,11.0,05000US51161,51,161,D,Owner,Severely overcrowded,<=30% AMI
"Roanoke County, Virginia",0.0,161.0,12.0,05000US51161,51,161,D,Owner,Severely overcrowded,30.1-50% AMI
"Roanoke County, Virginia",0.0,161.0,13.0,05000US51161,51,161,D,Owner,Severely overcrowded,50.1-60% AMI
"Roanoke County, Virginia",0.0,161.0,14.0,05000US51161,51,161,D,Owner,Severely overcrowded,60.1-80% AMI
"Roanoke County, Virginia",0.0,161.0,15.0,05000US51161,51,161,D,Owner,Severely overcrowded,80.1-95% AMI
"Roanoke County, Virginia",0.0,161.0,16.0,05000US51161,51,161,D,Owner,Severely overcrowded,>95% AMI
"Roanoke County, Virginia",30.0,35.0,17.0,05000US51161,51,161,S,Owner,Overcrowded,All
"Roanoke County, Virginia",0.0,161.0,18.0,05000US51161,51,161,D,Owner,Overcrowded,<=30% AMI
"Roanoke County, Virginia",0.0,161.0,19.0,05000US51161,51,161,D,Owner,Overcrowded,30.1-50% AMI
"Roanoke County, Virginia",0.0,161.0,20.0,05000US51161,51,161,D,Owner,Overcrowded,50.1-60% AMI
"Roanoke County, Virginia",0.0,161.0,21.0,05000US51161,51,161,D,Owner,Overcrowded,60.1-80% AMI
"Roanoke County, Virginia",0.0,161.0,22.0,05000US51161,51,161,D,Owner,Overcrowded,80.1-95% AMI
"Roanoke County, Virginia",30.0,35.0,23.0,05000US51161,51,161,D,Owner,Overcrowded,>95% AMI
"Roanoke County, Virginia",1720.0,391.0,24.0,05000US51161,51,161,S,Owner,Severely cost burdened,All
"Roanoke County, Virginia",555.0,198.0,25.0,05000US51161,51,161,D,Owner,Severely cost burdened,<=30% AMI
"Roanoke County, Virginia",415.0,156.0,26.0,05000US51161,51,161,D,Owner,Severely cost burdened,30.1-50% AMI
"Roanoke County, Virginia",200.0,138.0,27.0,05000US51161,51,161,D,Owner,Severely cost burdened,50.1-60% AMI
"Roanoke County, Virginia",400.0,251.0,28.0,05000US51161,51,161,D,Owner,Severely cost burdened,60.1-80% AMI
"Roanoke County, Virginia",85.0,74.0,29.0,05000US51161,51,161,D,Owner,Severely cost burdened,80.1-95% AMI
"Roanoke County, Virginia",60.0,60.0,30.0,05000US51161,51,161,D,Owner,Severely cost burdened,>95% AMI
"Roanoke County, Virginia",3335.0,487.0,31.0,05000US51161,51,161,S,Owner,Cost burdened,All
"Roanoke County, Virginia",320.0,129.0,32.0,05000US51161,51,161,D,Owner,Cost burdened,<=30% AMI
"Roanoke County, Virginia",485.0,219.0,33.0,05000US51161,51,161,D,Owner,Cost burdened,30.1-50% AMI
"Roanoke County, Virginia",335.0,164.0,34.0,05000US51161,51,161,D,Owner,Cost burdened,50.1-60% AMI
"Roanoke County, Virginia",435.0,193.0,35.0,05000US51161,51,161,D,Owner,Cost burdened,60.1-80% AMI
