name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problem_Severity,Household_Income
"Halifax County, Virginia",14465.0,534.0,1.0,05000US51083,51,083,T,All,All,All
"Halifax County, Virginia",11060.0,580.0,2.0,05000US51083,51,083,S,Owner,All,All
"Halifax County, Virginia",20.0,36.0,3.0,05000US51083,51,083,S,Owner,Substandard,All
"Halifax County, Virginia",0.0,161.0,4.0,05000US51083,51,083,D,Owner,Substandard,<=30% AMI
"Halifax County, Virginia",20.0,36.0,5.0,05000US51083,51,083,D,Owner,Substandard,30.1-50% AMI
"Halifax County, Virginia",0.0,161.0,6.0,05000US51083,51,083,D,Owner,Substandard,50.1-60% AMI
"Halifax County, Virginia",0.0,161.0,7.0,05000US51083,51,083,D,Owner,Substandard,60.1-80% AMI
"Halifax County, Virginia",0.0,161.0,8.0,05000US51083,51,083,D,Owner,Substandard,80.1-95% AMI
"Halifax County, Virginia",0.0,161.0,9.0,05000US51083,51,083,D,Owner,Substandard,>95% AMI
"Halifax County, Virginia",35.0,62.0,10.0,05000US51083,51,083,S,Owner,Severely overcrowded,All
"Halifax County, Virginia",35.0,62.0,11.0,05000US51083,51,083,D,Owner,Severely overcrowded,<=30% AMI
"Halifax County, Virginia",0.0,161.0,12.0,05000US51083,51,083,D,Owner,Severely overcrowded,30.1-50% AMI
"Halifax County, Virginia",0.0,161.0,13.0,05000US51083,51,083,D,Owner,Severely overcrowded,50.1-60% AMI
"Halifax County, Virginia",0.0,161.0,14.0,05000US51083,51,083,D,Owner,Severely overcrowded,60.1-80% AMI
"Halifax County, Virginia",0.0,161.0,15.0,05000US51083,51,083,D,Owner,Severely overcrowded,80.1-95% AMI
"Halifax County, Virginia",0.0,161.0,16.0,05000US51083,51,083,D,Owner,Severely overcrowded,>95% AMI
"Halifax County, Virginia",90.0,67.0,17.0,05000US51083,51,083,S,Owner,Overcrowded,All
"Halifax County, Virginia",15.0,27.0,18.0,05000US51083,51,083,D,Owner,Overcrowded,<=30% AMI
"Halifax County, Virginia",35.0,53.0,19.0,05000US51083,51,083,D,Owner,Overcrowded,30.1-50% AMI
"Halifax County, Virginia",15.0,29.0,20.0,05000US51083,51,083,D,Owner,Overcrowded,50.1-60% AMI
"Halifax County, Virginia",0.0,161.0,21.0,05000US51083,51,083,D,Owner,Overcrowded,60.1-80% AMI
"Halifax County, Virginia",0.0,161.0,22.0,05000US51083,51,083,D,Owner,Overcrowded,80.1-95% AMI
"Halifax County, Virginia",25.0,37.0,23.0,05000US51083,51,083,D,Owner,Overcrowded,>95% AMI
"Halifax County, Virginia",935.0,286.0,24.0,05000US51083,51,083,S,Owner,Severely cost burdened,All
"Halifax County, Virginia",505.0,181.0,25.0,05000US51083,51,083,D,Owner,Severely cost burdened,<=30% AMI
"Halifax County, Virginia",230.0,179.0,26.0,05000US51083,51,083,D,Owner,Severely cost burdened,30.1-50% AMI
"Halifax County, Virginia",0.0,161.0,27.0,05000US51083,51,083,D,Owner,Severely cost burdened,50.1-60% AMI
"Halifax County, Virginia",25.0,38.0,28.0,05000US51083,51,083,D,Owner,Severely cost burdened,60.1-80% AMI
"Halifax County, Virginia",120.0,134.0,29.0,05000US51083,51,083,D,Owner,Severely cost burdened,80.1-95% AMI
"Halifax County, Virginia",55.0,60.0,30.0,05000US51083,51,083,D,Owner,Severely cost burdened,>95% AMI
"Halifax County, Virginia",1600.0,356.0,31.0,05000US51083,51,083,S,Owner,Cost burdened,All
"Halifax County, Virginia",340.0,180.0,32.0,05000US51083,51,083,D,Owner,Cost burdened,<=30% AMI
"Halifax County, Virginia",410.0,139.0,33.0,05000US51083,51,083,D,Owner,Cost burdened,30.1-50% AMI
"Halifax County, Virginia",135.0,113.0,34.0,05000US51083,51,083,D,Owner,Cost burdened,50.1-60% AMI
"Halifax County, Virginia",200.0,134.0,35.0,05000US51083,51,083,D,Owner,Cost burdened,60.1-80% AMI
"Halifax County, Virginia",200.0,110.0,36.0,05000US51083,51,083,D,Owner,Cost burdened,80.1-95% AMI
"Halifax County, Virginia",315.0,165.0,37.0,05000US51083,51,083,D,Owner,Cost burdened,>95% AMI
"Halifax County, Virginia",105.0,80.0,38.0,05000US51083,51,083,S,Owner,No income or no cash rent,All
"Halifax County, Virginia",105.0,80.0,39.0,05000US51083,51,083,D,Owner,No income or no cash rent,<=30% AMI
"Halifax County, Virginia",0.0,161.0,40.0,05000US51083,51,083,D,Owner,No income or no cash rent,30.1-50% AMI
"Halifax County, Virginia",0.0,161.0,41.0,05000US51083,51,083,D,Owner,No income or no cash rent,50.1-60% AMI
"Halifax County, Virginia",0.0,161.0,42.0,05000US51083,51,083,D,Owner,No income or no cash rent,60.1-80% AMI
"Halifax County, Virginia",0.0,161.0,43.0,05000US51083,51,083,D,Owner,No income or no cash rent,80.1-95% AMI
"Halifax County, Virginia",0.0,161.0,44.0,05000US51083,51,083,D,Owner,No income or no cash rent,>95% AMI
"Halifax County, Virginia",8275.0,623.0,45.0,05000US51083,51,083,S,Owner,No housing problems,All
"Halifax County, Virginia",245.0,114.0,46.0,05000US51083,51,083,D,Owner,No housing problems,<=30% AMI
"Halifax County, Virginia",1090.0,289.0,47.0,05000US51083,51,083,D,Owner,No housing problems,30.1-50% AMI
"Halifax County, Virginia",500.0,292.0,48.0,05000US51083,51,083,D,Owner,No housing problems,50.1-60% AMI
"Halifax County, Virginia",1065.0,349.0,49.0,05000US51083,51,083,D,Owner,No housing problems,60.1-80% AMI
"Halifax County, Virginia",500.0,190.0,50.0,05000US51083,51,083,D,Owner,No housing problems,80.1-95% AMI
"Halifax County, Virginia",4870.0,441.0,51.0,05000US51083,51,083,D,Owner,No housing problems,>95% AMI
"Halifax County, Virginia",3405.0,476.0,52.0,05000US51083,51,083,S,Renter,All,All
"Halifax County, Virginia",25.0,45.0,53.0,05000US51083,51,083,S,Renter,Substandard,All
"Halifax County, Virginia",25.0,45.0,54.0,05000US51083,51,083,D,Renter,Substandard,<=30% AMI
"Halifax County, Virginia",0.0,161.0,55.0,05000US51083,51,083,D,Renter,Substandard,30.1-50% AMI
"Halifax County, Virginia",0.0,161.0,56.0,05000US51083,51,083,D,Renter,Substandard,50.1-60% AMI
"Halifax County, Virginia",0.0,161.0,57.0,05000US51083,51,083,D,Renter,Substandard,60.1-80% AMI
"Halifax County, Virginia",0.0,161.0,58.0,05000US51083,51,083,D,Renter,Substandard,80.1-95% AMI
"Halifax County, Virginia",0.0,161.0,59.0,05000US51083,51,083,D,Renter,Substandard,>95% AMI
"Halifax County, Virginia",85.0,93.0,60.0,05000US51083,51,083,S,Renter,Severely overcrowded,All
"Halifax County, Virginia",15.0,26.0,61.0,05000US51083,51,083,D,Renter,Severely overcrowded,<=30% AMI
"Halifax County, Virginia",0.0,161.0,62.0,05000US51083,51,083,D,Renter,Severely overcrowded,30.1-50% AMI
"Halifax County, Virginia",10.0,15.0,63.0,05000US51083,51,083,D,Renter,Severely overcrowded,50.1-60% AMI
"Halifax County, Virginia",60.0,92.0,64.0,05000US51083,51,083,D,Renter,Severely overcrowded,60.1-80% AMI
"Halifax County, Virginia",0.0,161.0,65.0,05000US51083,51,083,D,Renter,Severely overcrowded,80.1-95% AMI
"Halifax County, Virginia",0.0,161.0,66.0,05000US51083,51,083,D,Renter,Severely overcrowded,>95% AMI
"Halifax County, Virginia",35.0,45.0,67.0,05000US51083,51,083,S,Renter,Overcrowded,All
"Halifax County, Virginia",0.0,161.0,68.0,05000US51083,51,083,D,Renter,Overcrowded,<=30% AMI
"Halifax County, Virginia",25.0,42.0,69.0,05000US51083,51,083,D,Renter,Overcrowded,30.1-50% AMI
"Halifax County, Virginia",0.0,161.0,70.0,05000US51083,51,083,D,Renter,Overcrowded,50.1-60% AMI
"Halifax County, Virginia",0.0,161.0,71.0,05000US51083,51,083,D,Renter,Overcrowded,60.1-80% AMI
"Halifax County, Virginia",0.0,161.0,72.0,05000US51083,51,083,D,Renter,Overcrowded,80.1-95% AMI
"Halifax County, Virginia",10.0,16.0,73.0,05000US51083,51,083,D,Renter,Overcrowded,>95% AMI
"Halifax County, Virginia",380.0,206.0,74.0,05000US51083,51,083,S,Renter,Severely cost burdened,All
"Halifax County, Virginia",300.0,196.0,75.0,05000US51083,51,083,D,Renter,Severely cost burdened,<=30% AMI
"Halifax County, Virginia",60.0,60.0,76.0,05000US51083,51,083,D,Renter,Severely cost burdened,30.1-50% AMI
