name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problem_Severity,Household_Income
"Loudoun County, Virginia",85655.0,1209.0,1.0,05000US51107,51,107,T,All,All,All
"Loudoun County, Virginia",71545.0,1186.0,2.0,05000US51107,51,107,S,Owner,All,All
"Loudoun County, Virginia",165.0,118.0,3.0,05000US51107,51,107,S,Owner,Substandard,All
"Loudoun County, Virginia",20.0,31.0,4.0,05000US51107,51,107,D,Owner,Substandard,<=30% AMI
"Loudoun County, Virginia",0.0,161.0,5.0,05000US51107,51,107,D,Owner,Substandard,30.1-50% AMI
"Loudoun County, Virginia",20.0,35.0,6.0,05000US51107,51,107,D,Owner,Substandard,50.1-60% AMI
"Loudoun County, Virginia",20.0,35.0,7.0,05000US51107,51,107,D,Owner,Substandard,60.1-80% AMI
"Loudoun County, Virginia",0.0,161.0,8.0,05000US51107,51,107,D,Owner,Substandard,80.1-95% AMI
"Loudoun County, Virginia",110.0,104.0,9.0,05000US51107,51,107,D,Owner,Substandard,>95% AMI
"Loudoun County, Virginia",35.0,44.0,10.0,05000US51107,51,107,S,Owner,Severely overcrowded,All
"Loudoun County, Virginia",0.0,161.0,11.0,05000US51107,51,107,D,Owner,Severely overcrowded,<=30% AMI
"Loudoun County, Virginia",15.0,29.0,12.0,05000US51107,51,107,D,Owner,Severely overcrowded,30.1-50% AMI
"Loudoun County, Virginia",20.0,36.0,13.0,05000US51107,51,107,D,Owner,Severely overcrowded,50.1-60% AMI
"Loudoun County, Virginia",0.0,161.0,14.0,05000US51107,51,107,D,Owner,Severely overcrowded,60.1-80% AMI
"Loudoun County, Virginia",0.0,161.0,15.0,05000US51107,51,107,D,Owner,Severely overcrowded,80.1-95% AMI
"Loudoun County, Virginia",0.0,161.0,16.0,05000US51107,51,107,D,Owner,Severely overcrowded,>95% AMI
"Loudoun County, Virginia",475.0,172.0,17.0,05000US51107,51,107,S,Owner,Overcrowded,All
"Loudoun County, Virginia",30.0,49.0,18.0,05000US51107,51,107,D,Owner,Overcrowded,<=30% AMI
"Loudoun County, Virginia",30.0,48.0,19.0,05000US51107,51,107,D,Owner,Overcrowded,30.1-50% AMI
"Loudoun County, Virginia",70.0,55.0,20.0,05000US51107,51,107,D,Owner,Overcrowded,50.1-60% AMI
"Loudoun County, Virginia",60.0,60.0,21.0,05000US51107,51,107,D,Owner,Overcrowded,60.1-80% AMI
"Loudoun County, Virginia",115.0,107.0,22.0,05000US51107,51,107,D,Owner,Overcrowded,80.1-95% AMI
"Loudoun County, Virginia",175.0,95.0,23.0,05000US51107,51,107,D,Owner,Overcrowded,>95% AMI
"Loudoun County, Virginia",9225.0,936.0,24.0,05000US51107,51,107,S,Owner,Severely cost burdened,All
"Loudoun County, Virginia",1485.0,370.0,25.0,05000US51107,51,107,D,Owner,Severely cost burdened,<=30% AMI
"Loudoun County, Virginia",1825.0,426.0,26.0,05000US51107,51,107,D,Owner,Severely cost burdened,30.1-50% AMI
"Loudoun County, Virginia",1525.0,414.0,27.0,05000US51107,51,107,D,Owner,Severely cost burdened,50.1-60% AMI
"Loudoun County, Virginia",2050.0,451.0,28.0,05000US51107,51,107,D,Owner,Severely cost burdened,60.1-80% AMI
"Loudoun County, Virginia",780.0,270.0,29.0,05000US51107,51,107,D,Owner,Severely cost burdened,80.1-95% AMI
"Loudoun County, Virginia",1560.0,378.0,30.0,05000US51107,51,107,D,Owner,Severely cost burdened,>95% AMI
"Loudoun County, Virginia",16475.0,958.0,31.0,05000US51107,51,107,S,Owner,Cost burdened,All
"Loudoun County, Virginia",135.0,100.0,32.0,05000US51107,51,107,D,Owner,Cost burdened,<=30% AMI
"Loudoun County, Virginia",515.0,178.0,33.0,05000US51107,51,107,D,Owner,Cost burdened,30.1-50% AMI
"Loudoun County, Virginia",785.0,248.0,34.0,05000US51107,51,107,D,Owner,Cost burdened,50.1-60% AMI
"Loudoun County, Virginia",2290.0,415.0,35.0,05000US51107,51,107,D,Owner,Cost burdened,60.1-80% AMI
"Loudoun County, Virginia",2175.0,436.0,36.0,05000US51107,51,107,D,Owner,Cost burdened,80.1-95% AMI
"Loudoun County, Virginia",10575.0,833.0,37.0,05000US51107,51,107,D,Owner,Cost burdened,>95% AMI
"Loudoun County, Virginia",445.0,231.0,38.0,05000US51107,51,107,S,Owner,No income or no cash rent,All
"Loudoun County, Virginia",445.0,231.0,39.0,05000US51107,51,107,D,Owner,No income or no cash rent,<=30% AMI
"Loudoun County, Virginia",0.0,161.0,40.0,05000US51107,51,107,D,Owner,No income or no cash rent,30.1-50% AMI
"Loudoun County, Virginia",0.0,161.0,41.0,05000US51107,51,107,D,Owner,No income or no cash rent,50.1-60% AMI
"Loudoun County, Virginia",0.0,161.0,42.0,05000US51107,51,107,D,Owner,No income or no cash rent,60.1-80% AMI
"Loudoun County, Virginia",0.0,161.0,43.0,05000US51107,51,107,D,Owner,No income or no cash rent,80.1-95% AMI
"Loudoun County, Virginia",0.0,161.0,44.0,05000US51107,51,107,D,Owner,No income or no cash rent,>95% AMI
"Loudoun County, Virginia",44720.0,1215.0,45.0,05000US51107,51,107,S,Owner,No housing problems,All
"Loudoun County, Virginia",110.0,84.0,46.0,05000US51107,51,107,D,Owner,No housing problems,<=30% AMI
"Loudoun County, Virginia",560.0,221.0,47.0,05000US51107,51,107,D,Owner,No housing problems,30.1-50% AMI
"Loudoun County, Virginia",540.0,194.0,48.0,05000US51107,51,107,D,Owner,No housing problems,50.1-60% AMI
"Loudoun County, Virginia",1520.0,311.0,49.0,05000US51107,51,107,D,Owner,No housing problems,60.1-80% AMI
"Loudoun County, Virginia",2245.0,420.0,50.0,05000US51107,51,107,D,Owner,No housing problems,80.1-95% AMI
"Loudoun County, Virginia",39745.0,1225.0,51.0,05000US51107,51,107,D,Owner,No housing problems,>95% AMI
"Loudoun County, Virginia",14115.0,992.0,52.0,05000US51107,51,107,S,Renter,All,All
"Loudoun County, Virginia",70.0,59.0,53.0,05000US51107,51,107,S,Renter,Substandard,All
"Loudoun County, Virginia",20.0,35.0,54.0,05000US51107,51,107,D,Renter,Substandard,<=30% AMI
"Loudoun County, Virginia",20.0,34.0,55.0,05000US51107,51,107,D,Renter,Substandard,30.1-50% AMI
"Loudoun County, Virginia",0.0,161.0,56.0,05000US51107,51,107,D,Renter,Substandard,50.1-60% AMI
"Loudoun County, Virginia",0.0,161.0,57.0,05000US51107,51,107,D,Renter,Substandard,60.1-80% AMI
"Loudoun County, Virginia",15.0,31.0,58.0,05000US51107,51,107,D,Renter,Substandard,80.1-95% AMI
"Loudoun County, Virginia",15.0,26.0,59.0,05000US51107,51,107,D,Renter,Substandard,>95% AMI
"Loudoun County, Virginia",0.0,161.0,60.0,05000US51107,51,107,S,Renter,Severely overcrowded,All
"Loudoun County, Virginia",0.0,161.0,61.0,05000US51107,51,107,D,Renter,Severely overcrowded,<=30% AMI
"Loudoun County, Virginia",0.0,161.0,62.0,05000US51107,51,107,D,Renter,Severely overcrowded,30.1-50% AMI
"Loudoun County, Virginia",0.0,161.0,63.0,05000US51107,51,107,D,Renter,Severely overcrowded,50.1-60% AMI
"Loudoun County, Virginia",0.0,161.0,64.0,05000US51107,51,107,D,Renter,Severely overcrowded,60.1-80% AMI
"Loudoun County, Virginia",0.0,161.0,65.0,05000US51107,51,107,D,Renter,Severely overcrowded,80.1-95% AMI
"Loudoun County, Virginia",0.0,161.0,66.0,05000US51107,51,107,D,Renter,Severely overcrowded,>95% AMI
"Loudoun County, Virginia",465.0,244.0,67.0,05000US51107,51,107,S,Renter,Overcrowded,All
"Loudoun County, Virginia",75.0,72.0,68.0,05000US51107,51,107,D,Renter,Overcrowded,<=30% AMI
"Loudoun County, Virginia",45.0,54.0,69.0,05000US51107,51,107,D,Renter,Overcrowded,30.1-50% AMI
"Loudoun County, Virginia",130.0,132.0,70.0,05000US51107,51,107,D,Renter,Overcrowded,50.1-60% AMI
"Loudoun County, Virginia",155.0,136.0,71.0,05000US51107,51,107,D,Renter,Overcrowded,60.1-80% AMI
"Loudoun County, Virginia",15.0,32.0,72.0,05000US51107,51,107,D,Renter,Overcrowded,80.1-95% AMI
"Loudoun County, Virginia",45.0,55.0,73.0,05000US51107,51,107,D,Renter,Overcrowded,>95% AMI
"Loudoun County, Virginia",2220.0,518.0,74.0,05000US51107,51,107,S,Renter,Severely cost burdened,All
"Loudoun County, Virginia",1090.0,368.0,75.0,05000US51107,51,107,D,Renter,Severely cost burdened,<=30% AMI
"Loudoun County, Virginia",925.0,330.0,76.0,05000US51107,51,107,D,Renter,Severely cost burdened,30.1-50% AMI
"Loudoun County, Virginia",105.0,87.0,77.0,05000US51107,51,107,D,Renter,Severely cost burdened,50.1-60% AMI
"Loudoun County, Virginia",60.0,52.0,78.0,05000US51107,51,107,D,Renter,Severely cost burdened,60.1-80% AMI
"Loudoun County, Virginia",10.0,20.0,79.0,05000US51107,51,107,D,Renter,Severely cost burdened,80.1-95% AMI
"Loudoun County, Virginia",30.0,35.0,80.0,05000US51107,51,107,D,Renter,Severely cost burdened,>95% AMI
"Loudoun County, Virginia",3465.0,618.0,81.0,05000US51107,51,107,S,Renter,Cost burdened,All
"Loudoun County, Virginia",300.0,182.0,82.0,05000US51107,51,107,D,Renter,Cost burdened,<=30% AMI
"Loudoun County, Virginia",915.0,289.0,83.0,05000US51107,51,107,D,Renter,Cost burdened,30.1-50% AMI
"Loudoun County, Virginia",720.0,249.0,84.0,05000US51107,51,107,D,Renter,Cost burdened,50.1-60% AMI
"Loudoun County, Virginia",770.0,263.0,85.0,05000US51107,51,107,D,Renter,Cost burdened,60.1-80% AMI
"Loudoun County, Virginia",315.0,183.0,86.0,05000US51107,51,107,D,Renter,Cost burdened,80.1-95% AMI
"Loudoun County, Virginia",445.0,257.0,87.0,05000US51107,51,107,D,Renter,Cost burdened,>95% AMI
"Loudoun County, Virginia",1115.0,381.0,88.0,05000US51107,51,107,S,Renter,No income or no cash rent,All
"Loudoun County, Virginia",555.0,346.0,89.0,05000US51107,51,107,D,Renter,No income or no cash rent,<=30% AMI
"Loudoun County, Virginia",135.0,83.0,90.0,05000US51107,51,107,D,Renter,No income or no cash rent,30.1-50% AMI
"Loudoun County, Virginia",70.0,59.0,91.0,05000US51107,51,107,D,Renter,No income or no cash rent,50.1-60% AMI
