name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problem_Severity,Household_Income
"Washington County, Virginia",22135.0,557.0,1.0,05000US51191,51,191,T,All,All,All
"Washington County, Virginia",16715.0,653.0,2.0,05000US51191,51,191,S,Owner,All,All
"Washington County, Virginia",140.0,121.0,3.0,05000US51191,51,191,S,Owner,Substandard,All
"Washington County, Virginia",85.0,110.0,4.0,05000US51191,51,191,D,Owner,Substandard,<=30% AMI
"Washington County, Virginia",0.0,161.0,5.0,05000US51191,51,191,D,Owner,Substandard,30.1-50% AMI
"Washington County, Virginia",0.0,161.0,6.0,05000US51191,51,191,D,Owner,Substandard,50.1-60% AMI
"Washington County, Virginia",0.0,161.0,7.0,05000US51191,51,191,D,Owner,Substandard,60.1-80% AMI
"Washington County, Virginia",4.0,10.0,8.0,05000US51191,51,191,D,Owner,Substandard,80.1-95% AMI
"Washington County, Virginia",50.0,50.0,9.0,05000US51191,51,191,D,Owner,Substandard,>95% AMI
"Washington County, Virginia",4.0,4.0,10.0,05000US51191,51,191,S,Owner,Severely overcrowded,All
"Washington County, Virginia",0.0,161.0,11.0,05000US51191,51,191,D,Owner,Severely overcrowded,<=30% AMI
"Washington County, Virginia",0.0,161.0,12.0,05000US51191,51,191,D,Owner,Severely overcrowded,30.1-50% AMI
"Washington County, Virginia",0.0,161.0,13.0,05000US51191,51,191,D,Owner,Severely overcrowded,50.1-60% AMI
"Washington County, Virginia",4.0,4.0,14.0,05000US51191,51,191,D,Owner,Severely overcrowded,60.1-80% AMI
"Washington County, Virginia",0.0,161.0,15.0,05000US51191,51,191,D,Owner,Severely overcrowded,80.1-95% AMI
"Washington County, Virginia",0.0,161.0,16.0,05000US51191,51,191,D,Owner,Severely overcrowded,>95% AMI
"Washington County, Virginia",75.0,71.0,17.0,05000US51191,51,191,S,Owner,Overcrowded,All
"Washington County, Virginia",0.0,161.0,18.0,05000US51191,51,191,D,Owner,Overcrowded,<=30% AMI
"Washington County, Virginia",30.0,46.0,19.0,05000US51191,51,191,D,Owner,Overcrowded,30.1-50% AMI
"Washington County, Virginia",0.0,161.0,20.0,05000US51191,51,191,D,Owner,Overcrowded,50.1-60% AMI
"Washington County, Virginia",0.0,161.0,21.0,05000US51191,51,191,D,Owner,Overcrowded,60.1-80% AMI
"Washington County, Virginia",0.0,161.0,22.0,05000US51191,51,191,D,Owner,Overcrowded,80.1-95% AMI
"Washington County, Virginia",50.0,60.0,23.0,05000US51191,51,191,D,Owner,Overcrowded,>95% AMI
"Washington County, Virginia",1310.0,349.0,24.0,05000US51191,51,191,S,Owner,Severely cost burdened,All
"Washington County, Virginia",585.0,223.0,25.0,05000US51191,51,191,D,Owner,Severely cost burdened,<=30% AMI
"Washington County, Virginia",395.0,223.0,26.0,05000US51191,51,191,D,Owner,Severely cost burdened,30.1-50% AMI
"Washington County, Virginia",115.0,86.0,27.0,05000US51191,51,191,D,Owner,Severely cost burdened,50.1-60% AMI
"Washington County, Virginia",115.0,81.0,28.0,05000US51191,51,191,D,Owner,Severely cost burdened,60.1-80% AMI
"Washington County, Virginia",40.0,42.0,29.0,05000US51191,51,191,D,Owner,Severely cost burdened,80.1-95% AMI
"Washington County, Virginia",60.0,67.0,30.0,05000US51191,51,191,D,Owner,Severely cost burdened,>95% AMI
"Washington County, Virginia",1530.0,335.0,31.0,05000US51191,51,191,S,Owner,Cost burdened,All
"Washington County, Virginia",260.0,164.0,32.0,05000US51191,51,191,D,Owner,Cost burdened,<=30% AMI
"Washington County, Virginia",275.0,133.0,33.0,05000US51191,51,191,D,Owner,Cost burdened,30.1-50% AMI
"Washington County, Virginia",95.0,85.0,34.0,05000US51191,51,191,D,Owner,Cost burdened,50.1-60% AMI
"Washington County, Virginia",170.0,91.0,35.0,05000US51191,51,191,D,Owner,Cost burdened,60.1-80% AMI
"Washington County, Virginia",80.0,50.0,36.0,05000US51191,51,191,D,Owner,Cost burdened,80.1-95% AMI
"Washington County, Virginia",650.0,208.0,37.0,05000US51191,51,191,D,Owner,Cost burdened,>95% AMI
"Washington County, Virginia",25.0,35.0,38.0,05000US51191,51,191,S,Owner,No income or no cash rent,All
"Washington County, Virginia",25.0,35.0,39.0,05000US51191,51,191,D,Owner,No income or no cash rent,<=30% AMI
"Washington County, Virginia",0.0,161.0,40.0,05000US51191,51,191,D,Owner,No income or no cash rent,30.1-50% AMI
"Washington County, Virginia",0.0,161.0,41.0,05000US51191,51,191,D,Owner,No income or no cash rent,50.1-60% AMI
"Washington County, Virginia",0.0,161.0,42.0,05000US51191,51,191,D,Owner,No income or no cash rent,60.1-80% AMI
"Washington County, Virginia",0.0,161.0,43.0,05000US51191,51,191,D,Owner,No income or no cash rent,80.1-95% AMI
"Washington County, Virginia",0.0,161.0,44.0,05000US51191,51,191,D,Owner,No income or no cash rent,>95% AMI
"Washington County, Virginia",13635.0,600.0,45.0,05000US51191,51,191,S,Owner,No housing problems,All
"Washington County, Virginia",160.0,105.0,46.0,05000US51191,51,191,D,Owner,No housing problems,<=30% AMI
"Washington County, Virginia",1220.0,251.0,47.0,05000US51191,51,191,D,Owner,No housing problems,30.1-50% AMI
"Washington County, Virginia",635.0,215.0,48.0,05000US51191,51,191,D,Owner,No housing problems,50.1-60% AMI
"Washington County, Virginia",1170.0,287.0,49.0,05000US51191,51,191,D,Owner,No housing problems,60.1-80% AMI
"Washington County, Virginia",985.0,320.0,50.0,05000US51191,51,191,D,Owner,No housing problems,80.1-95% AMI
"Washington County, Virginia",9465.0,657.0,51.0,05000US51191,51,191,D,Owner,No housing problems,>95% AMI
"Washington County, Virginia",5420.0,677.0,52.0,05000US51191,51,191,S,Renter,All,All
"Washington County, Virginia",125.0,117.0,53.0,05000US51191,51,191,S,Renter,Substandard,All
"Washington County, Virginia",30.0,52.0,54.0,05000US51191,51,191,D,Renter,Substandard,<=30% AMI
"Washington County, Virginia",65.0,83.0,55.0,05000US51191,51,191,D,Renter,Substandard,30.1-50% AMI
"Washington County, Virginia",0.0,161.0,56.0,05000US51191,51,191,D,Renter,Substandard,50.1-60% AMI
"Washington County, Virginia",0.0,161.0,57.0,05000US51191,51,191,D,Renter,Substandard,60.1-80% AMI
"Washington County, Virginia",25.0,43.0,58.0,05000US51191,51,191,D,Renter,Substandard,80.1-95% AMI
"Washington County, Virginia",0.0,161.0,59.0,05000US51191,51,191,D,Renter,Substandard,>95% AMI
"Washington County, Virginia",0.0,161.0,60.0,05000US51191,51,191,S,Renter,Severely overcrowded,All
"Washington County, Virginia",0.0,161.0,61.0,05000US51191,51,191,D,Renter,Severely overcrowded,<=30% AMI
