name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problem_Severity,Household_Income
"Rockbridge County, Virginia",9295.0,296.0,1.0,05000US51163,51,163,T,All,All,All
"Rockbridge County, Virginia",6885.0,340.0,2.0,05000US51163,51,163,S,Owner,All,All
"Rockbridge County, Virginia",110.0,87.0,3.0,05000US51163,51,163,S,Owner,Substandard,All
"Rockbridge County, Virginia",30.0,51.0,4.0,05000US51163,51,163,D,Owner,Substandard,<=30% AMI
"Rockbridge County, Virginia",35.0,56.0,5.0,05000US51163,51,163,D,Owner,Substandard,30.1-50% AMI
"Rockbridge County, Virginia",0.0,161.0,6.0,05000US51163,51,163,D,Owner,Substandard,50.1-60% AMI
"Rockbridge County, Virginia",20.0,37.0,7.0,05000US51163,51,163,D,Owner,Substandard,60.1-80% AMI
"Rockbridge County, Virginia",0.0,161.0,8.0,05000US51163,51,163,D,Owner,Substandard,80.1-95% AMI
"Rockbridge County, Virginia",20.0,37.0,9.0,05000US51163,51,163,D,Owner,Substandard,>95% AMI
"Rockbridge County, Virginia",0.0,161.0,10.0,05000US51163,51,163,S,Owner,Severely overcrowded,All
"Rockbridge County, Virginia",0.0,161.0,11.0,05000US51163,51,163,D,Owner,Severely overcrowded,<=30% AMI
"Rockbridge County, Virginia",0.0,161.0,12.0,05000US51163,51,163,D,Owner,Severely overcrowded,30.1-50% AMI
"Rockbridge County, Virginia",0.0,161.0,13.0,05000US51163,51,163,D,Owner,Severely overcrowded,50.1-60% AMI
"Rockbridge County, Virginia",0.0,161.0,14.0,05000US51163,51,163,D,Owner,Severely overcrowded,60.1-80% AMI
"Rockbridge County, Virginia",0.0,161.0,15.0,05000US51163,51,163,D,Owner,Severely overcrowded,80.1-95% AMI
"Rockbridge County, Virginia",0.0,161.0,16.0,05000US51163,51,163,D,Owner,Severely overcrowded,>95% AMI
"Rockbridge County, Virginia",10.0,17.0,17.0,05000US51163,51,163,S,Owner,Overcrowded,All
"Rockbridge County, Virginia",0.0,161.0,18.0,05000US51163,51,163,D,Owner,Overcrowded,<=30% AMI
"Rockbridge County, Virginia",0.0,161.0,19.0,05000US51163,51,163,D,Owner,Overcrowded,30.1-50% AMI
"Rockbridge County, Virginia",0.0,161.0,20.0,05000US51163,51,163,D,Owner,Overcrowded,50.1-60% AMI
"Rockbridge County, Virginia",0.0,161.0,21.0,05000US51163,51,163,D,Owner,Overcrowded,60.1-80% AMI
"Rockbridge County, Virginia",0.0,161.0,22.0,05000US51163,51,163,D,Owner,Overcrowded,80.1-95% AMI
"Rockbridge County, Virginia",10.0,17.0,23.0,05000US51163,51,163,D,Owner,Overcrowded,>95% AMI
"Rockbridge County, Virginia",430.0,161.0,24.0,05000US51163,51,163,S,Owner,Severely cost burdened,All
"Rockbridge County, Virginia",145.0,103.0,25.0,05000US51163,51,163,D,Owner,Severely cost burdened,<=30% AMI
"Rockbridge County, Virginia",50.0,68.0,26.0,05000US51163,51,163,D,Owner,Severely cost burdened,30.1-50% AMI
"Rockbridge County, Virginia",115.0,124.0,27.0,05000US51163,51,163,D,Owner,Severely cost burdened,50.1-60% AMI
"Rockbridge County, Virginia",70.0,59.0,28.0,05000US51163,51,163,D,Owner,Severely cost burdened,60.1-80% AMI
"Rockbridge County, Virginia",30.0,40.0,29.0,05000US51163,51,163,D,Owner,Severely cost burdened,80.1-95% AMI
"Rockbridge County, Virginia",20.0,35.0,30.0,05000US51163,51,163,D,Owner,Severely cost burdened,>95% AMI
"Rockbridge County, Virginia",1140.0,272.0,31.0,05000US51163,51,163,S,Owner,Cost burdened,All
"Rockbridge County, Virginia",70.0,71.0,32.0,05000US51163,51,163,D,Owner,Cost burdened,<=30% AMI
"Rockbridge County, Virginia",175.0,130.0,33.0,05000US51163,51,163,D,Owner,Cost burdened,30.1-50% AMI
"Rockbridge County, Virginia",125.0,120.0,34.0,05000US51163,51,163,D,Owner,Cost burdened,50.1-60% AMI
"Rockbridge County, Virginia",270.0,148.0,35.0,05000US51163,51,163,D,Owner,Cost burdened,60.1-80% AMI
"Rockbridge County, Virginia",155.0,108.0,36.0,05000US51163,51,163,D,Owner,Cost burdened,80.1-95% AMI
"Rockbridge County, Virginia",345.0,155.0,37.0,05000US51163,51,163,D,Owner,Cost burdened,>95% AMI
"Rockbridge County, Virginia",0.0,161.0,38.0,05000US51163,51,163,S,Owner,No income or no cash rent,All
"Rockbridge County, Virginia",0.0,161.0,39.0,05000US51163,51,163,D,Owner,No income or no cash rent,<=30% AMI
"Rockbridge County, Virginia",0.0,161.0,40.0,05000US51163,51,163,D,Owner,No income or no cash rent,30.1-50% AMI
"Rockbridge County, Virginia",0.0,161.0,41.0,05000US51163,51,163,D,Owner,No income or no cash rent,50.1-60% AMI
"Rockbridge County, Virginia",0.0,161.0,42.0,05000US51163,51,163,D,Owner,No income or no cash rent,60.1-80% AMI
"Rockbridge County, Virginia",0.0,161.0,43.0,05000US51163,51,163,D,Owner,No income or no cash rent,80.1-95% AMI
"Rockbridge County, Virginia",0.0,161.0,44.0,05000US51163,51,163,D,Owner,No income or no cash rent,>95% AMI
"Rockbridge County, Virginia",5200.0,371.0,45.0,05000US51163,51,163,S,Owner,No housing problems,All
"Rockbridge County, Virginia",90.0,65.0,46.0,05000US51163,51,163,D,Owner,No housing problems,<=30% AMI
"Rockbridge County, Virginia",420.0,142.0,47.0,05000US51163,51,163,D,Owner,No housing problems,30.1-50% AMI
"Rockbridge County, Virginia",420.0,177.0,48.0,05000US51163,51,163,D,Owner,No housing problems,50.1-60% AMI
"Rockbridge County, Virginia",455.0,164.0,49.0,05000US51163,51,163,D,Owner,No housing problems,60.1-80% AMI
"Rockbridge County, Virginia",550.0,221.0,50.0,05000US51163,51,163,D,Owner,No housing problems,80.1-95% AMI
"Rockbridge County, Virginia",3265.0,342.0,51.0,05000US51163,51,163,D,Owner,No housing problems,>95% AMI
"Rockbridge County, Virginia",2410.0,362.0,52.0,05000US51163,51,163,S,Renter,All,All
"Rockbridge County, Virginia",25.0,41.0,53.0,05000US51163,51,163,S,Renter,Substandard,All
"Rockbridge County, Virginia",25.0,41.0,54.0,05000US51163,51,163,D,Renter,Substandard,<=30% AMI
"Rockbridge County, Virginia",0.0,161.0,55.0,05000US51163,51,163,D,Renter,Substandard,30.1-50% AMI
"Rockbridge County, Virginia",0.0,161.0,56.0,05000US51163,51,163,D,Renter,Substandard,50.1-60% AMI
"Rockbridge County, Virginia",0.0,161.0,57.0,05000US51163,51,163,D,Renter,Substandard,60.1-80% AMI
"Rockbridge County, Virginia",0.0,161.0,58.0,05000US51163,51,163,D,Renter,Substandard,80.1-95% AMI
"Rockbridge County, Virginia",0.0,161.0,59.0,05000US51163,51,163,D,Renter,Substandard,>95% AMI
"Rockbridge County, Virginia",0.0,161.0,60.0,05000US51163,51,163,S,Renter,Severely overcrowded,All
"Rockbridge County, Virginia",0.0,161.0,61.0,05000US51163,51,163,D,Renter,Severely overcrowded,<=30% AMI
"Rockbridge County, Virginia",0.0,161.0,62.0,05000US51163,51,163,D,Renter,Severely overcrowded,30.1-50% AMI
"Rockbridge County, Virginia",0.0,161.0,63.0,05000US51163,51,163,D,Renter,Severely overcrowded,50.1-60% AMI
"Rockbridge County, Virginia",0.0,161.0,64.0,05000US51163,51,163,D,Renter,Severely overcrowded,60.1-80% AMI
"Rockbridge County, Virginia",0.0,161.0,65.0,05000US51163,51,163,D,Renter,Severely overcrowded,80.1-95% AMI
"Rockbridge County, Virginia",0.0,161.0,66.0,05000US51163,51,163,D,Renter,Severely overcrowded,>95% AMI
"Rockbridge County, Virginia",0.0,161.0,67.0,05000US51163,51,163,S,Renter,Overcrowded,All
"Rockbridge County, Virginia",0.0,161.0,68.0,05000US51163,51,163,D,Renter,Overcrowded,<=30% AMI
"Rockbridge County, Virginia",0.0,161.0,69.0,05000US51163,51,163,D,Renter,Overcrowded,30.1-50% AMI
"Rockbridge County, Virginia",0.0,161.0,70.0,05000US51163,51,163,D,Renter,Overcrowded,50.1-60% AMI
"Rockbridge County, Virginia",0.0,161.0,71.0,05000US51163,51,163,D,Renter,Overcrowded,60.1-80% AMI
"Rockbridge County, Virginia",0.0,161.0,72.0,05000US51163,51,163,D,Renter,Overcrowded,80.1-95% AMI
"Rockbridge County, Virginia",0.0,161.0,73.0,05000US51163,51,163,D,Renter,Overcrowded,>95% AMI
"Rockbridge County, Virginia",635.0,252.0,74.0,05000US51163,51,163,S,Renter,Severely cost burdened,All
"Rockbridge County, Virginia",570.0,235.0,75.0,05000US51163,51,163,D,Renter,Severely cost burdened,<=30% AMI
"Rockbridge County, Virginia",65.0,86.0,76.0,05000US51163,51,163,D,Renter,Severely cost burdened,30.1-50% AMI
"Rockbridge County, Virginia",0.0,161.0,77.0,05000US51163,51,163,D,Renter,Severely cost burdened,50.1-60% AMI
"Rockbridge County, Virginia",0.0,161.0,78.0,05000US51163,51,163,D,Renter,Severely cost burdened,60.1-80% AMI
"Rockbridge County, Virginia",0.0,161.0,79.0,05000US51163,51,163,D,Renter,Severely cost burdened,80.1-95% AMI
"Rockbridge County, Virginia",0.0,161.0,80.0,05000US51163,51,163,D,Renter,Severely cost burdened,>95% AMI
"Rockbridge County, Virginia",360.0,183.0,81.0,05000US51163,51,163,S,Renter,Cost burdened,All
"Rockbridge County, Virginia",30.0,41.0,82.0,05000US51163,51,163,D,Renter,Cost burdened,<=30% AMI
"Rockbridge County, Virginia",190.0,118.0,83.0,05000US51163,51,163,D,Renter,Cost burdened,30.1-50% AMI
"Rockbridge County, Virginia",135.0,110.0,84.0,05000US51163,51,163,D,Renter,Cost burdened,50.1-60% AMI
"Rockbridge County, Virginia",0.0,161.0,85.0,05000US51163,51,163,D,Renter,Cost burdened,60.1-80% AMI
"Rockbridge County, Virginia",0.0,161.0,86.0,05000US51163,51,163,D,Renter,Cost burdened,80.1-95% AMI
"Rockbridge County, Virginia",0.0,161.0,87.0,05000US51163,51,163,D,Renter,Cost burdened,>95% AMI
"Rockbridge County, Virginia",295.0,145.0,88.0,05000US51163,51,163,S,Renter,No income or no cash rent,All
"Rockbridge County, Virginia",85.0,56.0,89.0,05000US51163,51,163,D,Renter,No income or no cash rent,<=30% AMI
"Rockbridge County, Virginia",75.0,77.0,90.0,05000US51163,51,163,D,Renter,No income or no cash rent,30.1-50% AMI
"Rockbridge County, Virginia",25.0,33.0,91.0,05000US51163,51,163,D,Renter,No income or no cash rent,50.1-60% AMI
"Rockbridge County, Virginia",25.0,44.0,92.0,05000US51163,51,163,D,Renter,No income or no cash rent,60.1-80% AMI
"Rockbridge County, Virginia",0.0,161.0,93.0,05000US51163,51,163,D,Renter,No income or no cash rent,80.1-95% AMI
"Rockbridge County, Virginia",85.0,81.0,94.0,05000US51163,51,163,D,Renter,No income or no cash rent,>95% AMI
"Rockbridge County, Virginia",1100.0,322.0,95.0,05000US51163,51,163,S,Renter,No housing problems,All
"Rockbridge County, Virginia",20.0,37.0,96.0,05000US51163,51,163,D,Renter,No housing problems,<=30% AMI
"Rockbridge County, Virginia",10.0,13.0,97.0,05000US51163,51,163,D,Renter,No housing problems,30.1-50% AMI
"Rockbridge County, Virginia",85.0,74.0,98.0,05000US51163,51,163,D,Renter,No housing problems,50.1-60% AMI
"Rockbridge County, Virginia",240.0,176.0,99.0,05000US51163,51,163,D,Renter,No housing problems,60.1-80% AMI
"Rockbridge County, Virginia",100.0,88.0,100.0,05000US51163,51,163,D,Renter,No housing problems,80.1-95% AMI
"Rockbridge County, Virginia",645.0,267.0,101.0,05000US51163,51,163,D,Renter,No housing problems,>95% AMI
