name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problem_Severity,Household_Income
"Wise County, Virginia",16025.0,492.0,1.0,05000US51195,51,195,T,All,All,All
"Wise County, Virginia",11095.0,578.0,2.0,05000US51195,51,195,S,Owner,All,All
"Wise County, Virginia",50.0,55.0,3.0,05000US51195,51,195,S,Owner,Substandard,All
"Wise County, Virginia",35.0,53.0,4.0,05000US51195,51,195,D,Owner,Substandard,<=30% AMI
"Wise County, Virginia",0.0,161.0,5.0,05000US51195,51,195,D,Owner,Substandard,30.1-50% AMI
"Wise County, Virginia",0.0,161.0,6.0,05000US51195,51,195,D,Owner,Substandard,50.1-60% AMI
"Wise County, Virginia",0.0,161.0,7.0,05000US51195,51,195,D,Owner,Substandard,60.1-80% AMI
"Wise County, Virginia",0.0,161.0,8.0,05000US51195,51,195,D,Owner,Substandard,80.1-95% AMI
"Wise County, Virginia",10.0,22.0,9.0,05000US51195,51,195,D,Owner,Substandard,>95% AMI
"Wise County, Virginia",0.0,161.0,10.0,05000US51195,51,195,S,Owner,Severely overcrowded,All
"Wise County, Virginia",0.0,161.0,11.0,05000US51195,51,195,D,Owner,Severely overcrowded,<=30% AMI
"Wise County, Virginia",0.0,161.0,12.0,05000US51195,51,195,D,Owner,Severely overcrowded,30.1-50% AMI
"Wise County, Virginia",0.0,161.0,13.0,05000US51195,51,195,D,Owner,Severely overcrowded,50.1-60% AMI
"Wise County, Virginia",0.0,161.0,14.0,05000US51195,51,195,D,Owner,Severely overcrowded,60.1-80% AMI
"Wise County, Virginia",0.0,161.0,15.0,05000US51195,51,195,D,Owner,Severely overcrowded,80.1-95% AMI
"Wise County, Virginia",0.0,161.0,16.0,05000US51195,51,195,D,Owner,Severely overcrowded,>95% AMI
"Wise County, Virginia",0.0,161.0,17.0,05000US51195,51,195,S,Owner,Overcrowded,All
"Wise County, Virginia",0.0,161.0,18.0,05000US51195,51,195,D,Owner,Overcrowded,<=30% AMI
"Wise County, Virginia",0.0,161.0,19.0,05000US51195,51,195,D,Owner,Overcrowded,30.1-50% AMI
"Wise County, Virginia",0.0,161.0,20.0,05000US51195,51,195,D,Owner,Overcrowded,50.1-60% AMI
"Wise County, Virginia",0.0,161.0,21.0,05000US51195,51,195,D,Owner,Overcrowded,60.1-80% AMI
"Wise County, Virginia",0.0,161.0,22.0,05000US51195,51,195,D,Owner,Overcrowded,80.1-95% AMI
"Wise County, Virginia",0.0,161.0,23.0,05000US51195,51,195,D,Owner,Overcrowded,>95% AMI
"Wise County, Virginia",560.0,215.0,24.0,05000US51195,51,195,S,Owner,Severely cost burdened,All
"Wise County, Virginia",440.0,209.0,25.0,05000US51195,51,195,D,Owner,Severely cost burdened,<=30% AMI
"Wise County, Virginia",40.0,38.0,26.0,05000US51195,51,195,D,Owner,Severely cost burdened,30.1-50% AMI
