name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problem_Severity,Household_Income
"York County, Virginia",22815.0,483.0,1.0,05000US51199,51,199,T,All,All,All
"York County, Virginia",17535.0,615.0,2.0,05000US51199,51,199,S,Owner,All,All
"York County, Virginia",45.0,50.0,3.0,05000US51199,51,199,S,Owner,Substandard,All
"York County, Virginia",0.0,161.0,4.0,05000US51199,51,199,D,Owner,Substandard,<=30% AMI
"York County, Virginia",0.0,161.0,5.0,05000US51199,51,199,D,Owner,Substandard,30.1-50% AMI
"York County, Virginia",20.0,37.0,6.0,05000US51199,51,199,D,Owner,Substandard,50.1-60% AMI
"York County, Virginia",10.0,21.0,7.0,05000US51199,51,199,D,Owner,Substandard,60.1-80% AMI
"York County, Virginia",0.0,161.0,8.0,05000US51199,51,199,D,Owner,Substandard,80.1-95% AMI
"York County, Virginia",15.0,26.0,9.0,05000US51199,51,199,D,Owner,Substandard,>95% AMI
"York County, Virginia",0.0,161.0,10.0,05000US51199,51,199,S,Owner,Severely overcrowded,All
"York County, Virginia",0.0,161.0,11.0,05000US51199,51,199,D,Owner,Severely overcrowded,<=30% AMI
"York County, Virginia",0.0,161.0,12.0,05000US51199,51,199,D,Owner,Severely overcrowded,30.1-50% AMI
"York County, Virginia",0.0,161.0,13.0,05000US51199,51,199,D,Owner,Severely overcrowded,50.1-60% AMI
"York County, Virginia",0.0,161.0,14.0,05000US51199,51,199,D,Owner,Severely overcrowded,60.1-80% AMI
"York County, Virginia",0.0,161.0,15.0,05000US51199,51,199,D,Owner,Severely overcrowded,80.1-95% AMI
"York County, Virginia",0.0,161.0,16.0,05000US51199,51,199,D,Owner,Severely overcrowded,>95% AMI
"York County, Virginia",25.0,37.0,17.0,05000US51199,51,199,S,Owner,Overcrowded,All
"York County, Virginia",0.0,161.0,18.0,05000US51199,51,199,D,Owner,Overcrowded,<=30% AMI
"York County, Virginia",0.0,161.0,19.0,05000US51199,51,199,D,Owner,Overcrowded,30.1-50% AMI
"York County, Virginia",0.0,161.0,20.0,05000US51199,51,199,D,Owner,Overcrowded,50.1-60% AMI
"York County, Virginia",0.0,161.0,21.0,05000US51199,51,199,D,Owner,Overcrowded,60.1-80% AMI
"York County, Virginia",0.0,161.0,22.0,05000US51199,51,199,D,Owner,Overcrowded,80.1-95% AMI
"York County, Virginia",25.0,37.0,23.0,05000US51199,51,199,D,Owner,Overcrowded,>95% AMI
