name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problem_Severity,Household_Income
"Charlottesville city, Virginia",16695.0,444.0,1.0,05000US51540,51,540,T,All,All,All
"Charlottesville city, Virginia",7685.0,483.0,2.0,05000US51540,51,540,S,Owner,All,All
"Charlottesville city, Virginia",10.0,23.0,3.0,05000US51540,51,540,S,Owner,Substandard,All
"Charlottesville city, Virginia",0.0,161.0,4.0,05000US51540,51,540,D,Owner,Substandard,<=30% AMI
"Charlottesville city, Virginia",0.0,161.0,5.0,05000US51540,51,540,D,Owner,Substandard,30.1-50% AMI
"Charlottesville city, Virginia",0.0,161.0,6.0,05000US51540,51,540,D,Owner,Substandard,50.1-60% AMI
"Charlottesville city, Virginia",0.0,161.0,7.0,05000US51540,51,540,D,Owner,Substandard,60.1-80% AMI
"Charlottesville city, Virginia",0.0,161.0,8.0,05000US51540,51,540,D,Owner,Substandard,80.1-95% AMI
"Charlottesville city, Virginia",10.0,23.0,9.0,05000US51540,51,540,D,Owner,Substandard,>95% AMI
"Charlottesville city, Virginia",0.0,161.0,10.0,05000US51540,51,540,S,Owner,Severely overcrowded,All
"Charlottesville city, Virginia",0.0,161.0,11.0,05000US51540,51,540,D,Owner,Severely overcrowded,<=30% AMI
"Charlottesville city, Virginia",0.0,161.0,12.0,05000US51540,51,540,D,Owner,Severely overcrowded,30.1-50% AMI
"Charlottesville city, Virginia",0.0,161.0,13.0,05000US51540,51,540,D,Owner,Severely overcrowded,50.1-60% AMI
"Charlottesville city, Virginia",0.0,161.0,14.0,05000US51540,51,540,D,Owner,Severely overcrowded,60.1-80% AMI
"Charlottesville city, Virginia",0.0,161.0,15.0,05000US51540,51,540,D,Owner,Severely overcrowded,80.1-95% AMI
"Charlottesville city, Virginia",0.0,161.0,16.0,05000US51540,51,540,D,Owner,Severely overcrowded,>95% AMI
"Charlottesville city, Virginia",10.0,21.0,17.0,05000US51540,51,540,S,Owner,Overcrowded,All
"Charlottesville city, Virginia",10.0,21.0,18.0,05000US51540,51,540,D,Owner,Overcrowded,<=30% AMI
"Charlottesville city, Virginia",0.0,161.0,19.0,05000US51540,51,540,D,Owner,Overcrowded,30.1-50% AMI
