name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problem_Severity,Household_Income
"Carroll County, Virginia",12745.0,543.0,1.0,05000US51035,51,035,T,All,All,All
"Carroll County, Virginia",9410.0,459.0,2.0,05000US51035,51,035,S,Owner,All,All
"Carroll County, Virginia",35.0,40.0,3.0,05000US51035,51,035,S,Owner,Substandard,All
"Carroll County, Virginia",0.0,161.0,4.0,05000US51035,51,035,D,Owner,Substandard,<=30% AMI
"Carroll County, Virginia",0.0,161.0,5.0,05000US51035,51,035,D,Owner,Substandard,30.1-50% AMI
"Carroll County, Virginia",0.0,161.0,6.0,05000US51035,51,035,D,Owner,Substandard,50.1-60% AMI
"Carroll County, Virginia",20.0,33.0,7.0,05000US51035,51,035,D,Owner,Substandard,60.1-80% AMI
"Carroll County, Virginia",15.0,28.0,8.0,05000US51035,51,035,D,Owner,Substandard,80.1-95% AMI
"Carroll County, Virginia",0.0,161.0,9.0,05000US51035,51,035,D,Owner,Substandard,>95% AMI
"Carroll County, Virginia",25.0,45.0,10.0,05000US51035,51,035,S,Owner,Severely overcrowded,All
"Carroll County, Virginia",0.0,161.0,11.0,05000US51035,51,035,D,Owner,Severely overcrowded,<=30% AMI
"Carroll County, Virginia",0.0,161.0,12.0,05000US51035,51,035,D,Owner,Severely overcrowded,30.1-50% AMI
"Carroll County, Virginia",0.0,161.0,13.0,05000US51035,51,035,D,Owner,Severely overcrowded,50.1-60% AMI
"Carroll County, Virginia",25.0,45.0,14.0,05000US51035,51,035,D,Owner,Severely overcrowded,60.1-80% AMI
"Carroll County, Virginia",0.0,161.0,15.0,05000US51035,51,035,D,Owner,Severely overcrowded,80.1-95% AMI
"Carroll County, Virginia",0.0,161.0,16.0,05000US51035,51,035,D,Owner,Severely overcrowded,>95% AMI
"Carroll County, Virginia",95.0,90.0,17.0,05000US51035,51,035,S,Owner,Overcrowded,All
"Carroll County, Virginia",45.0,63.0,18.0,05000US51035,51,035,D,Owner,Overcrowded,<=30% AMI
"Carroll County, Virginia",0.0,161.0,19.0,05000US51035,51,035,D,Owner,Overcrowded,30.1-50% AMI
"Carroll County, Virginia",0.0,161.0,20.0,05000US51035,51,035,D,Owner,Overcrowded,50.1-60% AMI
"Carroll County, Virginia",20.0,36.0,21.0,05000US51035,51,035,D,Owner,Overcrowded,60.1-80% AMI
"Carroll County, Virginia",0.0,161.0,22.0,05000US51035,51,035,D,Owner,Overcrowded,80.1-95% AMI
"Carroll County, Virginia",25.0,45.0,23.0,05000US51035,51,035,D,Owner,Overcrowded,>95% AMI
"Carroll County, Virginia",705.0,283.0,24.0,05000US51035,51,035,S,Owner,Severely cost burdened,All
"Carroll County, Virginia",270.0,132.0,25.0,05000US51035,51,035,D,Owner,Severely cost burdened,<=30% AMI
