name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problem_Severity,Household_Income
"Lynchburg city, Virginia",25905.0,614.0,1.0,05000US51680,51,680,T,All,All,All
"Lynchburg city, Virginia",15395.0,685.0,2.0,05000US51680,51,680,S,Owner,All,All
"Lynchburg city, Virginia",50.0,50.0,3.0,05000US51680,51,680,S,Owner,Substandard,All
"Lynchburg city, Virginia",10.0,16.0,4.0,05000US51680,51,680,D,Owner,Substandard,<=30% AMI
"Lynchburg city, Virginia",0.0,161.0,5.0,05000US51680,51,680,D,Owner,Substandard,30.1-50% AMI
"Lynchburg city, Virginia",0.0,161.0,6.0,05000US51680,51,680,D,Owner,Substandard,50.1-60% AMI
"Lynchburg city, Virginia",0.0,161.0,7.0,05000US51680,51,680,D,Owner,Substandard,60.1-80% AMI
"Lynchburg city, Virginia",0.0,161.0,8.0,05000US51680,51,680,D,Owner,Substandard,80.1-95% AMI
"Lynchburg city, Virginia",40.0,46.0,9.0,05000US51680,51,680,D,Owner,Substandard,>95% AMI
"Lynchburg city, Virginia",0.0,161.0,10.0,05000US51680,51,680,S,Owner,Severely overcrowded,All
"Lynchburg city, Virginia",0.0,161.0,11.0,05000US51680,51,680,D,Owner,Severely overcrowded,<=30% AMI
"Lynchburg city, Virginia",0.0,161.0,12.0,05000US51680,51,680,D,Owner,Severely overcrowded,30.1-50% AMI
"Lynchburg city, Virginia",0.0,161.0,13.0,05000US51680,51,680,D,Owner,Severely overcrowded,50.1-60% AMI
"Lynchburg city, Virginia",0.0,161.0,14.0,05000US51680,51,680,D,Owner,Severely overcrowded,60.1-80% AMI
"Lynchburg city, Virginia",0.0,161.0,15.0,05000US51680,51,680,D,Owner,Severely overcrowded,80.1-95% AMI
"Lynchburg city, Virginia",0.0,161.0,16.0,05000US51680,51,680,D,Owner,Severely overcrowded,>95% AMI
"Lynchburg city, Virginia",55.0,69.0,17.0,05000US51680,51,680,S,Owner,Overcrowded,All
"Lynchburg city, Virginia",55.0,69.0,18.0,05000US51680,51,680,D,Owner,Overcrowded,<=30% AMI
"Lynchburg city, Virginia",0.0,161.0,19.0,05000US51680,51,680,D,Owner,Overcrowded,30.1-50% AMI
"Lynchburg city, Virginia",0.0,161.0,20.0,05000US51680,51,680,D,Owner,Overcrowded,50.1-60% AMI
"Lynchburg city, Virginia",0.0,161.0,21.0,05000US51680,51,680,D,Owner,Overcrowded,60.1-80% AMI
