name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problem_Severity,Household_Income
"Isle of Wight County, Virginia",13575.0,252.0,1.0,05000US51093,51,093,T,All,All,All
"Isle of Wight County, Virginia",11025.0,445.0,2.0,05000US51093,51,093,S,Owner,All,All
"Isle of Wight County, Virginia",95.0,81.0,3.0,05000US51093,51,093,S,Owner,Substandard,All
"Isle of Wight County, Virginia",45.0,57.0,4.0,05000US51093,51,093,D,Owner,Substandard,<=30% AMI
"Isle of Wight County, Virginia",0.0,161.0,5.0,05000US51093,51,093,D,Owner,Substandard,30.1-50% AMI
"Isle of Wight County, Virginia",0.0,161.0,6.0,05000US51093,51,093,D,Owner,Substandard,50.1-60% AMI
"Isle of Wight County, Virginia",15.0,23.0,7.0,05000US51093,51,093,D,Owner,Substandard,60.1-80% AMI
"Isle of Wight County, Virginia",0.0,161.0,8.0,05000US51093,51,093,D,Owner,Substandard,80.1-95% AMI
"Isle of Wight County, Virginia",40.0,45.0,9.0,05000US51093,51,093,D,Owner,Substandard,>95% AMI
"Isle of Wight County, Virginia",0.0,161.0,10.0,05000US51093,51,093,S,Owner,Severely overcrowded,All
"Isle of Wight County, Virginia",0.0,161.0,11.0,05000US51093,51,093,D,Owner,Severely overcrowded,<=30% AMI
"Isle of Wight County, Virginia",0.0,161.0,12.0,05000US51093,51,093,D,Owner,Severely overcrowded,30.1-50% AMI
"Isle of Wight County, Virginia",0.0,161.0,13.0,05000US51093,51,093,D,Owner,Severely overcrowded,50.1-60% AMI
"Isle of Wight County, Virginia",0.0,161.0,14.0,05000US51093,51,093,D,Owner,Severely overcrowded,60.1-80% AMI
"Isle of Wight County, Virginia",0.0,161.0,15.0,05000US51093,51,093,D,Owner,Severely overcrowded,80.1-95% AMI
"Isle of Wight County, Virginia",0.0,161.0,16.0,05000US51093,51,093,D,Owner,Severely overcrowded,>95% AMI
"Isle of Wight County, Virginia",70.0,64.0,17.0,05000US51093,51,093,S,Owner,Overcrowded,All
"Isle of Wight County, Virginia",0.0,161.0,18.0,05000US51093,51,093,D,Owner,Overcrowded,<=30% AMI
"Isle of Wight County, Virginia",0.0,161.0,19.0,05000US51093,51,093,D,Owner,Overcrowded,30.1-50% AMI
"Isle of Wight County, Virginia",0.0,161.0,20.0,05000US51093,51,093,D,Owner,Overcrowded,50.1-60% AMI
"Isle of Wight County, Virginia",20.0,33.0,21.0,05000US51093,51,093,D,Owner,Overcrowded,60.1-80% AMI
"Isle of Wight County, Virginia",20.0,41.0,22.0,05000US51093,51,093,D,Owner,Overcrowded,80.1-95% AMI
"Isle of Wight County, Virginia",35.0,48.0,23.0,05000US51093,51,093,D,Owner,Overcrowded,>95% AMI
"Isle of Wight County, Virginia",1010.0,301.0,24.0,05000US51093,51,093,S,Owner,Severely cost burdened,All
"Isle of Wight County, Virginia",520.0,209.0,25.0,05000US51093,51,093,D,Owner,Severely cost burdened,<=30% AMI
"Isle of Wight County, Virginia",130.0,85.0,26.0,05000US51093,51,093,D,Owner,Severely cost burdened,30.1-50% AMI
"Isle of Wight County, Virginia",95.0,76.0,27.0,05000US51093,51,093,D,Owner,Severely cost burdened,50.1-60% AMI
"Isle of Wight County, Virginia",140.0,102.0,28.0,05000US51093,51,093,D,Owner,Severely cost burdened,60.1-80% AMI
"Isle of Wight County, Virginia",35.0,45.0,29.0,05000US51093,51,093,D,Owner,Severely cost burdened,80.1-95% AMI
"Isle of Wight County, Virginia",90.0,76.0,30.0,05000US51093,51,093,D,Owner,Severely cost burdened,>95% AMI
"Isle of Wight County, Virginia",1455.0,282.0,31.0,05000US51093,51,093,S,Owner,Cost burdened,All
"Isle of Wight County, Virginia",155.0,107.0,32.0,05000US51093,51,093,D,Owner,Cost burdened,<=30% AMI
"Isle of Wight County, Virginia",310.0,159.0,33.0,05000US51093,51,093,D,Owner,Cost burdened,30.1-50% AMI
"Isle of Wight County, Virginia",60.0,52.0,34.0,05000US51093,51,093,D,Owner,Cost burdened,50.1-60% AMI
"Isle of Wight County, Virginia",145.0,107.0,35.0,05000US51093,51,093,D,Owner,Cost burdened,60.1-80% AMI
"Isle of Wight County, Virginia",290.0,123.0,36.0,05000US51093,51,093,D,Owner,Cost burdened,80.1-95% AMI
"Isle of Wight County, Virginia",490.0,145.0,37.0,05000US51093,51,093,D,Owner,Cost burdened,>95% AMI
"Isle of Wight County, Virginia",0.0,161.0,38.0,05000US51093,51,093,S,Owner,No income or no cash rent,All
"Isle of Wight County, Virginia",0.0,161.0,39.0,05000US51093,51,093,D,Owner,No income or no cash rent,<=30% AMI
"Isle of Wight County, Virginia",0.0,161.0,40.0,05000US51093,51,093,D,Owner,No income or no cash rent,30.1-50% AMI
"Isle of Wight County, Virginia",0.0,161.0,41.0,05000US51093,51,093,D,Owner,No income or no cash rent,50.1-60% AMI
"Isle of Wight County, Virginia",0.0,161.0,42.0,05000US51093,51,093,D,Owner,No income or no cash rent,60.1-80% AMI
"Isle of Wight County, Virginia",0.0,161.0,43.0,05000US51093,51,093,D,Owner,No income or no cash rent,80.1-95% AMI
"Isle of Wight County, Virginia",0.0,161.0,44.0,05000US51093,51,093,D,Owner,No income or no cash rent,>95% AMI
"Isle of Wight County, Virginia",8390.0,427.0,45.0,05000US51093,51,093,S,Owner,No housing problems,All
"Isle of Wight County, Virginia",110.0,78.0,46.0,05000US51093,51,093,D,Owner,No housing problems,<=30% AMI
"Isle of Wight County, Virginia",695.0,204.0,47.0,05000US51093,51,093,D,Owner,No housing problems,30.1-50% AMI
"Isle of Wight County, Virginia",235.0,141.0,48.0,05000US51093,51,093,D,Owner,No housing problems,50.1-60% AMI
"Isle of Wight County, Virginia",540.0,166.0,49.0,05000US51093,51,093,D,Owner,No housing problems,60.1-80% AMI
"Isle of Wight County, Virginia",660.0,218.0,50.0,05000US51093,51,093,D,Owner,No housing problems,80.1-95% AMI
"Isle of Wight County, Virginia",6150.0,523.0,51.0,05000US51093,51,093,D,Owner,No housing problems,>95% AMI
"Isle of Wight County, Virginia",2550.0,457.0,52.0,05000US51093,51,093,S,Renter,All,All
"Isle of Wight County, Virginia",90.0,102.0,53.0,05000US51093,51,093,S,Renter,Substandard,All
"Isle of Wight County, Virginia",90.0,102.0,54.0,05000US51093,51,093,D,Renter,Substandard,<=30% AMI
"Isle of Wight County, Virginia",0.0,161.0,55.0,05000US51093,51,093,D,Renter,Substandard,30.1-50% AMI
"Isle of Wight County, Virginia",0.0,161.0,56.0,05000US51093,51,093,D,Renter,Substandard,50.1-60% AMI
"Isle of Wight County, Virginia",0.0,161.0,57.0,05000US51093,51,093,D,Renter,Substandard,60.1-80% AMI
"Isle of Wight County, Virginia",0.0,161.0,58.0,05000US51093,51,093,D,Renter,Substandard,80.1-95% AMI
"Isle of Wight County, Virginia",0.0,161.0,59.0,05000US51093,51,093,D,Renter,Substandard,>95% AMI
"Isle of Wight County, Virginia",0.0,161.0,60.0,05000US51093,51,093,S,Renter,Severely overcrowded,All
"Isle of Wight County, Virginia",0.0,161.0,61.0,05000US51093,51,093,D,Renter,Severely overcrowded,<=30% AMI
"Isle of Wight County, Virginia",0.0,161.0,62.0,05000US51093,51,093,D,Renter,Severely overcrowded,30.1-50% AMI
"Isle of Wight County, Virginia",0.0,161.0,63.0,05000US51093,51,093,D,Renter,Severely overcrowded,50.1-60% AMI
"Isle of Wight County, Virginia",0.0,161.0,64.0,05000US51093,51,093,D,Renter,Severely overcrowded,60.1-80% AMI
"Isle of Wight County, Virginia",0.0,161.0,65.0,05000US51093,51,093,D,Renter,Severely overcrowded,80.1-95% AMI
"Isle of Wight County, Virginia",0.0,161.0,66.0,05000US51093,51,093,D,Renter,Severely overcrowded,>95% AMI
"Isle of Wight County, Virginia",85.0,101.0,67.0,05000US51093,51,093,S,Renter,Overcrowded,All
"Isle of Wight County, Virginia",25.0,49.0,68.0,05000US51093,51,093,D,Renter,Overcrowded,<=30% AMI
"Isle of Wight County, Virginia",60.0,99.0,69.0,05000US51093,51,093,D,Renter,Overcrowded,30.1-50% AMI
"Isle of Wight County, Virginia",0.0,161.0,70.0,05000US51093,51,093,D,Renter,Overcrowded,50.1-60% AMI
"Isle of Wight County, Virginia",0.0,161.0,71.0,05000US51093,51,093,D,Renter,Overcrowded,60.1-80% AMI
"Isle of Wight County, Virginia",0.0,161.0,72.0,05000US51093,51,093,D,Renter,Overcrowded,80.1-95% AMI
"Isle of Wight County, Virginia",0.0,161.0,73.0,05000US51093,51,093,D,Renter,Overcrowded,>95% AMI
"Isle of Wight County, Virginia",205.0,141.0,74.0,05000US51093,51,093,S,Renter,Severely cost burdened,All
"Isle of Wight County, Virginia",195.0,139.0,75.0,05000US51093,51,093,D,Renter,Severely cost burdened,<=30% AMI
"Isle of Wight County, Virginia",0.0,161.0,76.0,05000US51093,51,093,D,Renter,Severely cost burdened,30.1-50% AMI
"Isle of Wight County, Virginia",10.0,22.0,77.0,05000US51093,51,093,D,Renter,Severely cost burdened,50.1-60% AMI
"Isle of Wight County, Virginia",0.0,161.0,78.0,05000US51093,51,093,D,Renter,Severely cost burdened,60.1-80% AMI
"Isle of Wight County, Virginia",0.0,161.0,79.0,05000US51093,51,093,D,Renter,Severely cost burdened,80.1-95% AMI
"Isle of Wight County, Virginia",0.0,161.0,80.0,05000US51093,51,093,D,Renter,Severely cost burdened,>95% AMI
"Isle of Wight County, Virginia",635.0,274.0,81.0,05000US51093,51,093,S,Renter,Cost burdened,All
"Isle of Wight County, Virginia",95.0,83.0,82.0,05000US51093,51,093,D,Renter,Cost burdened,<=30% AMI
"Isle of Wight County, Virginia",410.0,249.0,83.0,05000US51093,51,093,D,Renter,Cost burdened,30.1-50% AMI
"Isle of Wight County, Virginia",0.0,161.0,84.0,05000US51093,51,093,D,Renter,Cost burdened,50.1-60% AMI
"Isle of Wight County, Virginia",115.0,104.0,85.0,05000US51093,51,093,D,Renter,Cost burdened,60.1-80% AMI
"Isle of Wight County, Virginia",0.0,161.0,86.0,05000US51093,51,093,D,Renter,Cost burdened,80.1-95% AMI
"Isle of Wight County, Virginia",15.0,22.0,87.0,05000US51093,51,093,D,Renter,Cost burdened,>95% AMI
"Isle of Wight County, Virginia",290.0,145.0,88.0,05000US51093,51,093,S,Renter,No income or no cash rent,All
"Isle of Wight County, Virginia",115.0,82.0,89.0,05000US51093,51,093,D,Renter,No income or no cash rent,<=30% AMI
"Isle of Wight County, Virginia",65.0,54.0,90.0,05000US51093,51,093,D,Renter,No income or no cash rent,30.1-50% AMI
"Isle of Wight County, Virginia",45.0,78.0,91.0,05000US51093,51,093,D,Renter,No income or no cash rent,50.1-60% AMI
"Isle of Wight County, Virginia",25.0,29.0,92.0,05000US51093,51,093,D,Renter,No income or no cash rent,60.1-80% AMI
"Isle of Wight County, Virginia",0.0,161.0,93.0,05000US51093,51,093,D,Renter,No income or no cash rent,80.1-95% AMI
"Isle of Wight County, Virginia",45.0,52.0,94.0,05000US51093,51,093,D,Renter,No income or no cash rent,>95% AMI
"Isle of Wight County, Virginia",1240.0,313.0,95.0,05000US51093,51,093,S,Renter,No housing problems,All
"Isle of Wight County, Virginia",10.0,15.0,96.0,05000US51093,51,093,D,Renter,No housing problems,<=30% AMI
"Isle of Wight County, Virginia",155.0,160.0,97.0,05000US51093,51,093,D,Renter,No housing problems,30.1-50% AMI
"Isle of Wight County, Virginia",30.0,41.0,98.0,05000US51093,51,093,D,Renter,No housing problems,50.1-60% AMI
"Isle of Wight County, Virginia",260.0,155.0,99.0,05000US51093,51,093,D,Renter,No housing problems,60.1-80% AMI
"Isle of Wight County, Virginia",310.0,168.0,100.0,05000US51093,51,093,D,Renter,No housing problems,80.1-95% AMI
"Isle of Wight County, Virginia",470.0,195.0,101.0,05000US51093,51,093,D,Renter,No housing problems,>95% AMI
