name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problem_Severity,Household_Income
"Henrico County, Virginia",116620.0,1288.0,1.0,05000US51087,51,087,T,All,All,All
"Henrico County, Virginia",78365.0,1269.0,2.0,05000US51087,51,087,S,Owner,All,All
"Henrico County, Virginia",215.0,112.0,3.0,05000US51087,51,087,S,Owner,Substandard,All
"Henrico County, Virginia",25.0,35.0,4.0,05000US51087,51,087,D,Owner,Substandard,<=30% AMI
"Henrico County, Virginia",0.0,161.0,5.0,05000US51087,51,087,D,Owner,Substandard,30.1-50% AMI
"Henrico County, Virginia",0.0,161.0,6.0,05000US51087,51,087,D,Owner,Substandard,50.1-60% AMI
"Henrico County, Virginia",40.0,48.0,7.0,05000US51087,51,087,D,Owner,Substandard,60.1-80% AMI
"Henrico County, Virginia",0.0,161.0,8.0,05000US51087,51,087,D,Owner,Substandard,80.1-95% AMI
"Henrico County, Virginia",145.0,91.0,9.0,05000US51087,51,087,D,Owner,Substandard,>95% AMI
"Henrico County, Virginia",0.0,161.0,10.0,05000US51087,51,087,S,Owner,Severely overcrowded,All
"Henrico County, Virginia",0.0,161.0,11.0,05000US51087,51,087,D,Owner,Severely overcrowded,<=30% AMI
"Henrico County, Virginia",0.0,161.0,12.0,05000US51087,51,087,D,Owner,Severely overcrowded,30.1-50% AMI
"Henrico County, Virginia",0.0,161.0,13.0,05000US51087,51,087,D,Owner,Severely overcrowded,50.1-60% AMI
"Henrico County, Virginia",0.0,161.0,14.0,05000US51087,51,087,D,Owner,Severely overcrowded,60.1-80% AMI
"Henrico County, Virginia",0.0,161.0,15.0,05000US51087,51,087,D,Owner,Severely overcrowded,80.1-95% AMI
"Henrico County, Virginia",0.0,161.0,16.0,05000US51087,51,087,D,Owner,Severely overcrowded,>95% AMI
"Henrico County, Virginia",180.0,106.0,17.0,05000US51087,51,087,S,Owner,Overcrowded,All
"Henrico County, Virginia",30.0,41.0,18.0,05000US51087,51,087,D,Owner,Overcrowded,<=30% AMI
"Henrico County, Virginia",15.0,32.0,19.0,05000US51087,51,087,D,Owner,Overcrowded,30.1-50% AMI
