name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problem_Severity,Household_Income
"Amherst County, Virginia",12730.0,370.0,1.0,05000US51009,51,009,T,All,All,All
"Amherst County, Virginia",9680.0,490.0,2.0,05000US51009,51,009,S,Owner,All,All
"Amherst County, Virginia",20.0,34.0,3.0,05000US51009,51,009,S,Owner,Substandard,All
"Amherst County, Virginia",0.0,161.0,4.0,05000US51009,51,009,D,Owner,Substandard,<=30% AMI
"Amherst County, Virginia",20.0,34.0,5.0,05000US51009,51,009,D,Owner,Substandard,30.1-50% AMI
"Amherst County, Virginia",0.0,161.0,6.0,05000US51009,51,009,D,Owner,Substandard,50.1-60% AMI
"Amherst County, Virginia",0.0,161.0,7.0,05000US51009,51,009,D,Owner,Substandard,60.1-80% AMI
"Amherst County, Virginia",0.0,161.0,8.0,05000US51009,51,009,D,Owner,Substandard,80.1-95% AMI
"Amherst County, Virginia",0.0,161.0,9.0,05000US51009,51,009,D,Owner,Substandard,>95% AMI
"Amherst County, Virginia",0.0,161.0,10.0,05000US51009,51,009,S,Owner,Severely overcrowded,All
"Amherst County, Virginia",0.0,161.0,11.0,05000US51009,51,009,D,Owner,Severely overcrowded,<=30% AMI
"Amherst County, Virginia",0.0,161.0,12.0,05000US51009,51,009,D,Owner,Severely overcrowded,30.1-50% AMI
"Amherst County, Virginia",0.0,161.0,13.0,05000US51009,51,009,D,Owner,Severely overcrowded,50.1-60% AMI
"Amherst County, Virginia",0.0,161.0,14.0,05000US51009,51,009,D,Owner,Severely overcrowded,60.1-80% AMI
"Amherst County, Virginia",0.0,161.0,15.0,05000US51009,51,009,D,Owner,Severely overcrowded,80.1-95% AMI
"Amherst County, Virginia",0.0,161.0,16.0,05000US51009,51,009,D,Owner,Severely overcrowded,>95% AMI
"Amherst County, Virginia",70.0,77.0,17.0,05000US51009,51,009,S,Owner,Overcrowded,All
"Amherst County, Virginia",0.0,161.0,18.0,05000US51009,51,009,D,Owner,Overcrowded,<=30% AMI
"Amherst County, Virginia",0.0,161.0,19.0,05000US51009,51,009,D,Owner,Overcrowded,30.1-50% AMI
"Amherst County, Virginia",0.0,161.0,20.0,05000US51009,51,009,D,Owner,Overcrowded,50.1-60% AMI
"Amherst County, Virginia",60.0,75.0,21.0,05000US51009,51,009,D,Owner,Overcrowded,60.1-80% AMI
"Amherst County, Virginia",0.0,161.0,22.0,05000US51009,51,009,D,Owner,Overcrowded,80.1-95% AMI
"Amherst County, Virginia",15.0,23.0,23.0,05000US51009,51,009,D,Owner,Overcrowded,>95% AMI
"Amherst County, Virginia",550.0,178.0,24.0,05000US51009,51,009,S,Owner,Severely cost burdened,All
"Amherst County, Virginia",260.0,149.0,25.0,05000US51009,51,009,D,Owner,Severely cost burdened,<=30% AMI
"Amherst County, Virginia",255.0,116.0,26.0,05000US51009,51,009,D,Owner,Severely cost burdened,30.1-50% AMI
"Amherst County, Virginia",0.0,161.0,27.0,05000US51009,51,009,D,Owner,Severely cost burdened,50.1-60% AMI
"Amherst County, Virginia",20.0,38.0,28.0,05000US51009,51,009,D,Owner,Severely cost burdened,60.1-80% AMI
"Amherst County, Virginia",0.0,161.0,29.0,05000US51009,51,009,D,Owner,Severely cost burdened,80.1-95% AMI
"Amherst County, Virginia",20.0,34.0,30.0,05000US51009,51,009,D,Owner,Severely cost burdened,>95% AMI
"Amherst County, Virginia",1010.0,251.0,31.0,05000US51009,51,009,S,Owner,Cost burdened,All
"Amherst County, Virginia",255.0,126.0,32.0,05000US51009,51,009,D,Owner,Cost burdened,<=30% AMI
"Amherst County, Virginia",95.0,85.0,33.0,05000US51009,51,009,D,Owner,Cost burdened,30.1-50% AMI
"Amherst County, Virginia",175.0,111.0,34.0,05000US51009,51,009,D,Owner,Cost burdened,50.1-60% AMI
"Amherst County, Virginia",140.0,105.0,35.0,05000US51009,51,009,D,Owner,Cost burdened,60.1-80% AMI
"Amherst County, Virginia",60.0,52.0,36.0,05000US51009,51,009,D,Owner,Cost burdened,80.1-95% AMI
"Amherst County, Virginia",285.0,151.0,37.0,05000US51009,51,009,D,Owner,Cost burdened,>95% AMI
"Amherst County, Virginia",90.0,81.0,38.0,05000US51009,51,009,S,Owner,No income or no cash rent,All
"Amherst County, Virginia",90.0,81.0,39.0,05000US51009,51,009,D,Owner,No income or no cash rent,<=30% AMI
"Amherst County, Virginia",0.0,161.0,40.0,05000US51009,51,009,D,Owner,No income or no cash rent,30.1-50% AMI
"Amherst County, Virginia",0.0,161.0,41.0,05000US51009,51,009,D,Owner,No income or no cash rent,50.1-60% AMI
"Amherst County, Virginia",0.0,161.0,42.0,05000US51009,51,009,D,Owner,No income or no cash rent,60.1-80% AMI
"Amherst County, Virginia",0.0,161.0,43.0,05000US51009,51,009,D,Owner,No income or no cash rent,80.1-95% AMI
"Amherst County, Virginia",0.0,161.0,44.0,05000US51009,51,009,D,Owner,No income or no cash rent,>95% AMI
"Amherst County, Virginia",7935.0,460.0,45.0,05000US51009,51,009,S,Owner,No housing problems,All
"Amherst County, Virginia",290.0,113.0,46.0,05000US51009,51,009,D,Owner,No housing problems,<=30% AMI
"Amherst County, Virginia",515.0,180.0,47.0,05000US51009,51,009,D,Owner,No housing problems,30.1-50% AMI
"Amherst County, Virginia",395.0,152.0,48.0,05000US51009,51,009,D,Owner,No housing problems,50.1-60% AMI
"Amherst County, Virginia",915.0,221.0,49.0,05000US51009,51,009,D,Owner,No housing problems,60.1-80% AMI
"Amherst County, Virginia",565.0,205.0,50.0,05000US51009,51,009,D,Owner,No housing problems,80.1-95% AMI
"Amherst County, Virginia",5255.0,445.0,51.0,05000US51009,51,009,D,Owner,No housing problems,>95% AMI
"Amherst County, Virginia",3050.0,476.0,52.0,05000US51009,51,009,S,Renter,All,All
"Amherst County, Virginia",40.0,49.0,53.0,05000US51009,51,009,S,Renter,Substandard,All
"Amherst County, Virginia",0.0,161.0,54.0,05000US51009,51,009,D,Renter,Substandard,<=30% AMI
"Amherst County, Virginia",30.0,47.0,55.0,05000US51009,51,009,D,Renter,Substandard,30.1-50% AMI
"Amherst County, Virginia",0.0,161.0,56.0,05000US51009,51,009,D,Renter,Substandard,50.1-60% AMI
"Amherst County, Virginia",0.0,161.0,57.0,05000US51009,51,009,D,Renter,Substandard,60.1-80% AMI
"Amherst County, Virginia",10.0,17.0,58.0,05000US51009,51,009,D,Renter,Substandard,80.1-95% AMI
"Amherst County, Virginia",0.0,161.0,59.0,05000US51009,51,009,D,Renter,Substandard,>95% AMI
"Amherst County, Virginia",0.0,161.0,60.0,05000US51009,51,009,S,Renter,Severely overcrowded,All
"Amherst County, Virginia",0.0,161.0,61.0,05000US51009,51,009,D,Renter,Severely overcrowded,<=30% AMI
"Amherst County, Virginia",0.0,161.0,62.0,05000US51009,51,009,D,Renter,Severely overcrowded,30.1-50% AMI
"Amherst County, Virginia",0.0,161.0,63.0,05000US51009,51,009,D,Renter,Severely overcrowded,50.1-60% AMI
"Amherst County, Virginia",0.0,161.0,64.0,05000US51009,51,009,D,Renter,Severely overcrowded,60.1-80% AMI
"Amherst County, Virginia",0.0,161.0,65.0,05000US51009,51,009,D,Renter,Severely overcrowded,80.1-95% AMI
"Amherst County, Virginia",0.0,161.0,66.0,05000US51009,51,009,D,Renter,Severely overcrowded,>95% AMI
"Amherst County, Virginia",35.0,45.0,67.0,05000US51009,51,009,S,Renter,Overcrowded,All
"Amherst County, Virginia",0.0,161.0,68.0,05000US51009,51,009,D,Renter,Overcrowded,<=30% AMI
"Amherst County, Virginia",20.0,34.0,69.0,05000US51009,51,009,D,Renter,Overcrowded,30.1-50% AMI
"Amherst County, Virginia",0.0,161.0,70.0,05000US51009,51,009,D,Renter,Overcrowded,50.1-60% AMI
"Amherst County, Virginia",0.0,161.0,71.0,05000US51009,51,009,D,Renter,Overcrowded,60.1-80% AMI
"Amherst County, Virginia",0.0,161.0,72.0,05000US51009,51,009,D,Renter,Overcrowded,80.1-95% AMI
"Amherst County, Virginia",20.0,34.0,73.0,05000US51009,51,009,D,Renter,Overcrowded,>95% AMI
"Amherst County, Virginia",405.0,172.0,74.0,05000US51009,51,009,S,Renter,Severely cost burdened,All
"Amherst County, Virginia",395.0,174.0,75.0,05000US51009,51,009,D,Renter,Severely cost burdened,<=30% AMI
"Amherst County, Virginia",10.0,22.0,76.0,05000US51009,51,009,D,Renter,Severely cost burdened,30.1-50% AMI
"Amherst County, Virginia",0.0,161.0,77.0,05000US51009,51,009,D,Renter,Severely cost burdened,50.1-60% AMI
"Amherst County, Virginia",0.0,161.0,78.0,05000US51009,51,009,D,Renter,Severely cost burdened,60.1-80% AMI
"Amherst County, Virginia",0.0,161.0,79.0,05000US51009,51,009,D,Renter,Severely cost burdened,80.1-95% AMI
"Amherst County, Virginia",0.0,161.0,80.0,05000US51009,51,009,D,Renter,Severely cost burdened,>95% AMI
"Amherst County, Virginia",515.0,226.0,81.0,05000US51009,51,009,S,Renter,Cost burdened,All
