name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problem_Severity,Household_Income
"Wythe County, Virginia",11985.0,343.0,1.0,05000US51197,51,197,T,All,All,All
"Wythe County, Virginia",8840.0,448.0,2.0,05000US51197,51,197,S,Owner,All,All
"Wythe County, Virginia",145.0,121.0,3.0,05000US51197,51,197,S,Owner,Substandard,All
"Wythe County, Virginia",0.0,161.0,4.0,05000US51197,51,197,D,Owner,Substandard,<=30% AMI
"Wythe County, Virginia",85.0,79.0,5.0,05000US51197,51,197,D,Owner,Substandard,30.1-50% AMI
"Wythe County, Virginia",0.0,161.0,6.0,05000US51197,51,197,D,Owner,Substandard,50.1-60% AMI
"Wythe County, Virginia",0.0,161.0,7.0,05000US51197,51,197,D,Owner,Substandard,60.1-80% AMI
"Wythe County, Virginia",0.0,161.0,8.0,05000US51197,51,197,D,Owner,Substandard,80.1-95% AMI
"Wythe County, Virginia",60.0,90.0,9.0,05000US51197,51,197,D,Owner,Substandard,>95% AMI
"Wythe County, Virginia",25.0,49.0,10.0,05000US51197,51,197,S,Owner,Severely overcrowded,All
"Wythe County, Virginia",0.0,161.0,11.0,05000US51197,51,197,D,Owner,Severely overcrowded,<=30% AMI
"Wythe County, Virginia",25.0,49.0,12.0,05000US51197,51,197,D,Owner,Severely overcrowded,30.1-50% AMI
"Wythe County, Virginia",0.0,161.0,13.0,05000US51197,51,197,D,Owner,Severely overcrowded,50.1-60% AMI
"Wythe County, Virginia",0.0,161.0,14.0,05000US51197,51,197,D,Owner,Severely overcrowded,60.1-80% AMI
"Wythe County, Virginia",0.0,161.0,15.0,05000US51197,51,197,D,Owner,Severely overcrowded,80.1-95% AMI
"Wythe County, Virginia",0.0,161.0,16.0,05000US51197,51,197,D,Owner,Severely overcrowded,>95% AMI
"Wythe County, Virginia",190.0,163.0,17.0,05000US51197,51,197,S,Owner,Overcrowded,All
"Wythe County, Virginia",0.0,161.0,18.0,05000US51197,51,197,D,Owner,Overcrowded,<=30% AMI
"Wythe County, Virginia",0.0,161.0,19.0,05000US51197,51,197,D,Owner,Overcrowded,30.1-50% AMI
"Wythe County, Virginia",0.0,161.0,20.0,05000US51197,51,197,D,Owner,Overcrowded,50.1-60% AMI
"Wythe County, Virginia",55.0,80.0,21.0,05000US51197,51,197,D,Owner,Overcrowded,60.1-80% AMI
"Wythe County, Virginia",0.0,161.0,22.0,05000US51197,51,197,D,Owner,Overcrowded,80.1-95% AMI
"Wythe County, Virginia",135.0,137.0,23.0,05000US51197,51,197,D,Owner,Overcrowded,>95% AMI
"Wythe County, Virginia",420.0,185.0,24.0,05000US51197,51,197,S,Owner,Severely cost burdened,All
"Wythe County, Virginia",225.0,152.0,25.0,05000US51197,51,197,D,Owner,Severely cost burdened,<=30% AMI
"Wythe County, Virginia",95.0,77.0,26.0,05000US51197,51,197,D,Owner,Severely cost burdened,30.1-50% AMI
"Wythe County, Virginia",25.0,43.0,27.0,05000US51197,51,197,D,Owner,Severely cost burdened,50.1-60% AMI
"Wythe County, Virginia",40.0,45.0,28.0,05000US51197,51,197,D,Owner,Severely cost burdened,60.1-80% AMI
"Wythe County, Virginia",15.0,28.0,29.0,05000US51197,51,197,D,Owner,Severely cost burdened,80.1-95% AMI
"Wythe County, Virginia",20.0,38.0,30.0,05000US51197,51,197,D,Owner,Severely cost burdened,>95% AMI
"Wythe County, Virginia",930.0,308.0,31.0,05000US51197,51,197,S,Owner,Cost burdened,All
"Wythe County, Virginia",115.0,81.0,32.0,05000US51197,51,197,D,Owner,Cost burdened,<=30% AMI
"Wythe County, Virginia",160.0,105.0,33.0,05000US51197,51,197,D,Owner,Cost burdened,30.1-50% AMI
"Wythe County, Virginia",230.0,153.0,34.0,05000US51197,51,197,D,Owner,Cost burdened,50.1-60% AMI
"Wythe County, Virginia",155.0,129.0,35.0,05000US51197,51,197,D,Owner,Cost burdened,60.1-80% AMI
"Wythe County, Virginia",95.0,117.0,36.0,05000US51197,51,197,D,Owner,Cost burdened,80.1-95% AMI
"Wythe County, Virginia",175.0,107.0,37.0,05000US51197,51,197,D,Owner,Cost burdened,>95% AMI
"Wythe County, Virginia",105.0,111.0,38.0,05000US51197,51,197,S,Owner,No income or no cash rent,All
