name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Household_Income,Bedrooms
"Spotsylvania County, Virginia",5130.0,510.0,1.0,05000US51177,51,177,T,All,All,All,All
"Spotsylvania County, Virginia",115.0,82.0,2.0,05000US51177,51,177,S,Substandard,All,All,All
"Spotsylvania County, Virginia",5020.0,505.0,3.0,05000US51177,51,177,S,Standard,All,All,All
"Spotsylvania County, Virginia",1495.0,334.0,4.0,05000US51177,51,177,S,Standard,VHUD50,All,All
"Spotsylvania County, Virginia",530.0,210.0,5.0,05000US51177,51,177,S,Standard,VHUD50,30% AMI or less,All
"Spotsylvania County, Virginia",25.0,42.0,6.0,05000US51177,51,177,D,Standard,VHUD50,30% AMI or less,0 or 1
"Spotsylvania County, Virginia",125.0,92.0,7.0,05000US51177,51,177,D,Standard,VHUD50,30% AMI or less,2
"Spotsylvania County, Virginia",380.0,171.0,8.0,05000US51177,51,177,D,Standard,VHUD50,30% AMI or less,3 or more
"Spotsylvania County, Virginia",465.0,227.0,9.0,05000US51177,51,177,S,Standard,VHUD50,30.1-50% AMI,All
"Spotsylvania County, Virginia",0.0,161.0,10.0,05000US51177,51,177,D,Standard,VHUD50,30.1-50% AMI,0 or 1
"Spotsylvania County, Virginia",285.0,194.0,11.0,05000US51177,51,177,D,Standard,VHUD50,30.1-50% AMI,2
"Spotsylvania County, Virginia",180.0,106.0,12.0,05000US51177,51,177,D,Standard,VHUD50,30.1-50% AMI,3 or more
"Spotsylvania County, Virginia",270.0,117.0,13.0,05000US51177,51,177,S,Standard,VHUD50,50.1-80% AMI,All
"Spotsylvania County, Virginia",25.0,41.0,14.0,05000US51177,51,177,D,Standard,VHUD50,50.1-80% AMI,0 or 1
"Spotsylvania County, Virginia",70.0,65.0,15.0,05000US51177,51,177,D,Standard,VHUD50,50.1-80% AMI,2
"Spotsylvania County, Virginia",175.0,101.0,16.0,05000US51177,51,177,D,Standard,VHUD50,50.1-80% AMI,3 or more
"Spotsylvania County, Virginia",95.0,129.0,17.0,05000US51177,51,177,S,Standard,VHUD50,80.1-95% AMI,All
"Spotsylvania County, Virginia",0.0,161.0,18.0,05000US51177,51,177,D,Standard,VHUD50,80.1-95% AMI,0 or 1
"Spotsylvania County, Virginia",75.0,124.0,19.0,05000US51177,51,177,D,Standard,VHUD50,80.1-95% AMI,2
"Spotsylvania County, Virginia",20.0,34.0,20.0,05000US51177,51,177,D,Standard,VHUD50,80.1-95% AMI,3 or more
"Spotsylvania County, Virginia",130.0,90.0,21.0,05000US51177,51,177,S,Standard,VHUD50,95.1% AMI and above,All
"Spotsylvania County, Virginia",0.0,161.0,22.0,05000US51177,51,177,D,Standard,VHUD50,95.1% AMI and above,0 or 1
"Spotsylvania County, Virginia",0.0,161.0,23.0,05000US51177,51,177,D,Standard,VHUD50,95.1% AMI and above,2
"Spotsylvania County, Virginia",130.0,90.0,24.0,05000US51177,51,177,D,Standard,VHUD50,95.1% AMI and above,3 or more
"Spotsylvania County, Virginia",1275.0,312.0,25.0,05000US51177,51,177,S,Standard,VHUD80,All,All
"Spotsylvania County, Virginia",175.0,128.0,26.0,05000US51177,51,177,S,Standard,VHUD80,30% AMI or less,All
"Spotsylvania County, Virginia",0.0,161.0,27.0,05000US51177,51,177,D,Standard,VHUD80,30% AMI or less,0 or 1
"Spotsylvania County, Virginia",65.0,61.0,28.0,05000US51177,51,177,D,Standard,VHUD80,30% AMI or less,2
"Spotsylvania County, Virginia",110.0,118.0,29.0,05000US51177,51,177,D,Standard,VHUD80,30% AMI or less,3 or more
"Spotsylvania County, Virginia",300.0,136.0,30.0,05000US51177,51,177,S,Standard,VHUD80,30.1-50% AMI,All
"Spotsylvania County, Virginia",0.0,161.0,31.0,05000US51177,51,177,D,Standard,VHUD80,30.1-50% AMI,0 or 1
"Spotsylvania County, Virginia",45.0,50.0,32.0,05000US51177,51,177,D,Standard,VHUD80,30.1-50% AMI,2
