name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Type,Household_Size
"Rockbridge County, Virginia",9295.0,296.0,1.0,05000US51163,51,163,T,All,All,All,All
"Rockbridge County, Virginia",6885.0,340.0,2.0,05000US51163,51,163,S,Owner,All,All,All
"Rockbridge County, Virginia",1685.0,307.0,3.0,05000US51163,51,163,S,Owner,Yes,All,All
"Rockbridge County, Virginia",270.0,142.0,4.0,05000US51163,51,163,S,Owner,Yes,"Family, 1 parent",All
"Rockbridge County, Virginia",245.0,138.0,5.0,05000US51163,51,163,D,Owner,Yes,"Family, 1 parent",4 or fewer
"Rockbridge County, Virginia",25.0,30.0,6.0,05000US51163,51,163,D,Owner,Yes,"Family, 1 parent",5 or more
"Rockbridge County, Virginia",710.0,226.0,7.0,05000US51163,51,163,S,Owner,Yes,"Family, 2 parents",All
"Rockbridge County, Virginia",625.0,210.0,8.0,05000US51163,51,163,D,Owner,Yes,"Family, 2 parents",4 or fewer
"Rockbridge County, Virginia",85.0,80.0,9.0,05000US51163,51,163,D,Owner,Yes,"Family, 2 parents",5 or more
"Rockbridge County, Virginia",710.0,250.0,10.0,05000US51163,51,163,S,Owner,Yes,Non-family,All
"Rockbridge County, Virginia",710.0,250.0,11.0,05000US51163,51,163,D,Owner,Yes,Non-family,4 or fewer
"Rockbridge County, Virginia",0.0,161.0,12.0,05000US51163,51,163,D,Owner,Yes,Non-family,5 or more
"Rockbridge County, Virginia",5200.0,371.0,13.0,05000US51163,51,163,S,Owner,No,All,All
"Rockbridge County, Virginia",710.0,230.0,14.0,05000US51163,51,163,S,Owner,No,"Family, 1 parent",All
"Rockbridge County, Virginia",675.0,229.0,15.0,05000US51163,51,163,D,Owner,No,"Family, 1 parent",4 or fewer
"Rockbridge County, Virginia",35.0,56.0,16.0,05000US51163,51,163,D,Owner,No,"Family, 1 parent",5 or more
"Rockbridge County, Virginia",3570.0,362.0,17.0,05000US51163,51,163,S,Owner,No,"Family, 2 parents",All
"Rockbridge County, Virginia",3235.0,324.0,18.0,05000US51163,51,163,D,Owner,No,"Family, 2 parents",4 or fewer
"Rockbridge County, Virginia",335.0,132.0,19.0,05000US51163,51,163,D,Owner,No,"Family, 2 parents",5 or more
"Rockbridge County, Virginia",915.0,239.0,20.0,05000US51163,51,163,S,Owner,No,Non-family,All
"Rockbridge County, Virginia",915.0,239.0,21.0,05000US51163,51,163,D,Owner,No,Non-family,4 or fewer
"Rockbridge County, Virginia",0.0,161.0,22.0,05000US51163,51,163,D,Owner,No,Non-family,5 or more
"Rockbridge County, Virginia",0.0,161.0,23.0,05000US51163,51,163,S,Owner,N/A,All,All
"Rockbridge County, Virginia",0.0,161.0,24.0,05000US51163,51,163,S,Owner,N/A,"Family, 1 parent",All
"Rockbridge County, Virginia",0.0,161.0,25.0,05000US51163,51,163,D,Owner,N/A,"Family, 1 parent",4 or fewer
"Rockbridge County, Virginia",0.0,161.0,26.0,05000US51163,51,163,D,Owner,N/A,"Family, 1 parent",5 or more
"Rockbridge County, Virginia",0.0,161.0,27.0,05000US51163,51,163,S,Owner,N/A,"Family, 2 parents",All
"Rockbridge County, Virginia",0.0,161.0,28.0,05000US51163,51,163,D,Owner,N/A,"Family, 2 parents",4 or fewer
"Rockbridge County, Virginia",0.0,161.0,29.0,05000US51163,51,163,D,Owner,N/A,"Family, 2 parents",5 or more
"Rockbridge County, Virginia",0.0,161.0,30.0,05000US51163,51,163,S,Owner,N/A,Non-family,All
"Rockbridge County, Virginia",0.0,161.0,31.0,05000US51163,51,163,D,Owner,N/A,Non-family,4 or fewer
"Rockbridge County, Virginia",0.0,161.0,32.0,05000US51163,51,163,D,Owner,N/A,Non-family,5 or more
"Rockbridge County, Virginia",2410.0,362.0,33.0,05000US51163,51,163,S,Renter,All,All,All
"Rockbridge County, Virginia",1020.0,305.0,34.0,05000US51163,51,163,S,Renter,Yes,All,All
"Rockbridge County, Virginia",210.0,116.0,35.0,05000US51163,51,163,S,Renter,Yes,"Family, 1 parent",All
"Rockbridge County, Virginia",210.0,116.0,36.0,05000US51163,51,163,D,Renter,Yes,"Family, 1 parent",4 or fewer
"Rockbridge County, Virginia",0.0,161.0,37.0,05000US51163,51,163,D,Renter,Yes,"Family, 1 parent",5 or more
"Rockbridge County, Virginia",105.0,85.0,38.0,05000US51163,51,163,S,Renter,Yes,"Family, 2 parents",All
"Rockbridge County, Virginia",105.0,85.0,39.0,05000US51163,51,163,D,Renter,Yes,"Family, 2 parents",4 or fewer
"Rockbridge County, Virginia",0.0,161.0,40.0,05000US51163,51,163,D,Renter,Yes,"Family, 2 parents",5 or more
"Rockbridge County, Virginia",700.0,258.0,41.0,05000US51163,51,163,S,Renter,Yes,Non-family,All
"Rockbridge County, Virginia",700.0,258.0,42.0,05000US51163,51,163,D,Renter,Yes,Non-family,4 or fewer
"Rockbridge County, Virginia",0.0,161.0,43.0,05000US51163,51,163,D,Renter,Yes,Non-family,5 or more
"Rockbridge County, Virginia",1100.0,322.0,44.0,05000US51163,51,163,S,Renter,No,All,All
"Rockbridge County, Virginia",115.0,106.0,45.0,05000US51163,51,163,S,Renter,No,"Family, 1 parent",All
"Rockbridge County, Virginia",115.0,106.0,46.0,05000US51163,51,163,D,Renter,No,"Family, 1 parent",4 or fewer
"Rockbridge County, Virginia",0.0,161.0,47.0,05000US51163,51,163,D,Renter,No,"Family, 1 parent",5 or more
"Rockbridge County, Virginia",585.0,228.0,48.0,05000US51163,51,163,S,Renter,No,"Family, 2 parents",All
"Rockbridge County, Virginia",545.0,219.0,49.0,05000US51163,51,163,D,Renter,No,"Family, 2 parents",4 or fewer
"Rockbridge County, Virginia",40.0,61.0,50.0,05000US51163,51,163,D,Renter,No,"Family, 2 parents",5 or more
"Rockbridge County, Virginia",400.0,198.0,51.0,05000US51163,51,163,S,Renter,No,Non-family,All
"Rockbridge County, Virginia",400.0,198.0,52.0,05000US51163,51,163,D,Renter,No,Non-family,4 or fewer
"Rockbridge County, Virginia",0.0,161.0,53.0,05000US51163,51,163,D,Renter,No,Non-family,5 or more
"Rockbridge County, Virginia",295.0,145.0,54.0,05000US51163,51,163,S,Renter,N/A,All,All
"Rockbridge County, Virginia",20.0,30.0,55.0,05000US51163,51,163,S,Renter,N/A,"Family, 1 parent",All
"Rockbridge County, Virginia",4.0,13.0,56.0,05000US51163,51,163,D,Renter,N/A,"Family, 1 parent",4 or fewer
"Rockbridge County, Virginia",15.0,27.0,57.0,05000US51163,51,163,D,Renter,N/A,"Family, 1 parent",5 or more
"Rockbridge County, Virginia",145.0,107.0,58.0,05000US51163,51,163,S,Renter,N/A,"Family, 2 parents",All
"Rockbridge County, Virginia",145.0,107.0,59.0,05000US51163,51,163,D,Renter,N/A,"Family, 2 parents",4 or fewer
"Rockbridge County, Virginia",0.0,161.0,60.0,05000US51163,51,163,D,Renter,N/A,"Family, 2 parents",5 or more
"Rockbridge County, Virginia",125.0,88.0,61.0,05000US51163,51,163,S,Renter,N/A,Non-family,All
"Rockbridge County, Virginia",125.0,88.0,62.0,05000US51163,51,163,D,Renter,N/A,Non-family,4 or fewer
"Rockbridge County, Virginia",0.0,161.0,63.0,05000US51163,51,163,D,Renter,N/A,Non-family,5 or more
