name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Type,Household_Size
"Franklin County, Virginia",20700.0,645.0,1.0,05000US51067,51,067,T,All,All,All,All
"Franklin County, Virginia",16825.0,623.0,2.0,05000US51067,51,067,S,Owner,All,All,All
"Franklin County, Virginia",3840.0,614.0,3.0,05000US51067,51,067,S,Owner,Yes,All,All
"Franklin County, Virginia",550.0,280.0,4.0,05000US51067,51,067,S,Owner,Yes,"Family, 1 parent",All
"Franklin County, Virginia",525.0,278.0,5.0,05000US51067,51,067,D,Owner,Yes,"Family, 1 parent",4 or fewer
"Franklin County, Virginia",25.0,42.0,6.0,05000US51067,51,067,D,Owner,Yes,"Family, 1 parent",5 or more
"Franklin County, Virginia",2010.0,366.0,7.0,05000US51067,51,067,S,Owner,Yes,"Family, 2 parents",All
"Franklin County, Virginia",1645.0,314.0,8.0,05000US51067,51,067,D,Owner,Yes,"Family, 2 parents",4 or fewer
"Franklin County, Virginia",370.0,155.0,9.0,05000US51067,51,067,D,Owner,Yes,"Family, 2 parents",5 or more
"Franklin County, Virginia",1275.0,355.0,10.0,05000US51067,51,067,S,Owner,Yes,Non-family,All
"Franklin County, Virginia",1275.0,355.0,11.0,05000US51067,51,067,D,Owner,Yes,Non-family,4 or fewer
"Franklin County, Virginia",0.0,161.0,12.0,05000US51067,51,067,D,Owner,Yes,Non-family,5 or more
"Franklin County, Virginia",12920.0,785.0,13.0,05000US51067,51,067,S,Owner,No,All,All
"Franklin County, Virginia",1685.0,380.0,14.0,05000US51067,51,067,S,Owner,No,"Family, 1 parent",All
"Franklin County, Virginia",1685.0,380.0,15.0,05000US51067,51,067,D,Owner,No,"Family, 1 parent",4 or fewer
"Franklin County, Virginia",0.0,161.0,16.0,05000US51067,51,067,D,Owner,No,"Family, 1 parent",5 or more
"Franklin County, Virginia",8390.0,727.0,17.0,05000US51067,51,067,S,Owner,No,"Family, 2 parents",All
"Franklin County, Virginia",8020.0,738.0,18.0,05000US51067,51,067,D,Owner,No,"Family, 2 parents",4 or fewer
"Franklin County, Virginia",370.0,155.0,19.0,05000US51067,51,067,D,Owner,No,"Family, 2 parents",5 or more
"Franklin County, Virginia",2845.0,500.0,20.0,05000US51067,51,067,S,Owner,No,Non-family,All
