name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Type,Household_Size
"Rockingham County, Virginia",28505.0,439.0,1.0,05000US51165,51,165,T,All,All,All,All
"Rockingham County, Virginia",21055.0,615.0,2.0,05000US51165,51,165,S,Owner,All,All,All
"Rockingham County, Virginia",4835.0,496.0,3.0,05000US51165,51,165,S,Owner,Yes,All,All
"Rockingham County, Virginia",610.0,215.0,4.0,05000US51165,51,165,S,Owner,Yes,"Family, 1 parent",All
"Rockingham County, Virginia",445.0,167.0,5.0,05000US51165,51,165,D,Owner,Yes,"Family, 1 parent",4 or fewer
"Rockingham County, Virginia",165.0,122.0,6.0,05000US51165,51,165,D,Owner,Yes,"Family, 1 parent",5 or more
"Rockingham County, Virginia",2740.0,391.0,7.0,05000US51165,51,165,S,Owner,Yes,"Family, 2 parents",All
"Rockingham County, Virginia",2200.0,373.0,8.0,05000US51165,51,165,D,Owner,Yes,"Family, 2 parents",4 or fewer
"Rockingham County, Virginia",540.0,186.0,9.0,05000US51165,51,165,D,Owner,Yes,"Family, 2 parents",5 or more
"Rockingham County, Virginia",1485.0,321.0,10.0,05000US51165,51,165,S,Owner,Yes,Non-family,All
"Rockingham County, Virginia",1485.0,321.0,11.0,05000US51165,51,165,D,Owner,Yes,Non-family,4 or fewer
"Rockingham County, Virginia",0.0,161.0,12.0,05000US51165,51,165,D,Owner,Yes,Non-family,5 or more
"Rockingham County, Virginia",16110.0,650.0,13.0,05000US51165,51,165,S,Owner,No,All,All
"Rockingham County, Virginia",1525.0,324.0,14.0,05000US51165,51,165,S,Owner,No,"Family, 1 parent",All
"Rockingham County, Virginia",1370.0,311.0,15.0,05000US51165,51,165,D,Owner,No,"Family, 1 parent",4 or fewer
"Rockingham County, Virginia",155.0,111.0,16.0,05000US51165,51,165,D,Owner,No,"Family, 1 parent",5 or more
"Rockingham County, Virginia",11605.0,635.0,17.0,05000US51165,51,165,S,Owner,No,"Family, 2 parents",All
"Rockingham County, Virginia",10435.0,621.0,18.0,05000US51165,51,165,D,Owner,No,"Family, 2 parents",4 or fewer
"Rockingham County, Virginia",1170.0,214.0,19.0,05000US51165,51,165,D,Owner,No,"Family, 2 parents",5 or more
"Rockingham County, Virginia",2980.0,424.0,20.0,05000US51165,51,165,S,Owner,No,Non-family,All
