name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Type,Household_Size
"Fluvanna County, Virginia",9330.0,251.0,1.0,05000US51065,51,065,T,All,All,All,All
"Fluvanna County, Virginia",7440.0,473.0,2.0,05000US51065,51,065,S,Owner,All,All,All
"Fluvanna County, Virginia",2075.0,470.0,3.0,05000US51065,51,065,S,Owner,Yes,All,All
"Fluvanna County, Virginia",250.0,206.0,4.0,05000US51065,51,065,S,Owner,Yes,"Family, 1 parent",All
"Fluvanna County, Virginia",250.0,206.0,5.0,05000US51065,51,065,D,Owner,Yes,"Family, 1 parent",4 or fewer
"Fluvanna County, Virginia",0.0,161.0,6.0,05000US51065,51,065,D,Owner,Yes,"Family, 1 parent",5 or more
"Fluvanna County, Virginia",975.0,250.0,7.0,05000US51065,51,065,S,Owner,Yes,"Family, 2 parents",All
"Fluvanna County, Virginia",855.0,235.0,8.0,05000US51065,51,065,D,Owner,Yes,"Family, 2 parents",4 or fewer
"Fluvanna County, Virginia",120.0,109.0,9.0,05000US51065,51,065,D,Owner,Yes,"Family, 2 parents",5 or more
"Fluvanna County, Virginia",850.0,317.0,10.0,05000US51065,51,065,S,Owner,Yes,Non-family,All
"Fluvanna County, Virginia",850.0,317.0,11.0,05000US51065,51,065,D,Owner,Yes,Non-family,4 or fewer
"Fluvanna County, Virginia",0.0,161.0,12.0,05000US51065,51,065,D,Owner,Yes,Non-family,5 or more
"Fluvanna County, Virginia",5355.0,527.0,13.0,05000US51065,51,065,S,Owner,No,All,All
"Fluvanna County, Virginia",380.0,165.0,14.0,05000US51065,51,065,S,Owner,No,"Family, 1 parent",All
"Fluvanna County, Virginia",380.0,165.0,15.0,05000US51065,51,065,D,Owner,No,"Family, 1 parent",4 or fewer
"Fluvanna County, Virginia",0.0,161.0,16.0,05000US51065,51,065,D,Owner,No,"Family, 1 parent",5 or more
"Fluvanna County, Virginia",3745.0,437.0,17.0,05000US51065,51,065,S,Owner,No,"Family, 2 parents",All
"Fluvanna County, Virginia",3265.0,410.0,18.0,05000US51065,51,065,D,Owner,No,"Family, 2 parents",4 or fewer
