name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Type,Household_Size
"Albemarle County, Virginia",37010.0,638.0,1.0,05000US51003,51,003,T,All,All,All,All
"Albemarle County, Virginia",23625.0,860.0,2.0,05000US51003,51,003,S,Owner,All,All,All
"Albemarle County, Virginia",5785.0,628.0,3.0,05000US51003,51,003,S,Owner,Yes,All,All
"Albemarle County, Virginia",1160.0,320.0,4.0,05000US51003,51,003,S,Owner,Yes,"Family, 1 parent",All
"Albemarle County, Virginia",1160.0,320.0,5.0,05000US51003,51,003,D,Owner,Yes,"Family, 1 parent",4 or fewer
"Albemarle County, Virginia",0.0,161.0,6.0,05000US51003,51,003,D,Owner,Yes,"Family, 1 parent",5 or more
"Albemarle County, Virginia",2555.0,455.0,7.0,05000US51003,51,003,S,Owner,Yes,"Family, 2 parents",All
"Albemarle County, Virginia",1925.0,388.0,8.0,05000US51003,51,003,D,Owner,Yes,"Family, 2 parents",4 or fewer
"Albemarle County, Virginia",630.0,226.0,9.0,05000US51003,51,003,D,Owner,Yes,"Family, 2 parents",5 or more
"Albemarle County, Virginia",2070.0,370.0,10.0,05000US51003,51,003,S,Owner,Yes,Non-family,All
"Albemarle County, Virginia",2070.0,370.0,11.0,05000US51003,51,003,D,Owner,Yes,Non-family,4 or fewer
"Albemarle County, Virginia",0.0,161.0,12.0,05000US51003,51,003,D,Owner,Yes,Non-family,5 or more
"Albemarle County, Virginia",17810.0,747.0,13.0,05000US51003,51,003,S,Owner,No,All,All
"Albemarle County, Virginia",1050.0,259.0,14.0,05000US51003,51,003,S,Owner,No,"Family, 1 parent",All
"Albemarle County, Virginia",1005.0,257.0,15.0,05000US51003,51,003,D,Owner,No,"Family, 1 parent",4 or fewer
"Albemarle County, Virginia",45.0,56.0,16.0,05000US51003,51,003,D,Owner,No,"Family, 1 parent",5 or more
"Albemarle County, Virginia",13020.0,660.0,17.0,05000US51003,51,003,S,Owner,No,"Family, 2 parents",All
"Albemarle County, Virginia",11890.0,673.0,18.0,05000US51003,51,003,D,Owner,No,"Family, 2 parents",4 or fewer
"Albemarle County, Virginia",1135.0,263.0,19.0,05000US51003,51,003,D,Owner,No,"Family, 2 parents",5 or more
"Albemarle County, Virginia",3740.0,547.0,20.0,05000US51003,51,003,S,Owner,No,Non-family,All
"Albemarle County, Virginia",3740.0,547.0,21.0,05000US51003,51,003,D,Owner,No,Non-family,4 or fewer
"Albemarle County, Virginia",0.0,161.0,22.0,05000US51003,51,003,D,Owner,No,Non-family,5 or more
"Albemarle County, Virginia",30.0,37.0,23.0,05000US51003,51,003,S,Owner,N/A,All,All
