name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Severe_Housing_Problems,Household_Income,Race
"James City County, Virginia",24570.0,515.0,1.0,05000US51095,51,095,T,All,All,All,All
"James City County, Virginia",18500.0,556.0,2.0,05000US51095,51,095,S,Owner,All,All,All
"James City County, Virginia",1790.0,389.0,3.0,05000US51095,51,095,S,Owner,Yes,All,All
"James City County, Virginia",495.0,232.0,4.0,05000US51095,51,095,S,Owner,Yes,30% AMI or less,All
"James City County, Virginia",245.0,130.0,5.0,05000US51095,51,095,D,Owner,Yes,30% AMI or less,White
"James City County, Virginia",225.0,180.0,6.0,05000US51095,51,095,D,Owner,Yes,30% AMI or less,Black
"James City County, Virginia",0.0,161.0,7.0,05000US51095,51,095,D,Owner,Yes,30% AMI or less,Asian
"James City County, Virginia",0.0,161.0,8.0,05000US51095,51,095,D,Owner,Yes,30% AMI or less,American Indian
"James City County, Virginia",0.0,161.0,9.0,05000US51095,51,095,D,Owner,Yes,30% AMI or less,Pacific Islander
"James City County, Virginia",25.0,39.0,10.0,05000US51095,51,095,D,Owner,Yes,30% AMI or less,Hispanic
"James City County, Virginia",0.0,161.0,11.0,05000US51095,51,095,D,Owner,Yes,30% AMI or less,Other
"James City County, Virginia",395.0,176.0,12.0,05000US51095,51,095,S,Owner,Yes,30.1-50% AMI,All
"James City County, Virginia",250.0,126.0,13.0,05000US51095,51,095,D,Owner,Yes,30.1-50% AMI,White
"James City County, Virginia",110.0,117.0,14.0,05000US51095,51,095,D,Owner,Yes,30.1-50% AMI,Black
"James City County, Virginia",0.0,161.0,15.0,05000US51095,51,095,D,Owner,Yes,30.1-50% AMI,Asian
"James City County, Virginia",0.0,161.0,16.0,05000US51095,51,095,D,Owner,Yes,30.1-50% AMI,American Indian
"James City County, Virginia",0.0,161.0,17.0,05000US51095,51,095,D,Owner,Yes,30.1-50% AMI,Pacific Islander
"James City County, Virginia",30.0,49.0,18.0,05000US51095,51,095,D,Owner,Yes,30.1-50% AMI,Hispanic
"James City County, Virginia",0.0,161.0,19.0,05000US51095,51,095,D,Owner,Yes,30.1-50% AMI,Other
"James City County, Virginia",340.0,185.0,20.0,05000US51095,51,095,S,Owner,Yes,50.1-80% AMI,All
"James City County, Virginia",310.0,182.0,21.0,05000US51095,51,095,D,Owner,Yes,50.1-80% AMI,White
"James City County, Virginia",15.0,26.0,22.0,05000US51095,51,095,D,Owner,Yes,50.1-80% AMI,Black
"James City County, Virginia",15.0,24.0,23.0,05000US51095,51,095,D,Owner,Yes,50.1-80% AMI,Asian
"James City County, Virginia",0.0,161.0,24.0,05000US51095,51,095,D,Owner,Yes,50.1-80% AMI,American Indian
"James City County, Virginia",0.0,161.0,25.0,05000US51095,51,095,D,Owner,Yes,50.1-80% AMI,Pacific Islander
"James City County, Virginia",0.0,161.0,26.0,05000US51095,51,095,D,Owner,Yes,50.1-80% AMI,Hispanic
"James City County, Virginia",0.0,161.0,27.0,05000US51095,51,095,D,Owner,Yes,50.1-80% AMI,Other
"James City County, Virginia",235.0,145.0,28.0,05000US51095,51,095,S,Owner,Yes,80.1-95% AMI,All
"James City County, Virginia",175.0,128.0,29.0,05000US51095,51,095,D,Owner,Yes,80.1-95% AMI,White
"James City County, Virginia",10.0,23.0,30.0,05000US51095,51,095,D,Owner,Yes,80.1-95% AMI,Black
"James City County, Virginia",0.0,161.0,31.0,05000US51095,51,095,D,Owner,Yes,80.1-95% AMI,Asian
"James City County, Virginia",0.0,161.0,32.0,05000US51095,51,095,D,Owner,Yes,80.1-95% AMI,American Indian
"James City County, Virginia",0.0,161.0,33.0,05000US51095,51,095,D,Owner,Yes,80.1-95% AMI,Pacific Islander
"James City County, Virginia",50.0,56.0,34.0,05000US51095,51,095,D,Owner,Yes,80.1-95% AMI,Hispanic
"James City County, Virginia",0.0,161.0,35.0,05000US51095,51,095,D,Owner,Yes,80.1-95% AMI,Other
"James City County, Virginia",325.0,164.0,36.0,05000US51095,51,095,S,Owner,Yes,95.1% AMI and above,All
"James City County, Virginia",225.0,126.0,37.0,05000US51095,51,095,D,Owner,Yes,95.1% AMI and above,White
"James City County, Virginia",0.0,161.0,38.0,05000US51095,51,095,D,Owner,Yes,95.1% AMI and above,Black
"James City County, Virginia",100.0,96.0,39.0,05000US51095,51,095,D,Owner,Yes,95.1% AMI and above,Asian
"James City County, Virginia",0.0,161.0,40.0,05000US51095,51,095,D,Owner,Yes,95.1% AMI and above,American Indian
"James City County, Virginia",0.0,161.0,41.0,05000US51095,51,095,D,Owner,Yes,95.1% AMI and above,Pacific Islander
"James City County, Virginia",0.0,161.0,42.0,05000US51095,51,095,D,Owner,Yes,95.1% AMI and above,Hispanic
"James City County, Virginia",0.0,161.0,43.0,05000US51095,51,095,D,Owner,Yes,95.1% AMI and above,Other
"James City County, Virginia",16685.0,613.0,44.0,05000US51095,51,095,S,Owner,No,All,All
"James City County, Virginia",220.0,103.0,45.0,05000US51095,51,095,S,Owner,No,30% AMI or less,All
"James City County, Virginia",95.0,67.0,46.0,05000US51095,51,095,D,Owner,No,30% AMI or less,White
"James City County, Virginia",95.0,75.0,47.0,05000US51095,51,095,D,Owner,No,30% AMI or less,Black
"James City County, Virginia",0.0,161.0,48.0,05000US51095,51,095,D,Owner,No,30% AMI or less,Asian
"James City County, Virginia",15.0,30.0,49.0,05000US51095,51,095,D,Owner,No,30% AMI or less,American Indian
"James City County, Virginia",0.0,161.0,50.0,05000US51095,51,095,D,Owner,No,30% AMI or less,Pacific Islander
"James City County, Virginia",0.0,161.0,51.0,05000US51095,51,095,D,Owner,No,30% AMI or less,Hispanic
"James City County, Virginia",15.0,26.0,52.0,05000US51095,51,095,D,Owner,No,30% AMI or less,Other
