name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Severe_Housing_Problems,Household_Income,Race
"Halifax County, Virginia",14465.0,534.0,1.0,05000US51083,51,083,T,All,All,All,All
"Halifax County, Virginia",11060.0,580.0,2.0,05000US51083,51,083,S,Owner,All,All,All
"Halifax County, Virginia",1005.0,295.0,3.0,05000US51083,51,083,S,Owner,Yes,All,All
"Halifax County, Virginia",555.0,171.0,4.0,05000US51083,51,083,S,Owner,Yes,30% AMI or less,All
"Halifax County, Virginia",240.0,102.0,5.0,05000US51083,51,083,D,Owner,Yes,30% AMI or less,White
"Halifax County, Virginia",295.0,142.0,6.0,05000US51083,51,083,D,Owner,Yes,30% AMI or less,Black
"Halifax County, Virginia",0.0,161.0,7.0,05000US51083,51,083,D,Owner,Yes,30% AMI or less,Asian
"Halifax County, Virginia",0.0,161.0,8.0,05000US51083,51,083,D,Owner,Yes,30% AMI or less,American Indian
"Halifax County, Virginia",0.0,161.0,9.0,05000US51083,51,083,D,Owner,Yes,30% AMI or less,Pacific Islander
"Halifax County, Virginia",0.0,161.0,10.0,05000US51083,51,083,D,Owner,Yes,30% AMI or less,Hispanic
"Halifax County, Virginia",20.0,39.0,11.0,05000US51083,51,083,D,Owner,Yes,30% AMI or less,Other
"Halifax County, Virginia",245.0,188.0,12.0,05000US51083,51,083,S,Owner,Yes,30.1-50% AMI,All
"Halifax County, Virginia",140.0,129.0,13.0,05000US51083,51,083,D,Owner,Yes,30.1-50% AMI,White
"Halifax County, Virginia",105.0,105.0,14.0,05000US51083,51,083,D,Owner,Yes,30.1-50% AMI,Black
"Halifax County, Virginia",0.0,161.0,15.0,05000US51083,51,083,D,Owner,Yes,30.1-50% AMI,Asian
"Halifax County, Virginia",0.0,161.0,16.0,05000US51083,51,083,D,Owner,Yes,30.1-50% AMI,American Indian
"Halifax County, Virginia",0.0,161.0,17.0,05000US51083,51,083,D,Owner,Yes,30.1-50% AMI,Pacific Islander
"Halifax County, Virginia",0.0,161.0,18.0,05000US51083,51,083,D,Owner,Yes,30.1-50% AMI,Hispanic
"Halifax County, Virginia",0.0,161.0,19.0,05000US51083,51,083,D,Owner,Yes,30.1-50% AMI,Other
"Halifax County, Virginia",25.0,38.0,20.0,05000US51083,51,083,S,Owner,Yes,50.1-80% AMI,All
"Halifax County, Virginia",0.0,161.0,21.0,05000US51083,51,083,D,Owner,Yes,50.1-80% AMI,White
"Halifax County, Virginia",25.0,38.0,22.0,05000US51083,51,083,D,Owner,Yes,50.1-80% AMI,Black
"Halifax County, Virginia",0.0,161.0,23.0,05000US51083,51,083,D,Owner,Yes,50.1-80% AMI,Asian
"Halifax County, Virginia",0.0,161.0,24.0,05000US51083,51,083,D,Owner,Yes,50.1-80% AMI,American Indian
"Halifax County, Virginia",0.0,161.0,25.0,05000US51083,51,083,D,Owner,Yes,50.1-80% AMI,Pacific Islander
"Halifax County, Virginia",0.0,161.0,26.0,05000US51083,51,083,D,Owner,Yes,50.1-80% AMI,Hispanic
"Halifax County, Virginia",0.0,161.0,27.0,05000US51083,51,083,D,Owner,Yes,50.1-80% AMI,Other
"Halifax County, Virginia",120.0,134.0,28.0,05000US51083,51,083,S,Owner,Yes,80.1-95% AMI,All
"Halifax County, Virginia",120.0,134.0,29.0,05000US51083,51,083,D,Owner,Yes,80.1-95% AMI,White
"Halifax County, Virginia",0.0,161.0,30.0,05000US51083,51,083,D,Owner,Yes,80.1-95% AMI,Black
"Halifax County, Virginia",0.0,161.0,31.0,05000US51083,51,083,D,Owner,Yes,80.1-95% AMI,Asian
"Halifax County, Virginia",0.0,161.0,32.0,05000US51083,51,083,D,Owner,Yes,80.1-95% AMI,American Indian
"Halifax County, Virginia",0.0,161.0,33.0,05000US51083,51,083,D,Owner,Yes,80.1-95% AMI,Pacific Islander
"Halifax County, Virginia",0.0,161.0,34.0,05000US51083,51,083,D,Owner,Yes,80.1-95% AMI,Hispanic
"Halifax County, Virginia",0.0,161.0,35.0,05000US51083,51,083,D,Owner,Yes,80.1-95% AMI,Other
"Halifax County, Virginia",55.0,60.0,36.0,05000US51083,51,083,S,Owner,Yes,95.1% AMI and above,All
"Halifax County, Virginia",15.0,27.0,37.0,05000US51083,51,083,D,Owner,Yes,95.1% AMI and above,White
"Halifax County, Virginia",40.0,56.0,38.0,05000US51083,51,083,D,Owner,Yes,95.1% AMI and above,Black
"Halifax County, Virginia",0.0,161.0,39.0,05000US51083,51,083,D,Owner,Yes,95.1% AMI and above,Asian
"Halifax County, Virginia",0.0,161.0,40.0,05000US51083,51,083,D,Owner,Yes,95.1% AMI and above,American Indian
"Halifax County, Virginia",0.0,161.0,41.0,05000US51083,51,083,D,Owner,Yes,95.1% AMI and above,Pacific Islander
"Halifax County, Virginia",0.0,161.0,42.0,05000US51083,51,083,D,Owner,Yes,95.1% AMI and above,Hispanic
"Halifax County, Virginia",0.0,161.0,43.0,05000US51083,51,083,D,Owner,Yes,95.1% AMI and above,Other
"Halifax County, Virginia",9955.0,568.0,44.0,05000US51083,51,083,S,Owner,No,All,All
"Halifax County, Virginia",590.0,202.0,45.0,05000US51083,51,083,S,Owner,No,30% AMI or less,All
"Halifax County, Virginia",365.0,158.0,46.0,05000US51083,51,083,D,Owner,No,30% AMI or less,White
"Halifax County, Virginia",180.0,125.0,47.0,05000US51083,51,083,D,Owner,No,30% AMI or less,Black
"Halifax County, Virginia",0.0,161.0,48.0,05000US51083,51,083,D,Owner,No,30% AMI or less,Asian
"Halifax County, Virginia",0.0,161.0,49.0,05000US51083,51,083,D,Owner,No,30% AMI or less,American Indian
"Halifax County, Virginia",0.0,161.0,50.0,05000US51083,51,083,D,Owner,No,30% AMI or less,Pacific Islander
"Halifax County, Virginia",40.0,57.0,51.0,05000US51083,51,083,D,Owner,No,30% AMI or less,Hispanic
"Halifax County, Virginia",0.0,161.0,52.0,05000US51083,51,083,D,Owner,No,30% AMI or less,Other
"Halifax County, Virginia",1535.0,328.0,53.0,05000US51083,51,083,S,Owner,No,30.1-50% AMI,All
"Halifax County, Virginia",705.0,160.0,54.0,05000US51083,51,083,D,Owner,No,30.1-50% AMI,White
"Halifax County, Virginia",830.0,295.0,55.0,05000US51083,51,083,D,Owner,No,30.1-50% AMI,Black
"Halifax County, Virginia",0.0,161.0,56.0,05000US51083,51,083,D,Owner,No,30.1-50% AMI,Asian
"Halifax County, Virginia",0.0,161.0,57.0,05000US51083,51,083,D,Owner,No,30.1-50% AMI,American Indian
"Halifax County, Virginia",0.0,161.0,58.0,05000US51083,51,083,D,Owner,No,30.1-50% AMI,Pacific Islander
"Halifax County, Virginia",0.0,161.0,59.0,05000US51083,51,083,D,Owner,No,30.1-50% AMI,Hispanic
"Halifax County, Virginia",0.0,161.0,60.0,05000US51083,51,083,D,Owner,No,30.1-50% AMI,Other
"Halifax County, Virginia",1920.0,476.0,61.0,05000US51083,51,083,S,Owner,No,50.1-80% AMI,All
"Halifax County, Virginia",1275.0,357.0,62.0,05000US51083,51,083,D,Owner,No,50.1-80% AMI,White
"Halifax County, Virginia",600.0,278.0,63.0,05000US51083,51,083,D,Owner,No,50.1-80% AMI,Black
"Halifax County, Virginia",0.0,161.0,64.0,05000US51083,51,083,D,Owner,No,50.1-80% AMI,Asian
"Halifax County, Virginia",25.0,44.0,65.0,05000US51083,51,083,D,Owner,No,50.1-80% AMI,American Indian
"Halifax County, Virginia",0.0,161.0,66.0,05000US51083,51,083,D,Owner,No,50.1-80% AMI,Pacific Islander
"Halifax County, Virginia",0.0,161.0,67.0,05000US51083,51,083,D,Owner,No,50.1-80% AMI,Hispanic
"Halifax County, Virginia",20.0,35.0,68.0,05000US51083,51,083,D,Owner,No,50.1-80% AMI,Other
"Halifax County, Virginia",700.0,207.0,69.0,05000US51083,51,083,S,Owner,No,80.1-95% AMI,All
"Halifax County, Virginia",420.0,157.0,70.0,05000US51083,51,083,D,Owner,No,80.1-95% AMI,White
"Halifax County, Virginia",280.0,164.0,71.0,05000US51083,51,083,D,Owner,No,80.1-95% AMI,Black
"Halifax County, Virginia",0.0,161.0,72.0,05000US51083,51,083,D,Owner,No,80.1-95% AMI,Asian
"Halifax County, Virginia",0.0,161.0,73.0,05000US51083,51,083,D,Owner,No,80.1-95% AMI,American Indian
"Halifax County, Virginia",0.0,161.0,74.0,05000US51083,51,083,D,Owner,No,80.1-95% AMI,Pacific Islander
"Halifax County, Virginia",0.0,161.0,75.0,05000US51083,51,083,D,Owner,No,80.1-95% AMI,Hispanic
"Halifax County, Virginia",0.0,161.0,76.0,05000US51083,51,083,D,Owner,No,80.1-95% AMI,Other
"Halifax County, Virginia",5210.0,463.0,77.0,05000US51083,51,083,S,Owner,No,95.1% AMI and above,All
"Halifax County, Virginia",3855.0,328.0,78.0,05000US51083,51,083,D,Owner,No,95.1% AMI and above,White
"Halifax County, Virginia",1290.0,307.0,79.0,05000US51083,51,083,D,Owner,No,95.1% AMI and above,Black
"Halifax County, Virginia",15.0,26.0,80.0,05000US51083,51,083,D,Owner,No,95.1% AMI and above,Asian
"Halifax County, Virginia",0.0,161.0,81.0,05000US51083,51,083,D,Owner,No,95.1% AMI and above,American Indian
"Halifax County, Virginia",0.0,161.0,82.0,05000US51083,51,083,D,Owner,No,95.1% AMI and above,Pacific Islander
"Halifax County, Virginia",45.0,56.0,83.0,05000US51083,51,083,D,Owner,No,95.1% AMI and above,Hispanic
"Halifax County, Virginia",4.0,9.0,84.0,05000US51083,51,083,D,Owner,No,95.1% AMI and above,Other
"Halifax County, Virginia",105.0,80.0,85.0,05000US51083,51,083,S,Owner,N/A,All,All
"Halifax County, Virginia",105.0,80.0,86.0,05000US51083,51,083,S,Owner,N/A,30% AMI or less,All
"Halifax County, Virginia",85.0,73.0,87.0,05000US51083,51,083,D,Owner,N/A,30% AMI or less,White
"Halifax County, Virginia",20.0,36.0,88.0,05000US51083,51,083,D,Owner,N/A,30% AMI or less,Black
"Halifax County, Virginia",0.0,161.0,89.0,05000US51083,51,083,D,Owner,N/A,30% AMI or less,Asian
"Halifax County, Virginia",0.0,161.0,90.0,05000US51083,51,083,D,Owner,N/A,30% AMI or less,American Indian
"Halifax County, Virginia",0.0,161.0,91.0,05000US51083,51,083,D,Owner,N/A,30% AMI or less,Pacific Islander
"Halifax County, Virginia",0.0,161.0,92.0,05000US51083,51,083,D,Owner,N/A,30% AMI or less,Hispanic
"Halifax County, Virginia",0.0,161.0,93.0,05000US51083,51,083,D,Owner,N/A,30% AMI or less,Other
"Halifax County, Virginia",0.0,161.0,94.0,05000US51083,51,083,S,Owner,N/A,30.1-50% AMI,All
"Halifax County, Virginia",0.0,161.0,95.0,05000US51083,51,083,D,Owner,N/A,30.1-50% AMI,White
"Halifax County, Virginia",0.0,161.0,96.0,05000US51083,51,083,D,Owner,N/A,30.1-50% AMI,Black
"Halifax County, Virginia",0.0,161.0,97.0,05000US51083,51,083,D,Owner,N/A,30.1-50% AMI,Asian
"Halifax County, Virginia",0.0,161.0,98.0,05000US51083,51,083,D,Owner,N/A,30.1-50% AMI,American Indian
"Halifax County, Virginia",0.0,161.0,99.0,05000US51083,51,083,D,Owner,N/A,30.1-50% AMI,Pacific Islander
"Halifax County, Virginia",0.0,161.0,100.0,05000US51083,51,083,D,Owner,N/A,30.1-50% AMI,Hispanic
"Halifax County, Virginia",0.0,161.0,101.0,05000US51083,51,083,D,Owner,N/A,30.1-50% AMI,Other
"Halifax County, Virginia",0.0,161.0,102.0,05000US51083,51,083,S,Owner,N/A,50.1-80% AMI,All
"Halifax County, Virginia",0.0,161.0,103.0,05000US51083,51,083,D,Owner,N/A,50.1-80% AMI,White
"Halifax County, Virginia",0.0,161.0,104.0,05000US51083,51,083,D,Owner,N/A,50.1-80% AMI,Black
"Halifax County, Virginia",0.0,161.0,105.0,05000US51083,51,083,D,Owner,N/A,50.1-80% AMI,Asian
"Halifax County, Virginia",0.0,161.0,106.0,05000US51083,51,083,D,Owner,N/A,50.1-80% AMI,American Indian
"Halifax County, Virginia",0.0,161.0,107.0,05000US51083,51,083,D,Owner,N/A,50.1-80% AMI,Pacific Islander
"Halifax County, Virginia",0.0,161.0,108.0,05000US51083,51,083,D,Owner,N/A,50.1-80% AMI,Hispanic
"Halifax County, Virginia",0.0,161.0,109.0,05000US51083,51,083,D,Owner,N/A,50.1-80% AMI,Other
"Halifax County, Virginia",0.0,161.0,110.0,05000US51083,51,083,S,Owner,N/A,80.1-95% AMI,All
"Halifax County, Virginia",0.0,161.0,111.0,05000US51083,51,083,D,Owner,N/A,80.1-95% AMI,White
"Halifax County, Virginia",0.0,161.0,112.0,05000US51083,51,083,D,Owner,N/A,80.1-95% AMI,Black
"Halifax County, Virginia",0.0,161.0,113.0,05000US51083,51,083,D,Owner,N/A,80.1-95% AMI,Asian
"Halifax County, Virginia",0.0,161.0,114.0,05000US51083,51,083,D,Owner,N/A,80.1-95% AMI,American Indian
