name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Household_Type,Cost_Burden
"Hanover County, Virginia",35485.0,484.0,1.0,05000US51085,51,085,T,All,All,All
"Hanover County, Virginia",29775.0,594.0,2.0,05000US51085,51,085,S,Owner,All,All
"Hanover County, Virginia",4545.0,356.0,3.0,05000US51085,51,085,S,Owner,"Small family, elderly",All
"Hanover County, Virginia",3725.0,350.0,4.0,05000US51085,51,085,D,Owner,"Small family, elderly",No cost burden
"Hanover County, Virginia",680.0,203.0,5.0,05000US51085,51,085,D,Owner,"Small family, elderly",Moderate cost burden
"Hanover County, Virginia",125.0,79.0,6.0,05000US51085,51,085,D,Owner,"Small family, elderly",Severe cost burden
"Hanover County, Virginia",15.0,25.0,7.0,05000US51085,51,085,D,Owner,"Small family, elderly",N/A
"Hanover County, Virginia",17605.0,662.0,8.0,05000US51085,51,085,S,Owner,"Small family, non-elderly",All
"Hanover County, Virginia",14560.0,726.0,9.0,05000US51085,51,085,D,Owner,"Small family, non-elderly",No cost burden
"Hanover County, Virginia",2260.0,404.0,10.0,05000US51085,51,085,D,Owner,"Small family, non-elderly",Moderate cost burden
"Hanover County, Virginia",790.0,250.0,11.0,05000US51085,51,085,D,Owner,"Small family, non-elderly",Severe cost burden
"Hanover County, Virginia",0.0,161.0,12.0,05000US51085,51,085,D,Owner,"Small family, non-elderly",N/A
"Hanover County, Virginia",2070.0,374.0,13.0,05000US51085,51,085,S,Owner,Large family,All
"Hanover County, Virginia",1620.0,355.0,14.0,05000US51085,51,085,D,Owner,Large family,No cost burden
"Hanover County, Virginia",335.0,119.0,15.0,05000US51085,51,085,D,Owner,Large family,Moderate cost burden
"Hanover County, Virginia",95.0,70.0,16.0,05000US51085,51,085,D,Owner,Large family,Severe cost burden
"Hanover County, Virginia",25.0,42.0,17.0,05000US51085,51,085,D,Owner,Large family,N/A
"Hanover County, Virginia",2400.0,375.0,18.0,05000US51085,51,085,S,Owner,"Non-family, elderly",All
"Hanover County, Virginia",1635.0,308.0,19.0,05000US51085,51,085,D,Owner,"Non-family, elderly",No cost burden
"Hanover County, Virginia",425.0,170.0,20.0,05000US51085,51,085,D,Owner,"Non-family, elderly",Moderate cost burden
"Hanover County, Virginia",325.0,135.0,21.0,05000US51085,51,085,D,Owner,"Non-family, elderly",Severe cost burden
"Hanover County, Virginia",15.0,32.0,22.0,05000US51085,51,085,D,Owner,"Non-family, elderly",N/A
"Hanover County, Virginia",3150.0,473.0,23.0,05000US51085,51,085,S,Owner,"Non-family, non-elderly",All
"Hanover County, Virginia",2145.0,401.0,24.0,05000US51085,51,085,D,Owner,"Non-family, non-elderly",No cost burden
"Hanover County, Virginia",640.0,211.0,25.0,05000US51085,51,085,D,Owner,"Non-family, non-elderly",Moderate cost burden
"Hanover County, Virginia",335.0,194.0,26.0,05000US51085,51,085,D,Owner,"Non-family, non-elderly",Severe cost burden
"Hanover County, Virginia",35.0,55.0,27.0,05000US51085,51,085,D,Owner,"Non-family, non-elderly",N/A
"Hanover County, Virginia",5705.0,551.0,28.0,05000US51085,51,085,S,Renter,All,All
"Hanover County, Virginia",230.0,129.0,29.0,05000US51085,51,085,S,Renter,"Small family, elderly",All
"Hanover County, Virginia",105.0,81.0,30.0,05000US51085,51,085,D,Renter,"Small family, elderly",No cost burden
"Hanover County, Virginia",65.0,68.0,31.0,05000US51085,51,085,D,Renter,"Small family, elderly",Moderate cost burden
"Hanover County, Virginia",0.0,161.0,32.0,05000US51085,51,085,D,Renter,"Small family, elderly",Severe cost burden
"Hanover County, Virginia",60.0,58.0,33.0,05000US51085,51,085,D,Renter,"Small family, elderly",N/A
"Hanover County, Virginia",3090.0,519.0,34.0,05000US51085,51,085,S,Renter,"Small family, non-elderly",All
"Hanover County, Virginia",2020.0,458.0,35.0,05000US51085,51,085,D,Renter,"Small family, non-elderly",No cost burden
"Hanover County, Virginia",395.0,185.0,36.0,05000US51085,51,085,D,Renter,"Small family, non-elderly",Moderate cost burden
"Hanover County, Virginia",570.0,238.0,37.0,05000US51085,51,085,D,Renter,"Small family, non-elderly",Severe cost burden
"Hanover County, Virginia",105.0,102.0,38.0,05000US51085,51,085,D,Renter,"Small family, non-elderly",N/A
"Hanover County, Virginia",390.0,162.0,39.0,05000US51085,51,085,S,Renter,Large family,All
"Hanover County, Virginia",235.0,113.0,40.0,05000US51085,51,085,D,Renter,Large family,No cost burden
"Hanover County, Virginia",55.0,83.0,41.0,05000US51085,51,085,D,Renter,Large family,Moderate cost burden
"Hanover County, Virginia",45.0,57.0,42.0,05000US51085,51,085,D,Renter,Large family,Severe cost burden
"Hanover County, Virginia",60.0,93.0,43.0,05000US51085,51,085,D,Renter,Large family,N/A
"Hanover County, Virginia",450.0,155.0,44.0,05000US51085,51,085,S,Renter,"Non-family, elderly",All
"Hanover County, Virginia",110.0,74.0,45.0,05000US51085,51,085,D,Renter,"Non-family, elderly",No cost burden
"Hanover County, Virginia",95.0,68.0,46.0,05000US51085,51,085,D,Renter,"Non-family, elderly",Moderate cost burden
"Hanover County, Virginia",170.0,104.0,47.0,05000US51085,51,085,D,Renter,"Non-family, elderly",Severe cost burden
