name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Household_Type,Cost_Burden
"Henrico County, Virginia",116620.0,1288.0,1.0,05000US51087,51,087,T,All,All,All
"Henrico County, Virginia",78365.0,1269.0,2.0,05000US51087,51,087,S,Owner,All,All
"Henrico County, Virginia",10475.0,596.0,3.0,05000US51087,51,087,S,Owner,"Small family, elderly",All
"Henrico County, Virginia",8335.0,551.0,4.0,05000US51087,51,087,D,Owner,"Small family, elderly",No cost burden
"Henrico County, Virginia",1465.0,334.0,5.0,05000US51087,51,087,D,Owner,"Small family, elderly",Moderate cost burden
"Henrico County, Virginia",635.0,212.0,6.0,05000US51087,51,087,D,Owner,"Small family, elderly",Severe cost burden
"Henrico County, Virginia",45.0,49.0,7.0,05000US51087,51,087,D,Owner,"Small family, elderly",N/A
"Henrico County, Virginia",40010.0,1269.0,8.0,05000US51087,51,087,S,Owner,"Small family, non-elderly",All
"Henrico County, Virginia",31445.0,1300.0,9.0,05000US51087,51,087,D,Owner,"Small family, non-elderly",No cost burden
"Henrico County, Virginia",6245.0,732.0,10.0,05000US51087,51,087,D,Owner,"Small family, non-elderly",Moderate cost burden
"Henrico County, Virginia",2280.0,390.0,11.0,05000US51087,51,087,D,Owner,"Small family, non-elderly",Severe cost burden
"Henrico County, Virginia",40.0,47.0,12.0,05000US51087,51,087,D,Owner,"Small family, non-elderly",N/A
"Henrico County, Virginia",5080.0,534.0,13.0,05000US51087,51,087,S,Owner,Large family,All
"Henrico County, Virginia",3745.0,404.0,14.0,05000US51087,51,087,D,Owner,Large family,No cost burden
"Henrico County, Virginia",1130.0,331.0,15.0,05000US51087,51,087,D,Owner,Large family,Moderate cost burden
"Henrico County, Virginia",200.0,106.0,16.0,05000US51087,51,087,D,Owner,Large family,Severe cost burden
"Henrico County, Virginia",4.0,13.0,17.0,05000US51087,51,087,D,Owner,Large family,N/A
"Henrico County, Virginia",7660.0,630.0,18.0,05000US51087,51,087,S,Owner,"Non-family, elderly",All
"Henrico County, Virginia",5045.0,574.0,19.0,05000US51087,51,087,D,Owner,"Non-family, elderly",No cost burden
