name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Household_Type,Cost_Burden
"Shenandoah County, Virginia",16750.0,464.0,1.0,05000US51171,51,171,T,All,All,All
"Shenandoah County, Virginia",11760.0,517.0,2.0,05000US51171,51,171,S,Owner,All,All
"Shenandoah County, Virginia",2350.0,319.0,3.0,05000US51171,51,171,S,Owner,"Small family, elderly",All
"Shenandoah County, Virginia",1910.0,304.0,4.0,05000US51171,51,171,D,Owner,"Small family, elderly",No cost burden
"Shenandoah County, Virginia",360.0,174.0,5.0,05000US51171,51,171,D,Owner,"Small family, elderly",Moderate cost burden
"Shenandoah County, Virginia",80.0,62.0,6.0,05000US51171,51,171,D,Owner,"Small family, elderly",Severe cost burden
"Shenandoah County, Virginia",0.0,161.0,7.0,05000US51171,51,171,D,Owner,"Small family, elderly",N/A
"Shenandoah County, Virginia",5285.0,502.0,8.0,05000US51171,51,171,S,Owner,"Small family, non-elderly",All
"Shenandoah County, Virginia",4175.0,455.0,9.0,05000US51171,51,171,D,Owner,"Small family, non-elderly",No cost burden
"Shenandoah County, Virginia",845.0,252.0,10.0,05000US51171,51,171,D,Owner,"Small family, non-elderly",Moderate cost burden
"Shenandoah County, Virginia",265.0,156.0,11.0,05000US51171,51,171,D,Owner,"Small family, non-elderly",Severe cost burden
"Shenandoah County, Virginia",0.0,161.0,12.0,05000US51171,51,171,D,Owner,"Small family, non-elderly",N/A
"Shenandoah County, Virginia",815.0,243.0,13.0,05000US51171,51,171,S,Owner,Large family,All
"Shenandoah County, Virginia",540.0,206.0,14.0,05000US51171,51,171,D,Owner,Large family,No cost burden
"Shenandoah County, Virginia",180.0,103.0,15.0,05000US51171,51,171,D,Owner,Large family,Moderate cost burden
"Shenandoah County, Virginia",100.0,146.0,16.0,05000US51171,51,171,D,Owner,Large family,Severe cost burden
"Shenandoah County, Virginia",0.0,161.0,17.0,05000US51171,51,171,D,Owner,Large family,N/A
"Shenandoah County, Virginia",1905.0,325.0,18.0,05000US51171,51,171,S,Owner,"Non-family, elderly",All
"Shenandoah County, Virginia",1325.0,263.0,19.0,05000US51171,51,171,D,Owner,"Non-family, elderly",No cost burden
"Shenandoah County, Virginia",225.0,140.0,20.0,05000US51171,51,171,D,Owner,"Non-family, elderly",Moderate cost burden
"Shenandoah County, Virginia",330.0,157.0,21.0,05000US51171,51,171,D,Owner,"Non-family, elderly",Severe cost burden
"Shenandoah County, Virginia",25.0,42.0,22.0,05000US51171,51,171,D,Owner,"Non-family, elderly",N/A
"Shenandoah County, Virginia",1405.0,313.0,23.0,05000US51171,51,171,S,Owner,"Non-family, non-elderly",All
"Shenandoah County, Virginia",840.0,232.0,24.0,05000US51171,51,171,D,Owner,"Non-family, non-elderly",No cost burden
"Shenandoah County, Virginia",340.0,169.0,25.0,05000US51171,51,171,D,Owner,"Non-family, non-elderly",Moderate cost burden
"Shenandoah County, Virginia",225.0,126.0,26.0,05000US51171,51,171,D,Owner,"Non-family, non-elderly",Severe cost burden
"Shenandoah County, Virginia",0.0,161.0,27.0,05000US51171,51,171,D,Owner,"Non-family, non-elderly",N/A
"Shenandoah County, Virginia",4990.0,509.0,28.0,05000US51171,51,171,S,Renter,All,All
"Shenandoah County, Virginia",175.0,141.0,29.0,05000US51171,51,171,S,Renter,"Small family, elderly",All
"Shenandoah County, Virginia",25.0,26.0,30.0,05000US51171,51,171,D,Renter,"Small family, elderly",No cost burden
"Shenandoah County, Virginia",10.0,16.0,31.0,05000US51171,51,171,D,Renter,"Small family, elderly",Moderate cost burden
"Shenandoah County, Virginia",80.0,117.0,32.0,05000US51171,51,171,D,Renter,"Small family, elderly",Severe cost burden
"Shenandoah County, Virginia",55.0,69.0,33.0,05000US51171,51,171,D,Renter,"Small family, elderly",N/A
"Shenandoah County, Virginia",2170.0,368.0,34.0,05000US51171,51,171,S,Renter,"Small family, non-elderly",All
"Shenandoah County, Virginia",1405.0,375.0,35.0,05000US51171,51,171,D,Renter,"Small family, non-elderly",No cost burden
