name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Household_Type,Cost_Burden
"Harrisonburg city, Virginia",13920.0,452.0,1.0,05000US51660,51,660,T,All,All,All
"Harrisonburg city, Virginia",5460.0,439.0,2.0,05000US51660,51,660,S,Owner,All,All
"Harrisonburg city, Virginia",925.0,218.0,3.0,05000US51660,51,660,S,Owner,"Small family, elderly",All
"Harrisonburg city, Virginia",820.0,215.0,4.0,05000US51660,51,660,D,Owner,"Small family, elderly",No cost burden
"Harrisonburg city, Virginia",105.0,61.0,5.0,05000US51660,51,660,D,Owner,"Small family, elderly",Moderate cost burden
"Harrisonburg city, Virginia",0.0,161.0,6.0,05000US51660,51,660,D,Owner,"Small family, elderly",Severe cost burden
"Harrisonburg city, Virginia",0.0,161.0,7.0,05000US51660,51,660,D,Owner,"Small family, elderly",N/A
"Harrisonburg city, Virginia",2095.0,309.0,8.0,05000US51660,51,660,S,Owner,"Small family, non-elderly",All
"Harrisonburg city, Virginia",1800.0,285.0,9.0,05000US51660,51,660,D,Owner,"Small family, non-elderly",No cost burden
"Harrisonburg city, Virginia",180.0,106.0,10.0,05000US51660,51,660,D,Owner,"Small family, non-elderly",Moderate cost burden
"Harrisonburg city, Virginia",120.0,112.0,11.0,05000US51660,51,660,D,Owner,"Small family, non-elderly",Severe cost burden
"Harrisonburg city, Virginia",0.0,161.0,12.0,05000US51660,51,660,D,Owner,"Small family, non-elderly",N/A
"Harrisonburg city, Virginia",400.0,176.0,13.0,05000US51660,51,660,S,Owner,Large family,All
"Harrisonburg city, Virginia",300.0,170.0,14.0,05000US51660,51,660,D,Owner,Large family,No cost burden
"Harrisonburg city, Virginia",60.0,67.0,15.0,05000US51660,51,660,D,Owner,Large family,Moderate cost burden
"Harrisonburg city, Virginia",45.0,57.0,16.0,05000US51660,51,660,D,Owner,Large family,Severe cost burden
"Harrisonburg city, Virginia",0.0,161.0,17.0,05000US51660,51,660,D,Owner,Large family,N/A
"Harrisonburg city, Virginia",810.0,194.0,18.0,05000US51660,51,660,S,Owner,"Non-family, elderly",All
"Harrisonburg city, Virginia",655.0,181.0,19.0,05000US51660,51,660,D,Owner,"Non-family, elderly",No cost burden
"Harrisonburg city, Virginia",115.0,89.0,20.0,05000US51660,51,660,D,Owner,"Non-family, elderly",Moderate cost burden
"Harrisonburg city, Virginia",35.0,61.0,21.0,05000US51660,51,660,D,Owner,"Non-family, elderly",Severe cost burden
"Harrisonburg city, Virginia",0.0,161.0,22.0,05000US51660,51,660,D,Owner,"Non-family, elderly",N/A
"Harrisonburg city, Virginia",1230.0,358.0,23.0,05000US51660,51,660,S,Owner,"Non-family, non-elderly",All
"Harrisonburg city, Virginia",920.0,305.0,24.0,05000US51660,51,660,D,Owner,"Non-family, non-elderly",No cost burden
"Harrisonburg city, Virginia",220.0,119.0,25.0,05000US51660,51,660,D,Owner,"Non-family, non-elderly",Moderate cost burden
"Harrisonburg city, Virginia",90.0,98.0,26.0,05000US51660,51,660,D,Owner,"Non-family, non-elderly",Severe cost burden
"Harrisonburg city, Virginia",0.0,161.0,27.0,05000US51660,51,660,D,Owner,"Non-family, non-elderly",N/A
"Harrisonburg city, Virginia",8460.0,630.0,28.0,05000US51660,51,660,S,Renter,All,All
"Harrisonburg city, Virginia",185.0,113.0,29.0,05000US51660,51,660,S,Renter,"Small family, elderly",All
"Harrisonburg city, Virginia",150.0,108.0,30.0,05000US51660,51,660,D,Renter,"Small family, elderly",No cost burden
"Harrisonburg city, Virginia",15.0,23.0,31.0,05000US51660,51,660,D,Renter,"Small family, elderly",Moderate cost burden
"Harrisonburg city, Virginia",20.0,40.0,32.0,05000US51660,51,660,D,Renter,"Small family, elderly",Severe cost burden
"Harrisonburg city, Virginia",0.0,161.0,33.0,05000US51660,51,660,D,Renter,"Small family, elderly",N/A
"Harrisonburg city, Virginia",2425.0,412.0,34.0,05000US51660,51,660,S,Renter,"Small family, non-elderly",All
"Harrisonburg city, Virginia",1860.0,357.0,35.0,05000US51660,51,660,D,Renter,"Small family, non-elderly",No cost burden
"Harrisonburg city, Virginia",345.0,175.0,36.0,05000US51660,51,660,D,Renter,"Small family, non-elderly",Moderate cost burden
"Harrisonburg city, Virginia",185.0,134.0,37.0,05000US51660,51,660,D,Renter,"Small family, non-elderly",Severe cost burden
"Harrisonburg city, Virginia",35.0,43.0,38.0,05000US51660,51,660,D,Renter,"Small family, non-elderly",N/A
