name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Household_Type,Cost_Burden
"Powhatan County, Virginia",8075.0,327.0,1.0,05000US51145,51,145,T,All,All,All
"Powhatan County, Virginia",7290.0,406.0,2.0,05000US51145,51,145,S,Owner,All,All
"Powhatan County, Virginia",1750.0,269.0,3.0,05000US51145,51,145,S,Owner,"Small family, elderly",All
"Powhatan County, Virginia",1490.0,260.0,4.0,05000US51145,51,145,D,Owner,"Small family, elderly",No cost burden
"Powhatan County, Virginia",170.0,148.0,5.0,05000US51145,51,145,D,Owner,"Small family, elderly",Moderate cost burden
"Powhatan County, Virginia",85.0,83.0,6.0,05000US51145,51,145,D,Owner,"Small family, elderly",Severe cost burden
"Powhatan County, Virginia",0.0,161.0,7.0,05000US51145,51,145,D,Owner,"Small family, elderly",N/A
"Powhatan County, Virginia",4435.0,457.0,8.0,05000US51145,51,145,S,Owner,"Small family, non-elderly",All
"Powhatan County, Virginia",3655.0,438.0,9.0,05000US51145,51,145,D,Owner,"Small family, non-elderly",No cost burden
"Powhatan County, Virginia",640.0,148.0,10.0,05000US51145,51,145,D,Owner,"Small family, non-elderly",Moderate cost burden
"Powhatan County, Virginia",140.0,117.0,11.0,05000US51145,51,145,D,Owner,"Small family, non-elderly",Severe cost burden
"Powhatan County, Virginia",0.0,161.0,12.0,05000US51145,51,145,D,Owner,"Small family, non-elderly",N/A
"Powhatan County, Virginia",700.0,224.0,13.0,05000US51145,51,145,S,Owner,Large family,All
"Powhatan County, Virginia",555.0,219.0,14.0,05000US51145,51,145,D,Owner,Large family,No cost burden
"Powhatan County, Virginia",100.0,84.0,15.0,05000US51145,51,145,D,Owner,Large family,Moderate cost burden
"Powhatan County, Virginia",40.0,54.0,16.0,05000US51145,51,145,D,Owner,Large family,Severe cost burden
"Powhatan County, Virginia",0.0,161.0,17.0,05000US51145,51,145,D,Owner,Large family,N/A
"Powhatan County, Virginia",115.0,148.0,18.0,05000US51145,51,145,S,Owner,"Non-family, elderly",All
"Powhatan County, Virginia",95.0,121.0,19.0,05000US51145,51,145,D,Owner,"Non-family, elderly",No cost burden
