name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Household_Type,Cost_Burden
"Danville city, Virginia",19970.0,546.0,1.0,05000US51590,51,590,T,All,All,All
"Danville city, Virginia",11100.0,546.0,2.0,05000US51590,51,590,S,Owner,All,All
"Danville city, Virginia",2280.0,298.0,3.0,05000US51590,51,590,S,Owner,"Small family, elderly",All
"Danville city, Virginia",2040.0,266.0,4.0,05000US51590,51,590,D,Owner,"Small family, elderly",No cost burden
"Danville city, Virginia",190.0,121.0,5.0,05000US51590,51,590,D,Owner,"Small family, elderly",Moderate cost burden
"Danville city, Virginia",55.0,54.0,6.0,05000US51590,51,590,D,Owner,"Small family, elderly",Severe cost burden
"Danville city, Virginia",0.0,161.0,7.0,05000US51590,51,590,D,Owner,"Small family, elderly",N/A
"Danville city, Virginia",4590.0,442.0,8.0,05000US51590,51,590,S,Owner,"Small family, non-elderly",All
"Danville city, Virginia",3640.0,371.0,9.0,05000US51590,51,590,D,Owner,"Small family, non-elderly",No cost burden
"Danville city, Virginia",665.0,229.0,10.0,05000US51590,51,590,D,Owner,"Small family, non-elderly",Moderate cost burden
"Danville city, Virginia",235.0,114.0,11.0,05000US51590,51,590,D,Owner,"Small family, non-elderly",Severe cost burden
"Danville city, Virginia",50.0,81.0,12.0,05000US51590,51,590,D,Owner,"Small family, non-elderly",N/A
"Danville city, Virginia",480.0,185.0,13.0,05000US51590,51,590,S,Owner,Large family,All
"Danville city, Virginia",425.0,178.0,14.0,05000US51590,51,590,D,Owner,Large family,No cost burden
"Danville city, Virginia",35.0,48.0,15.0,05000US51590,51,590,D,Owner,Large family,Moderate cost burden
"Danville city, Virginia",20.0,36.0,16.0,05000US51590,51,590,D,Owner,Large family,Severe cost burden
"Danville city, Virginia",0.0,161.0,17.0,05000US51590,51,590,D,Owner,Large family,N/A
"Danville city, Virginia",2265.0,302.0,18.0,05000US51590,51,590,S,Owner,"Non-family, elderly",All
"Danville city, Virginia",1595.0,286.0,19.0,05000US51590,51,590,D,Owner,"Non-family, elderly",No cost burden
"Danville city, Virginia",225.0,110.0,20.0,05000US51590,51,590,D,Owner,"Non-family, elderly",Moderate cost burden
"Danville city, Virginia",445.0,210.0,21.0,05000US51590,51,590,D,Owner,"Non-family, elderly",Severe cost burden
"Danville city, Virginia",0.0,161.0,22.0,05000US51590,51,590,D,Owner,"Non-family, elderly",N/A
"Danville city, Virginia",1480.0,274.0,23.0,05000US51590,51,590,S,Owner,"Non-family, non-elderly",All
"Danville city, Virginia",950.0,243.0,24.0,05000US51590,51,590,D,Owner,"Non-family, non-elderly",No cost burden
"Danville city, Virginia",290.0,120.0,25.0,05000US51590,51,590,D,Owner,"Non-family, non-elderly",Moderate cost burden
"Danville city, Virginia",215.0,100.0,26.0,05000US51590,51,590,D,Owner,"Non-family, non-elderly",Severe cost burden
"Danville city, Virginia",25.0,31.0,27.0,05000US51590,51,590,D,Owner,"Non-family, non-elderly",N/A
"Danville city, Virginia",8870.0,658.0,28.0,05000US51590,51,590,S,Renter,All,All
"Danville city, Virginia",290.0,139.0,29.0,05000US51590,51,590,S,Renter,"Small family, elderly",All
"Danville city, Virginia",150.0,110.0,30.0,05000US51590,51,590,D,Renter,"Small family, elderly",No cost burden
"Danville city, Virginia",35.0,40.0,31.0,05000US51590,51,590,D,Renter,"Small family, elderly",Moderate cost burden
"Danville city, Virginia",0.0,161.0,32.0,05000US51590,51,590,D,Renter,"Small family, elderly",Severe cost burden
"Danville city, Virginia",105.0,76.0,33.0,05000US51590,51,590,D,Renter,"Small family, elderly",N/A
"Danville city, Virginia",3605.0,530.0,34.0,05000US51590,51,590,S,Renter,"Small family, non-elderly",All
"Danville city, Virginia",1780.0,485.0,35.0,05000US51590,51,590,D,Renter,"Small family, non-elderly",No cost burden
"Danville city, Virginia",595.0,214.0,36.0,05000US51590,51,590,D,Renter,"Small family, non-elderly",Moderate cost burden
"Danville city, Virginia",835.0,258.0,37.0,05000US51590,51,590,D,Renter,"Small family, non-elderly",Severe cost burden
"Danville city, Virginia",390.0,204.0,38.0,05000US51590,51,590,D,Renter,"Small family, non-elderly",N/A
"Danville city, Virginia",705.0,227.0,39.0,05000US51590,51,590,S,Renter,Large family,All
"Danville city, Virginia",425.0,179.0,40.0,05000US51590,51,590,D,Renter,Large family,No cost burden
"Danville city, Virginia",90.0,94.0,41.0,05000US51590,51,590,D,Renter,Large family,Moderate cost burden
"Danville city, Virginia",175.0,112.0,42.0,05000US51590,51,590,D,Renter,Large family,Severe cost burden
"Danville city, Virginia",15.0,23.0,43.0,05000US51590,51,590,D,Renter,Large family,N/A
"Danville city, Virginia",1290.0,253.0,44.0,05000US51590,51,590,S,Renter,"Non-family, elderly",All
"Danville city, Virginia",440.0,153.0,45.0,05000US51590,51,590,D,Renter,"Non-family, elderly",No cost burden
"Danville city, Virginia",190.0,95.0,46.0,05000US51590,51,590,D,Renter,"Non-family, elderly",Moderate cost burden
"Danville city, Virginia",530.0,206.0,47.0,05000US51590,51,590,D,Renter,"Non-family, elderly",Severe cost burden
"Danville city, Virginia",135.0,65.0,48.0,05000US51590,51,590,D,Renter,"Non-family, elderly",N/A
"Danville city, Virginia",2980.0,478.0,49.0,05000US51590,51,590,S,Renter,"Non-family, non-elderly",All
"Danville city, Virginia",1380.0,327.0,50.0,05000US51590,51,590,D,Renter,"Non-family, non-elderly",No cost burden
"Danville city, Virginia",620.0,238.0,51.0,05000US51590,51,590,D,Renter,"Non-family, non-elderly",Moderate cost burden
"Danville city, Virginia",800.0,262.0,52.0,05000US51590,51,590,D,Renter,"Non-family, non-elderly",Severe cost burden
"Danville city, Virginia",180.0,124.0,53.0,05000US51590,51,590,D,Renter,"Non-family, non-elderly",N/A
