name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Household_Type,Cost_Burden
"Roanoke city, Virginia",41820.0,717.0,1.0,05000US51770,51,770,T,All,All,All
"Roanoke city, Virginia",24765.0,983.0,2.0,05000US51770,51,770,S,Owner,All,All
"Roanoke city, Virginia",3955.0,368.0,3.0,05000US51770,51,770,S,Owner,"Small family, elderly",All
"Roanoke city, Virginia",3450.0,340.0,4.0,05000US51770,51,770,D,Owner,"Small family, elderly",No cost burden
"Roanoke city, Virginia",300.0,115.0,5.0,05000US51770,51,770,D,Owner,"Small family, elderly",Moderate cost burden
"Roanoke city, Virginia",180.0,93.0,6.0,05000US51770,51,770,D,Owner,"Small family, elderly",Severe cost burden
"Roanoke city, Virginia",25.0,41.0,7.0,05000US51770,51,770,D,Owner,"Small family, elderly",N/A
"Roanoke city, Virginia",10290.0,874.0,8.0,05000US51770,51,770,S,Owner,"Small family, non-elderly",All
"Roanoke city, Virginia",8465.0,779.0,9.0,05000US51770,51,770,D,Owner,"Small family, non-elderly",No cost burden
"Roanoke city, Virginia",1180.0,301.0,10.0,05000US51770,51,770,D,Owner,"Small family, non-elderly",Moderate cost burden
"Roanoke city, Virginia",645.0,207.0,11.0,05000US51770,51,770,D,Owner,"Small family, non-elderly",Severe cost burden
"Roanoke city, Virginia",0.0,161.0,12.0,05000US51770,51,770,D,Owner,"Small family, non-elderly",N/A
"Roanoke city, Virginia",1390.0,322.0,13.0,05000US51770,51,770,S,Owner,Large family,All
"Roanoke city, Virginia",1085.0,276.0,14.0,05000US51770,51,770,D,Owner,Large family,No cost burden
"Roanoke city, Virginia",225.0,135.0,15.0,05000US51770,51,770,D,Owner,Large family,Moderate cost burden
"Roanoke city, Virginia",75.0,65.0,16.0,05000US51770,51,770,D,Owner,Large family,Severe cost burden
"Roanoke city, Virginia",0.0,161.0,17.0,05000US51770,51,770,D,Owner,Large family,N/A
"Roanoke city, Virginia",4180.0,475.0,18.0,05000US51770,51,770,S,Owner,"Non-family, elderly",All
"Roanoke city, Virginia",2880.0,456.0,19.0,05000US51770,51,770,D,Owner,"Non-family, elderly",No cost burden
"Roanoke city, Virginia",715.0,239.0,20.0,05000US51770,51,770,D,Owner,"Non-family, elderly",Moderate cost burden
"Roanoke city, Virginia",540.0,199.0,21.0,05000US51770,51,770,D,Owner,"Non-family, elderly",Severe cost burden
"Roanoke city, Virginia",50.0,59.0,22.0,05000US51770,51,770,D,Owner,"Non-family, elderly",N/A
"Roanoke city, Virginia",4950.0,650.0,23.0,05000US51770,51,770,S,Owner,"Non-family, non-elderly",All
"Roanoke city, Virginia",2835.0,439.0,24.0,05000US51770,51,770,D,Owner,"Non-family, non-elderly",No cost burden
"Roanoke city, Virginia",1515.0,424.0,25.0,05000US51770,51,770,D,Owner,"Non-family, non-elderly",Moderate cost burden
"Roanoke city, Virginia",545.0,212.0,26.0,05000US51770,51,770,D,Owner,"Non-family, non-elderly",Severe cost burden
"Roanoke city, Virginia",55.0,70.0,27.0,05000US51770,51,770,D,Owner,"Non-family, non-elderly",N/A
