name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Household_Type,Cost_Burden
"Amherst County, Virginia",12730.0,370.0,1.0,05000US51009,51,009,T,All,All,All
"Amherst County, Virginia",9680.0,490.0,2.0,05000US51009,51,009,S,Owner,All,All
"Amherst County, Virginia",1880.0,228.0,3.0,05000US51009,51,009,S,Owner,"Small family, elderly",All
"Amherst County, Virginia",1720.0,226.0,4.0,05000US51009,51,009,D,Owner,"Small family, elderly",No cost burden
"Amherst County, Virginia",125.0,70.0,5.0,05000US51009,51,009,D,Owner,"Small family, elderly",Moderate cost burden
"Amherst County, Virginia",35.0,33.0,6.0,05000US51009,51,009,D,Owner,"Small family, elderly",Severe cost burden
"Amherst County, Virginia",0.0,161.0,7.0,05000US51009,51,009,D,Owner,"Small family, elderly",N/A
"Amherst County, Virginia",4770.0,464.0,8.0,05000US51009,51,009,S,Owner,"Small family, non-elderly",All
"Amherst County, Virginia",4115.0,459.0,9.0,05000US51009,51,009,D,Owner,"Small family, non-elderly",No cost burden
"Amherst County, Virginia",355.0,178.0,10.0,05000US51009,51,009,D,Owner,"Small family, non-elderly",Moderate cost burden
"Amherst County, Virginia",240.0,115.0,11.0,05000US51009,51,009,D,Owner,"Small family, non-elderly",Severe cost burden
"Amherst County, Virginia",55.0,67.0,12.0,05000US51009,51,009,D,Owner,"Small family, non-elderly",N/A
"Amherst County, Virginia",610.0,199.0,13.0,05000US51009,51,009,S,Owner,Large family,All
"Amherst County, Virginia",555.0,190.0,14.0,05000US51009,51,009,D,Owner,Large family,No cost burden
"Amherst County, Virginia",20.0,35.0,15.0,05000US51009,51,009,D,Owner,Large family,Moderate cost burden
"Amherst County, Virginia",35.0,44.0,16.0,05000US51009,51,009,D,Owner,Large family,Severe cost burden
"Amherst County, Virginia",0.0,161.0,17.0,05000US51009,51,009,D,Owner,Large family,N/A
"Amherst County, Virginia",1315.0,269.0,18.0,05000US51009,51,009,S,Owner,"Non-family, elderly",All
"Amherst County, Virginia",870.0,221.0,19.0,05000US51009,51,009,D,Owner,"Non-family, elderly",No cost burden
"Amherst County, Virginia",345.0,149.0,20.0,05000US51009,51,009,D,Owner,"Non-family, elderly",Moderate cost burden
"Amherst County, Virginia",95.0,76.0,21.0,05000US51009,51,009,D,Owner,"Non-family, elderly",Severe cost burden
"Amherst County, Virginia",0.0,161.0,22.0,05000US51009,51,009,D,Owner,"Non-family, elderly",N/A
"Amherst County, Virginia",1105.0,272.0,23.0,05000US51009,51,009,S,Owner,"Non-family, non-elderly",All
"Amherst County, Virginia",760.0,224.0,24.0,05000US51009,51,009,D,Owner,"Non-family, non-elderly",No cost burden
"Amherst County, Virginia",165.0,89.0,25.0,05000US51009,51,009,D,Owner,"Non-family, non-elderly",Moderate cost burden
"Amherst County, Virginia",145.0,116.0,26.0,05000US51009,51,009,D,Owner,"Non-family, non-elderly",Severe cost burden
"Amherst County, Virginia",35.0,45.0,27.0,05000US51009,51,009,D,Owner,"Non-family, non-elderly",N/A
"Amherst County, Virginia",3050.0,476.0,28.0,05000US51009,51,009,S,Renter,All,All
"Amherst County, Virginia",180.0,149.0,29.0,05000US51009,51,009,S,Renter,"Small family, elderly",All
"Amherst County, Virginia",20.0,33.0,30.0,05000US51009,51,009,D,Renter,"Small family, elderly",No cost burden
"Amherst County, Virginia",45.0,68.0,31.0,05000US51009,51,009,D,Renter,"Small family, elderly",Moderate cost burden
"Amherst County, Virginia",45.0,59.0,32.0,05000US51009,51,009,D,Renter,"Small family, elderly",Severe cost burden
"Amherst County, Virginia",75.0,98.0,33.0,05000US51009,51,009,D,Renter,"Small family, elderly",N/A
"Amherst County, Virginia",1295.0,372.0,34.0,05000US51009,51,009,S,Renter,"Small family, non-elderly",All
"Amherst County, Virginia",865.0,341.0,35.0,05000US51009,51,009,D,Renter,"Small family, non-elderly",No cost burden
"Amherst County, Virginia",165.0,144.0,36.0,05000US51009,51,009,D,Renter,"Small family, non-elderly",Moderate cost burden
"Amherst County, Virginia",150.0,103.0,37.0,05000US51009,51,009,D,Renter,"Small family, non-elderly",Severe cost burden
"Amherst County, Virginia",115.0,96.0,38.0,05000US51009,51,009,D,Renter,"Small family, non-elderly",N/A
"Amherst County, Virginia",150.0,123.0,39.0,05000US51009,51,009,S,Renter,Large family,All
"Amherst County, Virginia",80.0,69.0,40.0,05000US51009,51,009,D,Renter,Large family,No cost burden
"Amherst County, Virginia",65.0,99.0,41.0,05000US51009,51,009,D,Renter,Large family,Moderate cost burden
"Amherst County, Virginia",0.0,161.0,42.0,05000US51009,51,009,D,Renter,Large family,Severe cost burden
"Amherst County, Virginia",0.0,161.0,43.0,05000US51009,51,009,D,Renter,Large family,N/A
"Amherst County, Virginia",350.0,150.0,44.0,05000US51009,51,009,S,Renter,"Non-family, elderly",All
"Amherst County, Virginia",180.0,121.0,45.0,05000US51009,51,009,D,Renter,"Non-family, elderly",No cost burden
"Amherst County, Virginia",75.0,69.0,46.0,05000US51009,51,009,D,Renter,"Non-family, elderly",Moderate cost burden
"Amherst County, Virginia",35.0,49.0,47.0,05000US51009,51,009,D,Renter,"Non-family, elderly",Severe cost burden
"Amherst County, Virginia",60.0,63.0,48.0,05000US51009,51,009,D,Renter,"Non-family, elderly",N/A
"Amherst County, Virginia",1075.0,350.0,49.0,05000US51009,51,009,S,Renter,"Non-family, non-elderly",All
"Amherst County, Virginia",675.0,290.0,50.0,05000US51009,51,009,D,Renter,"Non-family, non-elderly",No cost burden
"Amherst County, Virginia",185.0,115.0,51.0,05000US51009,51,009,D,Renter,"Non-family, non-elderly",Moderate cost burden
"Amherst County, Virginia",175.0,140.0,52.0,05000US51009,51,009,D,Renter,"Non-family, non-elderly",Severe cost burden
"Amherst County, Virginia",40.0,41.0,53.0,05000US51009,51,009,D,Renter,"Non-family, non-elderly",N/A
