name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Household_Type,Cost_Burden
"Campbell County, Virginia",21800.0,371.0,1.0,05000US51031,51,031,T,All,All,All
"Campbell County, Virginia",16340.0,650.0,2.0,05000US51031,51,031,S,Owner,All,All
"Campbell County, Virginia",3020.0,297.0,3.0,05000US51031,51,031,S,Owner,"Small family, elderly",All
"Campbell County, Virginia",2670.0,298.0,4.0,05000US51031,51,031,D,Owner,"Small family, elderly",No cost burden
"Campbell County, Virginia",295.0,115.0,5.0,05000US51031,51,031,D,Owner,"Small family, elderly",Moderate cost burden
"Campbell County, Virginia",55.0,47.0,6.0,05000US51031,51,031,D,Owner,"Small family, elderly",Severe cost burden
"Campbell County, Virginia",0.0,161.0,7.0,05000US51031,51,031,D,Owner,"Small family, elderly",N/A
"Campbell County, Virginia",8175.0,562.0,8.0,05000US51031,51,031,S,Owner,"Small family, non-elderly",All
"Campbell County, Virginia",7390.0,583.0,9.0,05000US51031,51,031,D,Owner,"Small family, non-elderly",No cost burden
"Campbell County, Virginia",465.0,198.0,10.0,05000US51031,51,031,D,Owner,"Small family, non-elderly",Moderate cost burden
"Campbell County, Virginia",305.0,168.0,11.0,05000US51031,51,031,D,Owner,"Small family, non-elderly",Severe cost burden
"Campbell County, Virginia",15.0,31.0,12.0,05000US51031,51,031,D,Owner,"Small family, non-elderly",N/A
"Campbell County, Virginia",785.0,233.0,13.0,05000US51031,51,031,S,Owner,Large family,All
"Campbell County, Virginia",735.0,229.0,14.0,05000US51031,51,031,D,Owner,Large family,No cost burden
"Campbell County, Virginia",50.0,47.0,15.0,05000US51031,51,031,D,Owner,Large family,Moderate cost burden
"Campbell County, Virginia",0.0,161.0,16.0,05000US51031,51,031,D,Owner,Large family,Severe cost burden
"Campbell County, Virginia",0.0,161.0,17.0,05000US51031,51,031,D,Owner,Large family,N/A
"Campbell County, Virginia",1770.0,328.0,18.0,05000US51031,51,031,S,Owner,"Non-family, elderly",All
"Campbell County, Virginia",1170.0,254.0,19.0,05000US51031,51,031,D,Owner,"Non-family, elderly",No cost burden
"Campbell County, Virginia",305.0,132.0,20.0,05000US51031,51,031,D,Owner,"Non-family, elderly",Moderate cost burden
"Campbell County, Virginia",295.0,146.0,21.0,05000US51031,51,031,D,Owner,"Non-family, elderly",Severe cost burden
"Campbell County, Virginia",0.0,161.0,22.0,05000US51031,51,031,D,Owner,"Non-family, elderly",N/A
"Campbell County, Virginia",2590.0,463.0,23.0,05000US51031,51,031,S,Owner,"Non-family, non-elderly",All
"Campbell County, Virginia",1835.0,376.0,24.0,05000US51031,51,031,D,Owner,"Non-family, non-elderly",No cost burden
"Campbell County, Virginia",340.0,169.0,25.0,05000US51031,51,031,D,Owner,"Non-family, non-elderly",Moderate cost burden
"Campbell County, Virginia",380.0,208.0,26.0,05000US51031,51,031,D,Owner,"Non-family, non-elderly",Severe cost burden
"Campbell County, Virginia",35.0,47.0,27.0,05000US51031,51,031,D,Owner,"Non-family, non-elderly",N/A
"Campbell County, Virginia",5465.0,585.0,28.0,05000US51031,51,031,S,Renter,All,All
"Campbell County, Virginia",170.0,123.0,29.0,05000US51031,51,031,S,Renter,"Small family, elderly",All
"Campbell County, Virginia",70.0,76.0,30.0,05000US51031,51,031,D,Renter,"Small family, elderly",No cost burden
"Campbell County, Virginia",0.0,161.0,31.0,05000US51031,51,031,D,Renter,"Small family, elderly",Moderate cost burden
"Campbell County, Virginia",0.0,161.0,32.0,05000US51031,51,031,D,Renter,"Small family, elderly",Severe cost burden
"Campbell County, Virginia",100.0,92.0,33.0,05000US51031,51,031,D,Renter,"Small family, elderly",N/A
"Campbell County, Virginia",2480.0,475.0,34.0,05000US51031,51,031,S,Renter,"Small family, non-elderly",All
"Campbell County, Virginia",1495.0,379.0,35.0,05000US51031,51,031,D,Renter,"Small family, non-elderly",No cost burden
"Campbell County, Virginia",455.0,207.0,36.0,05000US51031,51,031,D,Renter,"Small family, non-elderly",Moderate cost burden
"Campbell County, Virginia",395.0,206.0,37.0,05000US51031,51,031,D,Renter,"Small family, non-elderly",Severe cost burden
"Campbell County, Virginia",140.0,90.0,38.0,05000US51031,51,031,D,Renter,"Small family, non-elderly",N/A
"Campbell County, Virginia",390.0,264.0,39.0,05000US51031,51,031,S,Renter,Large family,All
"Campbell County, Virginia",140.0,131.0,40.0,05000US51031,51,031,D,Renter,Large family,No cost burden
"Campbell County, Virginia",125.0,193.0,41.0,05000US51031,51,031,D,Renter,Large family,Moderate cost burden
"Campbell County, Virginia",50.0,77.0,42.0,05000US51031,51,031,D,Renter,Large family,Severe cost burden
"Campbell County, Virginia",70.0,116.0,43.0,05000US51031,51,031,D,Renter,Large family,N/A
"Campbell County, Virginia",480.0,172.0,44.0,05000US51031,51,031,S,Renter,"Non-family, elderly",All
"Campbell County, Virginia",135.0,85.0,45.0,05000US51031,51,031,D,Renter,"Non-family, elderly",No cost burden
"Campbell County, Virginia",130.0,126.0,46.0,05000US51031,51,031,D,Renter,"Non-family, elderly",Moderate cost burden
"Campbell County, Virginia",100.0,70.0,47.0,05000US51031,51,031,D,Renter,"Non-family, elderly",Severe cost burden
"Campbell County, Virginia",110.0,79.0,48.0,05000US51031,51,031,D,Renter,"Non-family, elderly",N/A
"Campbell County, Virginia",1940.0,410.0,49.0,05000US51031,51,031,S,Renter,"Non-family, non-elderly",All
"Campbell County, Virginia",1120.0,304.0,50.0,05000US51031,51,031,D,Renter,"Non-family, non-elderly",No cost burden
"Campbell County, Virginia",190.0,121.0,51.0,05000US51031,51,031,D,Renter,"Non-family, non-elderly",Moderate cost burden
"Campbell County, Virginia",415.0,228.0,52.0,05000US51031,51,031,D,Renter,"Non-family, non-elderly",Severe cost burden
"Campbell County, Virginia",215.0,142.0,53.0,05000US51031,51,031,D,Renter,"Non-family, non-elderly",N/A
