name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Household_Type,Cost_Burden
"Orange County, Virginia",12115.0,426.0,1.0,05000US51137,51,137,T,All,All,All
"Orange County, Virginia",9185.0,458.0,2.0,05000US51137,51,137,S,Owner,All,All
"Orange County, Virginia",2070.0,255.0,3.0,05000US51137,51,137,S,Owner,"Small family, elderly",All
"Orange County, Virginia",1480.0,250.0,4.0,05000US51137,51,137,D,Owner,"Small family, elderly",No cost burden
"Orange County, Virginia",350.0,148.0,5.0,05000US51137,51,137,D,Owner,"Small family, elderly",Moderate cost burden
"Orange County, Virginia",245.0,152.0,6.0,05000US51137,51,137,D,Owner,"Small family, elderly",Severe cost burden
"Orange County, Virginia",0.0,161.0,7.0,05000US51137,51,137,D,Owner,"Small family, elderly",N/A
"Orange County, Virginia",3960.0,486.0,8.0,05000US51137,51,137,S,Owner,"Small family, non-elderly",All
"Orange County, Virginia",3050.0,449.0,9.0,05000US51137,51,137,D,Owner,"Small family, non-elderly",No cost burden
"Orange County, Virginia",650.0,201.0,10.0,05000US51137,51,137,D,Owner,"Small family, non-elderly",Moderate cost burden
"Orange County, Virginia",165.0,107.0,11.0,05000US51137,51,137,D,Owner,"Small family, non-elderly",Severe cost burden
"Orange County, Virginia",100.0,123.0,12.0,05000US51137,51,137,D,Owner,"Small family, non-elderly",N/A
"Orange County, Virginia",580.0,189.0,13.0,05000US51137,51,137,S,Owner,Large family,All
"Orange County, Virginia",355.0,120.0,14.0,05000US51137,51,137,D,Owner,Large family,No cost burden
"Orange County, Virginia",190.0,146.0,15.0,05000US51137,51,137,D,Owner,Large family,Moderate cost burden
"Orange County, Virginia",35.0,44.0,16.0,05000US51137,51,137,D,Owner,Large family,Severe cost burden
"Orange County, Virginia",0.0,161.0,17.0,05000US51137,51,137,D,Owner,Large family,N/A
"Orange County, Virginia",1075.0,246.0,18.0,05000US51137,51,137,S,Owner,"Non-family, elderly",All
"Orange County, Virginia",755.0,225.0,19.0,05000US51137,51,137,D,Owner,"Non-family, elderly",No cost burden
"Orange County, Virginia",195.0,127.0,20.0,05000US51137,51,137,D,Owner,"Non-family, elderly",Moderate cost burden
