name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Household_Type,Cost_Burden
"Page County, Virginia",9755.0,361.0,1.0,05000US51139,51,139,T,All,All,All
"Page County, Virginia",7060.0,470.0,2.0,05000US51139,51,139,S,Owner,All,All
"Page County, Virginia",1265.0,220.0,3.0,05000US51139,51,139,S,Owner,"Small family, elderly",All
"Page County, Virginia",1115.0,196.0,4.0,05000US51139,51,139,D,Owner,"Small family, elderly",No cost burden
"Page County, Virginia",25.0,29.0,5.0,05000US51139,51,139,D,Owner,"Small family, elderly",Moderate cost burden
"Page County, Virginia",125.0,93.0,6.0,05000US51139,51,139,D,Owner,"Small family, elderly",Severe cost burden
"Page County, Virginia",0.0,161.0,7.0,05000US51139,51,139,D,Owner,"Small family, elderly",N/A
"Page County, Virginia",3260.0,372.0,8.0,05000US51139,51,139,S,Owner,"Small family, non-elderly",All
"Page County, Virginia",2640.0,361.0,9.0,05000US51139,51,139,D,Owner,"Small family, non-elderly",No cost burden
"Page County, Virginia",390.0,202.0,10.0,05000US51139,51,139,D,Owner,"Small family, non-elderly",Moderate cost burden
"Page County, Virginia",230.0,117.0,11.0,05000US51139,51,139,D,Owner,"Small family, non-elderly",Severe cost burden
"Page County, Virginia",0.0,161.0,12.0,05000US51139,51,139,D,Owner,"Small family, non-elderly",N/A
"Page County, Virginia",430.0,137.0,13.0,05000US51139,51,139,S,Owner,Large family,All
"Page County, Virginia",410.0,137.0,14.0,05000US51139,51,139,D,Owner,Large family,No cost burden
"Page County, Virginia",10.0,15.0,15.0,05000US51139,51,139,D,Owner,Large family,Moderate cost burden
"Page County, Virginia",10.0,18.0,16.0,05000US51139,51,139,D,Owner,Large family,Severe cost burden
"Page County, Virginia",0.0,161.0,17.0,05000US51139,51,139,D,Owner,Large family,N/A
"Page County, Virginia",1020.0,241.0,18.0,05000US51139,51,139,S,Owner,"Non-family, elderly",All
"Page County, Virginia",780.0,247.0,19.0,05000US51139,51,139,D,Owner,"Non-family, elderly",No cost burden
"Page County, Virginia",105.0,65.0,20.0,05000US51139,51,139,D,Owner,"Non-family, elderly",Moderate cost burden
"Page County, Virginia",130.0,80.0,21.0,05000US51139,51,139,D,Owner,"Non-family, elderly",Severe cost burden
"Page County, Virginia",0.0,161.0,22.0,05000US51139,51,139,D,Owner,"Non-family, elderly",N/A
"Page County, Virginia",1085.0,262.0,23.0,05000US51139,51,139,S,Owner,"Non-family, non-elderly",All
"Page County, Virginia",690.0,225.0,24.0,05000US51139,51,139,D,Owner,"Non-family, non-elderly",No cost burden
"Page County, Virginia",170.0,126.0,25.0,05000US51139,51,139,D,Owner,"Non-family, non-elderly",Moderate cost burden
"Page County, Virginia",230.0,136.0,26.0,05000US51139,51,139,D,Owner,"Non-family, non-elderly",Severe cost burden
"Page County, Virginia",0.0,161.0,27.0,05000US51139,51,139,D,Owner,"Non-family, non-elderly",N/A
"Page County, Virginia",2695.0,435.0,28.0,05000US51139,51,139,S,Renter,All,All
"Page County, Virginia",60.0,60.0,29.0,05000US51139,51,139,S,Renter,"Small family, elderly",All
"Page County, Virginia",35.0,40.0,30.0,05000US51139,51,139,D,Renter,"Small family, elderly",No cost burden
"Page County, Virginia",20.0,41.0,31.0,05000US51139,51,139,D,Renter,"Small family, elderly",Moderate cost burden
"Page County, Virginia",0.0,161.0,32.0,05000US51139,51,139,D,Renter,"Small family, elderly",Severe cost burden
"Page County, Virginia",4.0,2.0,33.0,05000US51139,51,139,D,Renter,"Small family, elderly",N/A
"Page County, Virginia",1350.0,330.0,34.0,05000US51139,51,139,S,Renter,"Small family, non-elderly",All
"Page County, Virginia",660.0,214.0,35.0,05000US51139,51,139,D,Renter,"Small family, non-elderly",No cost burden
"Page County, Virginia",165.0,115.0,36.0,05000US51139,51,139,D,Renter,"Small family, non-elderly",Moderate cost burden
"Page County, Virginia",135.0,78.0,37.0,05000US51139,51,139,D,Renter,"Small family, non-elderly",Severe cost burden
"Page County, Virginia",390.0,233.0,38.0,05000US51139,51,139,D,Renter,"Small family, non-elderly",N/A
"Page County, Virginia",160.0,106.0,39.0,05000US51139,51,139,S,Renter,Large family,All
"Page County, Virginia",120.0,86.0,40.0,05000US51139,51,139,D,Renter,Large family,No cost burden
"Page County, Virginia",0.0,161.0,41.0,05000US51139,51,139,D,Renter,Large family,Moderate cost burden
"Page County, Virginia",40.0,48.0,42.0,05000US51139,51,139,D,Renter,Large family,Severe cost burden
"Page County, Virginia",0.0,161.0,43.0,05000US51139,51,139,D,Renter,Large family,N/A
"Page County, Virginia",365.0,150.0,44.0,05000US51139,51,139,S,Renter,"Non-family, elderly",All
"Page County, Virginia",130.0,88.0,45.0,05000US51139,51,139,D,Renter,"Non-family, elderly",No cost burden
"Page County, Virginia",95.0,86.0,46.0,05000US51139,51,139,D,Renter,"Non-family, elderly",Moderate cost burden
"Page County, Virginia",95.0,74.0,47.0,05000US51139,51,139,D,Renter,"Non-family, elderly",Severe cost burden
"Page County, Virginia",45.0,41.0,48.0,05000US51139,51,139,D,Renter,"Non-family, elderly",N/A
"Page County, Virginia",760.0,253.0,49.0,05000US51139,51,139,S,Renter,"Non-family, non-elderly",All
"Page County, Virginia",390.0,155.0,50.0,05000US51139,51,139,D,Renter,"Non-family, non-elderly",No cost burden
"Page County, Virginia",40.0,55.0,51.0,05000US51139,51,139,D,Renter,"Non-family, non-elderly",Moderate cost burden
"Page County, Virginia",225.0,150.0,52.0,05000US51139,51,139,D,Renter,"Non-family, non-elderly",Severe cost burden
"Page County, Virginia",100.0,86.0,53.0,05000US51139,51,139,D,Renter,"Non-family, non-elderly",N/A
