name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Household_Type,Cost_Burden
"Wythe County, Virginia",11985.0,343.0,1.0,05000US51197,51,197,T,All,All,All
"Wythe County, Virginia",8840.0,448.0,2.0,05000US51197,51,197,S,Owner,All,All
"Wythe County, Virginia",1680.0,265.0,3.0,05000US51197,51,197,S,Owner,"Small family, elderly",All
"Wythe County, Virginia",1385.0,244.0,4.0,05000US51197,51,197,D,Owner,"Small family, elderly",No cost burden
"Wythe County, Virginia",185.0,127.0,5.0,05000US51197,51,197,D,Owner,"Small family, elderly",Moderate cost burden
"Wythe County, Virginia",110.0,81.0,6.0,05000US51197,51,197,D,Owner,"Small family, elderly",Severe cost burden
"Wythe County, Virginia",0.0,161.0,7.0,05000US51197,51,197,D,Owner,"Small family, elderly",N/A
"Wythe County, Virginia",4625.0,463.0,8.0,05000US51197,51,197,S,Owner,"Small family, non-elderly",All
"Wythe County, Virginia",3970.0,445.0,9.0,05000US51197,51,197,D,Owner,"Small family, non-elderly",No cost burden
"Wythe County, Virginia",510.0,256.0,10.0,05000US51197,51,197,D,Owner,"Small family, non-elderly",Moderate cost burden
"Wythe County, Virginia",145.0,84.0,11.0,05000US51197,51,197,D,Owner,"Small family, non-elderly",Severe cost burden
"Wythe County, Virginia",0.0,161.0,12.0,05000US51197,51,197,D,Owner,"Small family, non-elderly",N/A
"Wythe County, Virginia",340.0,125.0,13.0,05000US51197,51,197,S,Owner,Large family,All
"Wythe County, Virginia",315.0,125.0,14.0,05000US51197,51,197,D,Owner,Large family,No cost burden
"Wythe County, Virginia",0.0,161.0,15.0,05000US51197,51,197,D,Owner,Large family,Moderate cost burden
"Wythe County, Virginia",30.0,48.0,16.0,05000US51197,51,197,D,Owner,Large family,Severe cost burden
"Wythe County, Virginia",0.0,161.0,17.0,05000US51197,51,197,D,Owner,Large family,N/A
"Wythe County, Virginia",1245.0,249.0,18.0,05000US51197,51,197,S,Owner,"Non-family, elderly",All
"Wythe County, Virginia",1040.0,229.0,19.0,05000US51197,51,197,D,Owner,"Non-family, elderly",No cost burden
"Wythe County, Virginia",120.0,85.0,20.0,05000US51197,51,197,D,Owner,"Non-family, elderly",Moderate cost burden
"Wythe County, Virginia",85.0,112.0,21.0,05000US51197,51,197,D,Owner,"Non-family, elderly",Severe cost burden
"Wythe County, Virginia",0.0,161.0,22.0,05000US51197,51,197,D,Owner,"Non-family, elderly",N/A
"Wythe County, Virginia",950.0,274.0,23.0,05000US51197,51,197,S,Owner,"Non-family, non-elderly",All
"Wythe County, Virginia",595.0,237.0,24.0,05000US51197,51,197,D,Owner,"Non-family, non-elderly",No cost burden
"Wythe County, Virginia",195.0,114.0,25.0,05000US51197,51,197,D,Owner,"Non-family, non-elderly",Moderate cost burden
"Wythe County, Virginia",50.0,74.0,26.0,05000US51197,51,197,D,Owner,"Non-family, non-elderly",Severe cost burden
"Wythe County, Virginia",105.0,111.0,27.0,05000US51197,51,197,D,Owner,"Non-family, non-elderly",N/A
"Wythe County, Virginia",3150.0,468.0,28.0,05000US51197,51,197,S,Renter,All,All
"Wythe County, Virginia",105.0,109.0,29.0,05000US51197,51,197,S,Renter,"Small family, elderly",All
"Wythe County, Virginia",65.0,100.0,30.0,05000US51197,51,197,D,Renter,"Small family, elderly",No cost burden
"Wythe County, Virginia",0.0,161.0,31.0,05000US51197,51,197,D,Renter,"Small family, elderly",Moderate cost burden
"Wythe County, Virginia",0.0,161.0,32.0,05000US51197,51,197,D,Renter,"Small family, elderly",Severe cost burden
"Wythe County, Virginia",40.0,46.0,33.0,05000US51197,51,197,D,Renter,"Small family, elderly",N/A
"Wythe County, Virginia",1325.0,335.0,34.0,05000US51197,51,197,S,Renter,"Small family, non-elderly",All
"Wythe County, Virginia",650.0,225.0,35.0,05000US51197,51,197,D,Renter,"Small family, non-elderly",No cost burden
"Wythe County, Virginia",155.0,111.0,36.0,05000US51197,51,197,D,Renter,"Small family, non-elderly",Moderate cost burden
"Wythe County, Virginia",195.0,160.0,37.0,05000US51197,51,197,D,Renter,"Small family, non-elderly",Severe cost burden
"Wythe County, Virginia",325.0,210.0,38.0,05000US51197,51,197,D,Renter,"Small family, non-elderly",N/A
