name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Household_Type,Cost_Burden
"Bedford County, Virginia",27000.0,600.0,1.0,05000US51019,51,019,T,All,All,All
"Bedford County, Virginia",22205.0,718.0,2.0,05000US51019,51,019,S,Owner,All,All
"Bedford County, Virginia",3900.0,278.0,3.0,05000US51019,51,019,S,Owner,"Small family, elderly",All
"Bedford County, Virginia",3275.0,309.0,4.0,05000US51019,51,019,D,Owner,"Small family, elderly",No cost burden
"Bedford County, Virginia",310.0,162.0,5.0,05000US51019,51,019,D,Owner,"Small family, elderly",Moderate cost burden
"Bedford County, Virginia",290.0,141.0,6.0,05000US51019,51,019,D,Owner,"Small family, elderly",Severe cost burden
"Bedford County, Virginia",25.0,44.0,7.0,05000US51019,51,019,D,Owner,"Small family, elderly",N/A
"Bedford County, Virginia",11570.0,682.0,8.0,05000US51019,51,019,S,Owner,"Small family, non-elderly",All
"Bedford County, Virginia",9780.0,651.0,9.0,05000US51019,51,019,D,Owner,"Small family, non-elderly",No cost burden
"Bedford County, Virginia",1155.0,289.0,10.0,05000US51019,51,019,D,Owner,"Small family, non-elderly",Moderate cost burden
"Bedford County, Virginia",615.0,216.0,11.0,05000US51019,51,019,D,Owner,"Small family, non-elderly",Severe cost burden
"Bedford County, Virginia",20.0,37.0,12.0,05000US51019,51,019,D,Owner,"Small family, non-elderly",N/A
"Bedford County, Virginia",1710.0,365.0,13.0,05000US51019,51,019,S,Owner,Large family,All
"Bedford County, Virginia",1555.0,359.0,14.0,05000US51019,51,019,D,Owner,Large family,No cost burden
"Bedford County, Virginia",155.0,135.0,15.0,05000US51019,51,019,D,Owner,Large family,Moderate cost burden
"Bedford County, Virginia",0.0,161.0,16.0,05000US51019,51,019,D,Owner,Large family,Severe cost burden
"Bedford County, Virginia",0.0,161.0,17.0,05000US51019,51,019,D,Owner,Large family,N/A
"Bedford County, Virginia",1975.0,395.0,18.0,05000US51019,51,019,S,Owner,"Non-family, elderly",All
