name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Household_Type,Cost_Burden
"Lee County, Virginia",9415.0,468.0,1.0,05000US51105,51,105,T,All,All,All
"Lee County, Virginia",6710.0,434.0,2.0,05000US51105,51,105,S,Owner,All,All
"Lee County, Virginia",1345.0,223.0,3.0,05000US51105,51,105,S,Owner,"Small family, elderly",All
"Lee County, Virginia",1225.0,222.0,4.0,05000US51105,51,105,D,Owner,"Small family, elderly",No cost burden
"Lee County, Virginia",30.0,29.0,5.0,05000US51105,51,105,D,Owner,"Small family, elderly",Moderate cost burden
"Lee County, Virginia",85.0,89.0,6.0,05000US51105,51,105,D,Owner,"Small family, elderly",Severe cost burden
"Lee County, Virginia",4.0,9.0,7.0,05000US51105,51,105,D,Owner,"Small family, elderly",N/A
"Lee County, Virginia",3065.0,364.0,8.0,05000US51105,51,105,S,Owner,"Small family, non-elderly",All
"Lee County, Virginia",2550.0,355.0,9.0,05000US51105,51,105,D,Owner,"Small family, non-elderly",No cost burden
"Lee County, Virginia",275.0,180.0,10.0,05000US51105,51,105,D,Owner,"Small family, non-elderly",Moderate cost burden
"Lee County, Virginia",235.0,163.0,11.0,05000US51105,51,105,D,Owner,"Small family, non-elderly",Severe cost burden
"Lee County, Virginia",0.0,161.0,12.0,05000US51105,51,105,D,Owner,"Small family, non-elderly",N/A
"Lee County, Virginia",240.0,145.0,13.0,05000US51105,51,105,S,Owner,Large family,All
"Lee County, Virginia",230.0,143.0,14.0,05000US51105,51,105,D,Owner,Large family,No cost burden
"Lee County, Virginia",10.0,19.0,15.0,05000US51105,51,105,D,Owner,Large family,Moderate cost burden
"Lee County, Virginia",0.0,161.0,16.0,05000US51105,51,105,D,Owner,Large family,Severe cost burden
"Lee County, Virginia",0.0,161.0,17.0,05000US51105,51,105,D,Owner,Large family,N/A
"Lee County, Virginia",1045.0,233.0,18.0,05000US51105,51,105,S,Owner,"Non-family, elderly",All
"Lee County, Virginia",865.0,226.0,19.0,05000US51105,51,105,D,Owner,"Non-family, elderly",No cost burden
"Lee County, Virginia",145.0,113.0,20.0,05000US51105,51,105,D,Owner,"Non-family, elderly",Moderate cost burden
"Lee County, Virginia",35.0,37.0,21.0,05000US51105,51,105,D,Owner,"Non-family, elderly",Severe cost burden
"Lee County, Virginia",0.0,161.0,22.0,05000US51105,51,105,D,Owner,"Non-family, elderly",N/A
"Lee County, Virginia",1015.0,348.0,23.0,05000US51105,51,105,S,Owner,"Non-family, non-elderly",All
"Lee County, Virginia",790.0,318.0,24.0,05000US51105,51,105,D,Owner,"Non-family, non-elderly",No cost burden
"Lee County, Virginia",130.0,97.0,25.0,05000US51105,51,105,D,Owner,"Non-family, non-elderly",Moderate cost burden
