name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Household_Type,Cost_Burden
"Washington County, Virginia",22135.0,557.0,1.0,05000US51191,51,191,T,All,All,All
"Washington County, Virginia",16715.0,653.0,2.0,05000US51191,51,191,S,Owner,All,All
"Washington County, Virginia",3340.0,309.0,3.0,05000US51191,51,191,S,Owner,"Small family, elderly",All
"Washington County, Virginia",2795.0,317.0,4.0,05000US51191,51,191,D,Owner,"Small family, elderly",No cost burden
"Washington County, Virginia",320.0,167.0,5.0,05000US51191,51,191,D,Owner,"Small family, elderly",Moderate cost burden
"Washington County, Virginia",230.0,122.0,6.0,05000US51191,51,191,D,Owner,"Small family, elderly",Severe cost burden
"Washington County, Virginia",0.0,161.0,7.0,05000US51191,51,191,D,Owner,"Small family, elderly",N/A
"Washington County, Virginia",8975.0,610.0,8.0,05000US51191,51,191,S,Owner,"Small family, non-elderly",All
"Washington County, Virginia",7745.0,617.0,9.0,05000US51191,51,191,D,Owner,"Small family, non-elderly",No cost burden
"Washington County, Virginia",680.0,215.0,10.0,05000US51191,51,191,D,Owner,"Small family, non-elderly",Moderate cost burden
"Washington County, Virginia",480.0,220.0,11.0,05000US51191,51,191,D,Owner,"Small family, non-elderly",Severe cost burden
"Washington County, Virginia",75.0,109.0,12.0,05000US51191,51,191,D,Owner,"Small family, non-elderly",N/A
"Washington County, Virginia",715.0,178.0,13.0,05000US51191,51,191,S,Owner,Large family,All
"Washington County, Virginia",600.0,169.0,14.0,05000US51191,51,191,D,Owner,Large family,No cost burden
"Washington County, Virginia",85.0,74.0,15.0,05000US51191,51,191,D,Owner,Large family,Moderate cost burden
"Washington County, Virginia",30.0,50.0,16.0,05000US51191,51,191,D,Owner,Large family,Severe cost burden
"Washington County, Virginia",0.0,161.0,17.0,05000US51191,51,191,D,Owner,Large family,N/A
"Washington County, Virginia",2100.0,361.0,18.0,05000US51191,51,191,S,Owner,"Non-family, elderly",All
"Washington County, Virginia",1510.0,301.0,19.0,05000US51191,51,191,D,Owner,"Non-family, elderly",No cost burden
"Washington County, Virginia",285.0,153.0,20.0,05000US51191,51,191,D,Owner,"Non-family, elderly",Moderate cost burden
"Washington County, Virginia",280.0,120.0,21.0,05000US51191,51,191,D,Owner,"Non-family, elderly",Severe cost burden
"Washington County, Virginia",20.0,35.0,22.0,05000US51191,51,191,D,Owner,"Non-family, elderly",N/A
"Washington County, Virginia",1585.0,366.0,23.0,05000US51191,51,191,S,Owner,"Non-family, non-elderly",All
"Washington County, Virginia",1130.0,308.0,24.0,05000US51191,51,191,D,Owner,"Non-family, non-elderly",No cost burden
"Washington County, Virginia",160.0,107.0,25.0,05000US51191,51,191,D,Owner,"Non-family, non-elderly",Moderate cost burden
"Washington County, Virginia",295.0,160.0,26.0,05000US51191,51,191,D,Owner,"Non-family, non-elderly",Severe cost burden
"Washington County, Virginia",0.0,161.0,27.0,05000US51191,51,191,D,Owner,"Non-family, non-elderly",N/A
"Washington County, Virginia",5420.0,677.0,28.0,05000US51191,51,191,S,Renter,All,All
"Washington County, Virginia",155.0,91.0,29.0,05000US51191,51,191,S,Renter,"Small family, elderly",All
"Washington County, Virginia",50.0,48.0,30.0,05000US51191,51,191,D,Renter,"Small family, elderly",No cost burden
"Washington County, Virginia",4.0,10.0,31.0,05000US51191,51,191,D,Renter,"Small family, elderly",Moderate cost burden
"Washington County, Virginia",0.0,161.0,32.0,05000US51191,51,191,D,Renter,"Small family, elderly",Severe cost burden
"Washington County, Virginia",100.0,74.0,33.0,05000US51191,51,191,D,Renter,"Small family, elderly",N/A
"Washington County, Virginia",2240.0,555.0,34.0,05000US51191,51,191,S,Renter,"Small family, non-elderly",All
"Washington County, Virginia",1100.0,306.0,35.0,05000US51191,51,191,D,Renter,"Small family, non-elderly",No cost burden
"Washington County, Virginia",420.0,362.0,36.0,05000US51191,51,191,D,Renter,"Small family, non-elderly",Moderate cost burden
"Washington County, Virginia",415.0,226.0,37.0,05000US51191,51,191,D,Renter,"Small family, non-elderly",Severe cost burden
"Washington County, Virginia",310.0,184.0,38.0,05000US51191,51,191,D,Renter,"Small family, non-elderly",N/A
"Washington County, Virginia",215.0,144.0,39.0,05000US51191,51,191,S,Renter,Large family,All
"Washington County, Virginia",110.0,108.0,40.0,05000US51191,51,191,D,Renter,Large family,No cost burden
"Washington County, Virginia",0.0,161.0,41.0,05000US51191,51,191,D,Renter,Large family,Moderate cost burden
"Washington County, Virginia",80.0,91.0,42.0,05000US51191,51,191,D,Renter,Large family,Severe cost burden
"Washington County, Virginia",20.0,40.0,43.0,05000US51191,51,191,D,Renter,Large family,N/A
"Washington County, Virginia",595.0,161.0,44.0,05000US51191,51,191,S,Renter,"Non-family, elderly",All
"Washington County, Virginia",255.0,103.0,45.0,05000US51191,51,191,D,Renter,"Non-family, elderly",No cost burden
"Washington County, Virginia",155.0,94.0,46.0,05000US51191,51,191,D,Renter,"Non-family, elderly",Moderate cost burden
"Washington County, Virginia",55.0,53.0,47.0,05000US51191,51,191,D,Renter,"Non-family, elderly",Severe cost burden
"Washington County, Virginia",125.0,83.0,48.0,05000US51191,51,191,D,Renter,"Non-family, elderly",N/A
"Washington County, Virginia",2220.0,473.0,49.0,05000US51191,51,191,S,Renter,"Non-family, non-elderly",All
"Washington County, Virginia",790.0,287.0,50.0,05000US51191,51,191,D,Renter,"Non-family, non-elderly",No cost burden
"Washington County, Virginia",590.0,307.0,51.0,05000US51191,51,191,D,Renter,"Non-family, non-elderly",Moderate cost burden
"Washington County, Virginia",610.0,296.0,52.0,05000US51191,51,191,D,Renter,"Non-family, non-elderly",Severe cost burden
"Washington County, Virginia",225.0,170.0,53.0,05000US51191,51,191,D,Renter,"Non-family, non-elderly",N/A
