name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Household_Type,Cost_Burden
"Winchester city, Virginia",10025.0,385.0,1.0,05000US51840,51,840,T,All,All,All
"Winchester city, Virginia",5095.0,416.0,2.0,05000US51840,51,840,S,Owner,All,All
"Winchester city, Virginia",1075.0,219.0,3.0,05000US51840,51,840,S,Owner,"Small family, elderly",All
"Winchester city, Virginia",985.0,211.0,4.0,05000US51840,51,840,D,Owner,"Small family, elderly",No cost burden
"Winchester city, Virginia",65.0,64.0,5.0,05000US51840,51,840,D,Owner,"Small family, elderly",Moderate cost burden
"Winchester city, Virginia",25.0,42.0,6.0,05000US51840,51,840,D,Owner,"Small family, elderly",Severe cost burden
"Winchester city, Virginia",0.0,161.0,7.0,05000US51840,51,840,D,Owner,"Small family, elderly",N/A
"Winchester city, Virginia",2350.0,355.0,8.0,05000US51840,51,840,S,Owner,"Small family, non-elderly",All
"Winchester city, Virginia",1885.0,338.0,9.0,05000US51840,51,840,D,Owner,"Small family, non-elderly",No cost burden
"Winchester city, Virginia",285.0,160.0,10.0,05000US51840,51,840,D,Owner,"Small family, non-elderly",Moderate cost burden
"Winchester city, Virginia",180.0,137.0,11.0,05000US51840,51,840,D,Owner,"Small family, non-elderly",Severe cost burden
"Winchester city, Virginia",0.0,161.0,12.0,05000US51840,51,840,D,Owner,"Small family, non-elderly",N/A
"Winchester city, Virginia",165.0,91.0,13.0,05000US51840,51,840,S,Owner,Large family,All
"Winchester city, Virginia",135.0,71.0,14.0,05000US51840,51,840,D,Owner,Large family,No cost burden
"Winchester city, Virginia",0.0,161.0,15.0,05000US51840,51,840,D,Owner,Large family,Moderate cost burden
"Winchester city, Virginia",25.0,52.0,16.0,05000US51840,51,840,D,Owner,Large family,Severe cost burden
"Winchester city, Virginia",0.0,161.0,17.0,05000US51840,51,840,D,Owner,Large family,N/A
"Winchester city, Virginia",940.0,261.0,18.0,05000US51840,51,840,S,Owner,"Non-family, elderly",All
"Winchester city, Virginia",600.0,195.0,19.0,05000US51840,51,840,D,Owner,"Non-family, elderly",No cost burden
"Winchester city, Virginia",160.0,110.0,20.0,05000US51840,51,840,D,Owner,"Non-family, elderly",Moderate cost burden
"Winchester city, Virginia",180.0,111.0,21.0,05000US51840,51,840,D,Owner,"Non-family, elderly",Severe cost burden
"Winchester city, Virginia",0.0,161.0,22.0,05000US51840,51,840,D,Owner,"Non-family, elderly",N/A
"Winchester city, Virginia",560.0,213.0,23.0,05000US51840,51,840,S,Owner,"Non-family, non-elderly",All
"Winchester city, Virginia",325.0,177.0,24.0,05000US51840,51,840,D,Owner,"Non-family, non-elderly",No cost burden
"Winchester city, Virginia",120.0,78.0,25.0,05000US51840,51,840,D,Owner,"Non-family, non-elderly",Moderate cost burden
"Winchester city, Virginia",105.0,100.0,26.0,05000US51840,51,840,D,Owner,"Non-family, non-elderly",Severe cost burden
"Winchester city, Virginia",15.0,32.0,27.0,05000US51840,51,840,D,Owner,"Non-family, non-elderly",N/A
"Winchester city, Virginia",4935.0,459.0,28.0,05000US51840,51,840,S,Renter,All,All
"Winchester city, Virginia",165.0,126.0,29.0,05000US51840,51,840,S,Renter,"Small family, elderly",All
"Winchester city, Virginia",100.0,95.0,30.0,05000US51840,51,840,D,Renter,"Small family, elderly",No cost burden
"Winchester city, Virginia",0.0,161.0,31.0,05000US51840,51,840,D,Renter,"Small family, elderly",Moderate cost burden
"Winchester city, Virginia",55.0,65.0,32.0,05000US51840,51,840,D,Renter,"Small family, elderly",Severe cost burden
"Winchester city, Virginia",10.0,20.0,33.0,05000US51840,51,840,D,Renter,"Small family, elderly",N/A
"Winchester city, Virginia",1635.0,404.0,34.0,05000US51840,51,840,S,Renter,"Small family, non-elderly",All
"Winchester city, Virginia",890.0,290.0,35.0,05000US51840,51,840,D,Renter,"Small family, non-elderly",No cost burden
"Winchester city, Virginia",550.0,298.0,36.0,05000US51840,51,840,D,Renter,"Small family, non-elderly",Moderate cost burden
"Winchester city, Virginia",175.0,128.0,37.0,05000US51840,51,840,D,Renter,"Small family, non-elderly",Severe cost burden
"Winchester city, Virginia",15.0,32.0,38.0,05000US51840,51,840,D,Renter,"Small family, non-elderly",N/A
"Winchester city, Virginia",210.0,112.0,39.0,05000US51840,51,840,S,Renter,Large family,All
"Winchester city, Virginia",45.0,65.0,40.0,05000US51840,51,840,D,Renter,Large family,No cost burden
"Winchester city, Virginia",35.0,48.0,41.0,05000US51840,51,840,D,Renter,Large family,Moderate cost burden
"Winchester city, Virginia",130.0,79.0,42.0,05000US51840,51,840,D,Renter,Large family,Severe cost burden
"Winchester city, Virginia",0.0,161.0,43.0,05000US51840,51,840,D,Renter,Large family,N/A
"Winchester city, Virginia",470.0,184.0,44.0,05000US51840,51,840,S,Renter,"Non-family, elderly",All
"Winchester city, Virginia",320.0,157.0,45.0,05000US51840,51,840,D,Renter,"Non-family, elderly",No cost burden
"Winchester city, Virginia",65.0,66.0,46.0,05000US51840,51,840,D,Renter,"Non-family, elderly",Moderate cost burden
"Winchester city, Virginia",60.0,60.0,47.0,05000US51840,51,840,D,Renter,"Non-family, elderly",Severe cost burden
"Winchester city, Virginia",25.0,42.0,48.0,05000US51840,51,840,D,Renter,"Non-family, elderly",N/A
"Winchester city, Virginia",2455.0,404.0,49.0,05000US51840,51,840,S,Renter,"Non-family, non-elderly",All
"Winchester city, Virginia",1130.0,296.0,50.0,05000US51840,51,840,D,Renter,"Non-family, non-elderly",No cost burden
"Winchester city, Virginia",460.0,195.0,51.0,05000US51840,51,840,D,Renter,"Non-family, non-elderly",Moderate cost burden
"Winchester city, Virginia",585.0,213.0,52.0,05000US51840,51,840,D,Renter,"Non-family, non-elderly",Severe cost burden
"Winchester city, Virginia",280.0,171.0,53.0,05000US51840,51,840,D,Renter,"Non-family, non-elderly",N/A
