name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Household_Type,Cost_Burden
"Scott County, Virginia",10055.0,307.0,1.0,05000US51169,51,169,T,All,All,All
"Scott County, Virginia",7620.0,353.0,2.0,05000US51169,51,169,S,Owner,All,All
"Scott County, Virginia",1455.0,182.0,3.0,05000US51169,51,169,S,Owner,"Small family, elderly",All
"Scott County, Virginia",1270.0,197.0,4.0,05000US51169,51,169,D,Owner,"Small family, elderly",No cost burden
"Scott County, Virginia",95.0,60.0,5.0,05000US51169,51,169,D,Owner,"Small family, elderly",Moderate cost burden
"Scott County, Virginia",90.0,68.0,6.0,05000US51169,51,169,D,Owner,"Small family, elderly",Severe cost burden
"Scott County, Virginia",0.0,161.0,7.0,05000US51169,51,169,D,Owner,"Small family, elderly",N/A
"Scott County, Virginia",3725.0,354.0,8.0,05000US51169,51,169,S,Owner,"Small family, non-elderly",All
"Scott County, Virginia",3370.0,346.0,9.0,05000US51169,51,169,D,Owner,"Small family, non-elderly",No cost burden
"Scott County, Virginia",325.0,175.0,10.0,05000US51169,51,169,D,Owner,"Small family, non-elderly",Moderate cost burden
"Scott County, Virginia",20.0,29.0,11.0,05000US51169,51,169,D,Owner,"Small family, non-elderly",Severe cost burden
"Scott County, Virginia",4.0,11.0,12.0,05000US51169,51,169,D,Owner,"Small family, non-elderly",N/A
"Scott County, Virginia",360.0,178.0,13.0,05000US51169,51,169,S,Owner,Large family,All
"Scott County, Virginia",325.0,172.0,14.0,05000US51169,51,169,D,Owner,Large family,No cost burden
"Scott County, Virginia",40.0,60.0,15.0,05000US51169,51,169,D,Owner,Large family,Moderate cost burden
"Scott County, Virginia",0.0,161.0,16.0,05000US51169,51,169,D,Owner,Large family,Severe cost burden
"Scott County, Virginia",0.0,161.0,17.0,05000US51169,51,169,D,Owner,Large family,N/A
"Scott County, Virginia",1330.0,279.0,18.0,05000US51169,51,169,S,Owner,"Non-family, elderly",All
"Scott County, Virginia",1015.0,250.0,19.0,05000US51169,51,169,D,Owner,"Non-family, elderly",No cost burden
"Scott County, Virginia",235.0,106.0,20.0,05000US51169,51,169,D,Owner,"Non-family, elderly",Moderate cost burden
"Scott County, Virginia",85.0,58.0,21.0,05000US51169,51,169,D,Owner,"Non-family, elderly",Severe cost burden
"Scott County, Virginia",0.0,161.0,22.0,05000US51169,51,169,D,Owner,"Non-family, elderly",N/A
"Scott County, Virginia",750.0,259.0,23.0,05000US51169,51,169,S,Owner,"Non-family, non-elderly",All
"Scott County, Virginia",530.0,190.0,24.0,05000US51169,51,169,D,Owner,"Non-family, non-elderly",No cost burden
"Scott County, Virginia",155.0,129.0,25.0,05000US51169,51,169,D,Owner,"Non-family, non-elderly",Moderate cost burden
"Scott County, Virginia",60.0,82.0,26.0,05000US51169,51,169,D,Owner,"Non-family, non-elderly",Severe cost burden
"Scott County, Virginia",0.0,161.0,27.0,05000US51169,51,169,D,Owner,"Non-family, non-elderly",N/A
"Scott County, Virginia",2435.0,402.0,28.0,05000US51169,51,169,S,Renter,All,All
"Scott County, Virginia",40.0,31.0,29.0,05000US51169,51,169,S,Renter,"Small family, elderly",All
"Scott County, Virginia",40.0,31.0,30.0,05000US51169,51,169,D,Renter,"Small family, elderly",No cost burden
"Scott County, Virginia",0.0,161.0,31.0,05000US51169,51,169,D,Renter,"Small family, elderly",Moderate cost burden
"Scott County, Virginia",0.0,161.0,32.0,05000US51169,51,169,D,Renter,"Small family, elderly",Severe cost burden
"Scott County, Virginia",0.0,161.0,33.0,05000US51169,51,169,D,Renter,"Small family, elderly",N/A
"Scott County, Virginia",860.0,231.0,34.0,05000US51169,51,169,S,Renter,"Small family, non-elderly",All
"Scott County, Virginia",340.0,148.0,35.0,05000US51169,51,169,D,Renter,"Small family, non-elderly",No cost burden
"Scott County, Virginia",105.0,72.0,36.0,05000US51169,51,169,D,Renter,"Small family, non-elderly",Moderate cost burden
"Scott County, Virginia",140.0,125.0,37.0,05000US51169,51,169,D,Renter,"Small family, non-elderly",Severe cost burden
"Scott County, Virginia",275.0,140.0,38.0,05000US51169,51,169,D,Renter,"Small family, non-elderly",N/A
"Scott County, Virginia",165.0,140.0,39.0,05000US51169,51,169,S,Renter,Large family,All
"Scott County, Virginia",4.0,9.0,40.0,05000US51169,51,169,D,Renter,Large family,No cost burden
