name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Household_Type,Cost_Burden
"Prince George County, Virginia",10530.0,398.0,1.0,05000US51149,51,149,T,All,All,All
"Prince George County, Virginia",7530.0,490.0,2.0,05000US51149,51,149,S,Owner,All,All
"Prince George County, Virginia",1155.0,197.0,3.0,05000US51149,51,149,S,Owner,"Small family, elderly",All
"Prince George County, Virginia",960.0,186.0,4.0,05000US51149,51,149,D,Owner,"Small family, elderly",No cost burden
"Prince George County, Virginia",135.0,84.0,5.0,05000US51149,51,149,D,Owner,"Small family, elderly",Moderate cost burden
"Prince George County, Virginia",60.0,59.0,6.0,05000US51149,51,149,D,Owner,"Small family, elderly",Severe cost burden
"Prince George County, Virginia",0.0,161.0,7.0,05000US51149,51,149,D,Owner,"Small family, elderly",N/A
"Prince George County, Virginia",4475.0,443.0,8.0,05000US51149,51,149,S,Owner,"Small family, non-elderly",All
"Prince George County, Virginia",3765.0,425.0,9.0,05000US51149,51,149,D,Owner,"Small family, non-elderly",No cost burden
"Prince George County, Virginia",550.0,228.0,10.0,05000US51149,51,149,D,Owner,"Small family, non-elderly",Moderate cost burden
"Prince George County, Virginia",160.0,110.0,11.0,05000US51149,51,149,D,Owner,"Small family, non-elderly",Severe cost burden
"Prince George County, Virginia",0.0,161.0,12.0,05000US51149,51,149,D,Owner,"Small family, non-elderly",N/A
"Prince George County, Virginia",600.0,236.0,13.0,05000US51149,51,149,S,Owner,Large family,All
"Prince George County, Virginia",470.0,212.0,14.0,05000US51149,51,149,D,Owner,Large family,No cost burden
"Prince George County, Virginia",100.0,107.0,15.0,05000US51149,51,149,D,Owner,Large family,Moderate cost burden
"Prince George County, Virginia",30.0,42.0,16.0,05000US51149,51,149,D,Owner,Large family,Severe cost burden
"Prince George County, Virginia",0.0,161.0,17.0,05000US51149,51,149,D,Owner,Large family,N/A
"Prince George County, Virginia",505.0,209.0,18.0,05000US51149,51,149,S,Owner,"Non-family, elderly",All
