name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Household_Type,Cost_Burden
"Wise County, Virginia",16025.0,492.0,1.0,05000US51195,51,195,T,All,All,All
"Wise County, Virginia",11095.0,578.0,2.0,05000US51195,51,195,S,Owner,All,All
"Wise County, Virginia",2075.0,270.0,3.0,05000US51195,51,195,S,Owner,"Small family, elderly",All
"Wise County, Virginia",1710.0,267.0,4.0,05000US51195,51,195,D,Owner,"Small family, elderly",No cost burden
"Wise County, Virginia",280.0,143.0,5.0,05000US51195,51,195,D,Owner,"Small family, elderly",Moderate cost burden
"Wise County, Virginia",80.0,81.0,6.0,05000US51195,51,195,D,Owner,"Small family, elderly",Severe cost burden
"Wise County, Virginia",0.0,161.0,7.0,05000US51195,51,195,D,Owner,"Small family, elderly",N/A
"Wise County, Virginia",5830.0,558.0,8.0,05000US51195,51,195,S,Owner,"Small family, non-elderly",All
"Wise County, Virginia",5080.0,526.0,9.0,05000US51195,51,195,D,Owner,"Small family, non-elderly",No cost burden
"Wise County, Virginia",420.0,141.0,10.0,05000US51195,51,195,D,Owner,"Small family, non-elderly",Moderate cost burden
"Wise County, Virginia",330.0,199.0,11.0,05000US51195,51,195,D,Owner,"Small family, non-elderly",Severe cost burden
"Wise County, Virginia",0.0,161.0,12.0,05000US51195,51,195,D,Owner,"Small family, non-elderly",N/A
"Wise County, Virginia",395.0,144.0,13.0,05000US51195,51,195,S,Owner,Large family,All
"Wise County, Virginia",360.0,137.0,14.0,05000US51195,51,195,D,Owner,Large family,No cost burden
"Wise County, Virginia",30.0,37.0,15.0,05000US51195,51,195,D,Owner,Large family,Moderate cost burden
"Wise County, Virginia",0.0,161.0,16.0,05000US51195,51,195,D,Owner,Large family,Severe cost burden
"Wise County, Virginia",0.0,161.0,17.0,05000US51195,51,195,D,Owner,Large family,N/A
"Wise County, Virginia",1515.0,263.0,18.0,05000US51195,51,195,S,Owner,"Non-family, elderly",All
"Wise County, Virginia",1140.0,245.0,19.0,05000US51195,51,195,D,Owner,"Non-family, elderly",No cost burden
"Wise County, Virginia",265.0,134.0,20.0,05000US51195,51,195,D,Owner,"Non-family, elderly",Moderate cost burden
"Wise County, Virginia",110.0,70.0,21.0,05000US51195,51,195,D,Owner,"Non-family, elderly",Severe cost burden
"Wise County, Virginia",0.0,161.0,22.0,05000US51195,51,195,D,Owner,"Non-family, elderly",N/A
"Wise County, Virginia",1285.0,340.0,23.0,05000US51195,51,195,S,Owner,"Non-family, non-elderly",All
"Wise County, Virginia",1035.0,294.0,24.0,05000US51195,51,195,D,Owner,"Non-family, non-elderly",No cost burden
"Wise County, Virginia",190.0,132.0,25.0,05000US51195,51,195,D,Owner,"Non-family, non-elderly",Moderate cost burden
"Wise County, Virginia",60.0,50.0,26.0,05000US51195,51,195,D,Owner,"Non-family, non-elderly",Severe cost burden
