name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Disability_Status
"Warren County, Virginia",13470.0,396.0,1.0,05000US51187,51,187,T,All,All,All,All
"Warren County, Virginia",10370.0,453.0,2.0,05000US51187,51,187,S,Owner,All,All,All
"Warren County, Virginia",2800.0,414.0,3.0,05000US51187,51,187,S,Owner,Yes,All,All
"Warren County, Virginia",685.0,246.0,4.0,05000US51187,51,187,S,Owner,Yes,30% AMI or less,All
"Warren County, Virginia",165.0,104.0,5.0,05000US51187,51,187,D,Owner,Yes,30% AMI or less,Disabled
"Warren County, Virginia",520.0,206.0,6.0,05000US51187,51,187,D,Owner,Yes,30% AMI or less,Not disabled
"Warren County, Virginia",245.0,146.0,7.0,05000US51187,51,187,S,Owner,Yes,30.1-50% AMI,All
"Warren County, Virginia",10.0,15.0,8.0,05000US51187,51,187,D,Owner,Yes,30.1-50% AMI,Disabled
"Warren County, Virginia",235.0,143.0,9.0,05000US51187,51,187,D,Owner,Yes,30.1-50% AMI,Not disabled
"Warren County, Virginia",940.0,269.0,10.0,05000US51187,51,187,S,Owner,Yes,50.1-80% AMI,All
"Warren County, Virginia",40.0,43.0,11.0,05000US51187,51,187,D,Owner,Yes,50.1-80% AMI,Disabled
"Warren County, Virginia",900.0,262.0,12.0,05000US51187,51,187,D,Owner,Yes,50.1-80% AMI,Not disabled
"Warren County, Virginia",930.0,225.0,13.0,05000US51187,51,187,S,Owner,Yes,80.1% AMI and above,All
"Warren County, Virginia",70.0,68.0,14.0,05000US51187,51,187,D,Owner,Yes,80.1% AMI and above,Disabled
"Warren County, Virginia",860.0,231.0,15.0,05000US51187,51,187,D,Owner,Yes,80.1% AMI and above,Not disabled
"Warren County, Virginia",7570.0,482.0,16.0,05000US51187,51,187,S,Owner,No,All,All
"Warren County, Virginia",255.0,103.0,17.0,05000US51187,51,187,S,Owner,No,30% AMI or less,All
"Warren County, Virginia",35.0,47.0,18.0,05000US51187,51,187,D,Owner,No,30% AMI or less,Disabled
"Warren County, Virginia",215.0,100.0,19.0,05000US51187,51,187,D,Owner,No,30% AMI or less,Not disabled
"Warren County, Virginia",430.0,177.0,20.0,05000US51187,51,187,S,Owner,No,30.1-50% AMI,All
"Warren County, Virginia",20.0,31.0,21.0,05000US51187,51,187,D,Owner,No,30.1-50% AMI,Disabled
"Warren County, Virginia",410.0,177.0,22.0,05000US51187,51,187,D,Owner,No,30.1-50% AMI,Not disabled
"Warren County, Virginia",635.0,212.0,23.0,05000US51187,51,187,S,Owner,No,50.1-80% AMI,All
"Warren County, Virginia",55.0,52.0,24.0,05000US51187,51,187,D,Owner,No,50.1-80% AMI,Disabled
"Warren County, Virginia",575.0,209.0,25.0,05000US51187,51,187,D,Owner,No,50.1-80% AMI,Not disabled
"Warren County, Virginia",6255.0,498.0,26.0,05000US51187,51,187,S,Owner,No,80.1% AMI and above,All
