name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Disability_Status
"Buchanan County, Virginia",9195.0,412.0,1.0,05000US51027,51,027,T,All,All,All,All
"Buchanan County, Virginia",7485.0,474.0,2.0,05000US51027,51,027,S,Owner,All,All,All
"Buchanan County, Virginia",1485.0,259.0,3.0,05000US51027,51,027,S,Owner,Yes,All,All
"Buchanan County, Virginia",860.0,251.0,4.0,05000US51027,51,027,S,Owner,Yes,30% AMI or less,All
"Buchanan County, Virginia",350.0,152.0,5.0,05000US51027,51,027,D,Owner,Yes,30% AMI or less,Disabled
"Buchanan County, Virginia",510.0,205.0,6.0,05000US51027,51,027,D,Owner,Yes,30% AMI or less,Not disabled
"Buchanan County, Virginia",345.0,171.0,7.0,05000US51027,51,027,S,Owner,Yes,30.1-50% AMI,All
"Buchanan County, Virginia",100.0,100.0,8.0,05000US51027,51,027,D,Owner,Yes,30.1-50% AMI,Disabled
"Buchanan County, Virginia",245.0,146.0,9.0,05000US51027,51,027,D,Owner,Yes,30.1-50% AMI,Not disabled
"Buchanan County, Virginia",165.0,99.0,10.0,05000US51027,51,027,S,Owner,Yes,50.1-80% AMI,All
"Buchanan County, Virginia",65.0,69.0,11.0,05000US51027,51,027,D,Owner,Yes,50.1-80% AMI,Disabled
"Buchanan County, Virginia",95.0,70.0,12.0,05000US51027,51,027,D,Owner,Yes,50.1-80% AMI,Not disabled
"Buchanan County, Virginia",120.0,83.0,13.0,05000US51027,51,027,S,Owner,Yes,80.1% AMI and above,All
"Buchanan County, Virginia",60.0,66.0,14.0,05000US51027,51,027,D,Owner,Yes,80.1% AMI and above,Disabled
"Buchanan County, Virginia",55.0,73.0,15.0,05000US51027,51,027,D,Owner,Yes,80.1% AMI and above,Not disabled
"Buchanan County, Virginia",5945.0,459.0,16.0,05000US51027,51,027,S,Owner,No,All,All
"Buchanan County, Virginia",380.0,210.0,17.0,05000US51027,51,027,S,Owner,No,30% AMI or less,All
"Buchanan County, Virginia",105.0,77.0,18.0,05000US51027,51,027,D,Owner,No,30% AMI or less,Disabled
"Buchanan County, Virginia",275.0,195.0,19.0,05000US51027,51,027,D,Owner,No,30% AMI or less,Not disabled
"Buchanan County, Virginia",1055.0,264.0,20.0,05000US51027,51,027,S,Owner,No,30.1-50% AMI,All
"Buchanan County, Virginia",405.0,183.0,21.0,05000US51027,51,027,D,Owner,No,30.1-50% AMI,Disabled
"Buchanan County, Virginia",650.0,200.0,22.0,05000US51027,51,027,D,Owner,No,30.1-50% AMI,Not disabled
"Buchanan County, Virginia",1600.0,365.0,23.0,05000US51027,51,027,S,Owner,No,50.1-80% AMI,All
