name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Disability_Status
"Danville city, Virginia",19970.0,546.0,1.0,05000US51590,51,590,T,All,All,All,All
"Danville city, Virginia",11100.0,546.0,2.0,05000US51590,51,590,S,Owner,All,All,All
"Danville city, Virginia",2405.0,375.0,3.0,05000US51590,51,590,S,Owner,Yes,All,All
"Danville city, Virginia",680.0,224.0,4.0,05000US51590,51,590,S,Owner,Yes,30% AMI or less,All
"Danville city, Virginia",270.0,151.0,5.0,05000US51590,51,590,D,Owner,Yes,30% AMI or less,Disabled
"Danville city, Virginia",405.0,138.0,6.0,05000US51590,51,590,D,Owner,Yes,30% AMI or less,Not disabled
"Danville city, Virginia",455.0,162.0,7.0,05000US51590,51,590,S,Owner,Yes,30.1-50% AMI,All
"Danville city, Virginia",135.0,101.0,8.0,05000US51590,51,590,D,Owner,Yes,30.1-50% AMI,Disabled
"Danville city, Virginia",320.0,138.0,9.0,05000US51590,51,590,D,Owner,Yes,30.1-50% AMI,Not disabled
"Danville city, Virginia",900.0,240.0,10.0,05000US51590,51,590,S,Owner,Yes,50.1-80% AMI,All
"Danville city, Virginia",195.0,116.0,11.0,05000US51590,51,590,D,Owner,Yes,50.1-80% AMI,Disabled
"Danville city, Virginia",705.0,224.0,12.0,05000US51590,51,590,D,Owner,Yes,50.1-80% AMI,Not disabled
"Danville city, Virginia",370.0,169.0,13.0,05000US51590,51,590,S,Owner,Yes,80.1% AMI and above,All
"Danville city, Virginia",10.0,23.0,14.0,05000US51590,51,590,D,Owner,Yes,80.1% AMI and above,Disabled
"Danville city, Virginia",360.0,169.0,15.0,05000US51590,51,590,D,Owner,Yes,80.1% AMI and above,Not disabled
"Danville city, Virginia",8625.0,563.0,16.0,05000US51590,51,590,S,Owner,No,All,All
"Danville city, Virginia",130.0,78.0,17.0,05000US51590,51,590,S,Owner,No,30% AMI or less,All
"Danville city, Virginia",55.0,56.0,18.0,05000US51590,51,590,D,Owner,No,30% AMI or less,Disabled
"Danville city, Virginia",80.0,57.0,19.0,05000US51590,51,590,D,Owner,No,30% AMI or less,Not disabled
"Danville city, Virginia",965.0,272.0,20.0,05000US51590,51,590,S,Owner,No,30.1-50% AMI,All
"Danville city, Virginia",305.0,167.0,21.0,05000US51590,51,590,D,Owner,No,30.1-50% AMI,Disabled
"Danville city, Virginia",660.0,207.0,22.0,05000US51590,51,590,D,Owner,No,30.1-50% AMI,Not disabled
"Danville city, Virginia",1245.0,279.0,23.0,05000US51590,51,590,S,Owner,No,50.1-80% AMI,All
"Danville city, Virginia",285.0,131.0,24.0,05000US51590,51,590,D,Owner,No,50.1-80% AMI,Disabled
"Danville city, Virginia",960.0,258.0,25.0,05000US51590,51,590,D,Owner,No,50.1-80% AMI,Not disabled
"Danville city, Virginia",6280.0,446.0,26.0,05000US51590,51,590,S,Owner,No,80.1% AMI and above,All
"Danville city, Virginia",685.0,173.0,27.0,05000US51590,51,590,D,Owner,No,80.1% AMI and above,Disabled
"Danville city, Virginia",5595.0,420.0,28.0,05000US51590,51,590,D,Owner,No,80.1% AMI and above,Not disabled
"Danville city, Virginia",75.0,84.0,29.0,05000US51590,51,590,S,Owner,N/A,All,All
"Danville city, Virginia",75.0,84.0,30.0,05000US51590,51,590,S,Owner,N/A,30% AMI or less,All
"Danville city, Virginia",0.0,161.0,31.0,05000US51590,51,590,D,Owner,N/A,30% AMI or less,Disabled
"Danville city, Virginia",75.0,84.0,32.0,05000US51590,51,590,D,Owner,N/A,30% AMI or less,Not disabled
"Danville city, Virginia",0.0,161.0,33.0,05000US51590,51,590,S,Owner,N/A,30.1-50% AMI,All
"Danville city, Virginia",0.0,161.0,34.0,05000US51590,51,590,D,Owner,N/A,30.1-50% AMI,Disabled
"Danville city, Virginia",0.0,161.0,35.0,05000US51590,51,590,D,Owner,N/A,30.1-50% AMI,Not disabled
"Danville city, Virginia",0.0,161.0,36.0,05000US51590,51,590,S,Owner,N/A,50.1-80% AMI,All
"Danville city, Virginia",0.0,161.0,37.0,05000US51590,51,590,D,Owner,N/A,50.1-80% AMI,Disabled
"Danville city, Virginia",0.0,161.0,38.0,05000US51590,51,590,D,Owner,N/A,50.1-80% AMI,Not disabled
"Danville city, Virginia",0.0,161.0,39.0,05000US51590,51,590,S,Owner,N/A,80.1% AMI and above,All
"Danville city, Virginia",0.0,161.0,40.0,05000US51590,51,590,D,Owner,N/A,80.1% AMI and above,Disabled
"Danville city, Virginia",0.0,161.0,41.0,05000US51590,51,590,D,Owner,N/A,80.1% AMI and above,Not disabled
"Danville city, Virginia",8870.0,658.0,42.0,05000US51590,51,590,S,Renter,All,All,All
"Danville city, Virginia",4160.0,593.0,43.0,05000US51590,51,590,S,Renter,Yes,All,All
"Danville city, Virginia",2405.0,445.0,44.0,05000US51590,51,590,S,Renter,Yes,30% AMI or less,All
