name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Disability_Status
"Roanoke County, Virginia",36830.0,553.0,1.0,05000US51161,51,161,T,All,All,All,All
"Roanoke County, Virginia",29200.0,731.0,2.0,05000US51161,51,161,S,Owner,All,All,All
"Roanoke County, Virginia",5140.0,640.0,3.0,05000US51161,51,161,S,Owner,Yes,All,All
"Roanoke County, Virginia",890.0,260.0,4.0,05000US51161,51,161,S,Owner,Yes,30% AMI or less,All
"Roanoke County, Virginia",125.0,74.0,5.0,05000US51161,51,161,D,Owner,Yes,30% AMI or less,Disabled
"Roanoke County, Virginia",765.0,244.0,6.0,05000US51161,51,161,D,Owner,Yes,30% AMI or less,Not disabled
"Roanoke County, Virginia",920.0,260.0,7.0,05000US51161,51,161,S,Owner,Yes,30.1-50% AMI,All
"Roanoke County, Virginia",155.0,96.0,8.0,05000US51161,51,161,D,Owner,Yes,30.1-50% AMI,Disabled
"Roanoke County, Virginia",765.0,243.0,9.0,05000US51161,51,161,D,Owner,Yes,30.1-50% AMI,Not disabled
"Roanoke County, Virginia",1370.0,384.0,10.0,05000US51161,51,161,S,Owner,Yes,50.1-80% AMI,All
"Roanoke County, Virginia",155.0,95.0,11.0,05000US51161,51,161,D,Owner,Yes,50.1-80% AMI,Disabled
"Roanoke County, Virginia",1215.0,379.0,12.0,05000US51161,51,161,D,Owner,Yes,50.1-80% AMI,Not disabled
"Roanoke County, Virginia",1960.0,367.0,13.0,05000US51161,51,161,S,Owner,Yes,80.1% AMI and above,All
"Roanoke County, Virginia",160.0,108.0,14.0,05000US51161,51,161,D,Owner,Yes,80.1% AMI and above,Disabled
"Roanoke County, Virginia",1800.0,356.0,15.0,05000US51161,51,161,D,Owner,Yes,80.1% AMI and above,Not disabled
"Roanoke County, Virginia",23990.0,832.0,16.0,05000US51161,51,161,S,Owner,No,All,All
"Roanoke County, Virginia",370.0,173.0,17.0,05000US51161,51,161,S,Owner,No,30% AMI or less,All
"Roanoke County, Virginia",80.0,63.0,18.0,05000US51161,51,161,D,Owner,No,30% AMI or less,Disabled
"Roanoke County, Virginia",290.0,155.0,19.0,05000US51161,51,161,D,Owner,No,30% AMI or less,Not disabled
"Roanoke County, Virginia",1070.0,239.0,20.0,05000US51161,51,161,S,Owner,No,30.1-50% AMI,All
"Roanoke County, Virginia",285.0,126.0,21.0,05000US51161,51,161,D,Owner,No,30.1-50% AMI,Disabled
"Roanoke County, Virginia",785.0,219.0,22.0,05000US51161,51,161,D,Owner,No,30.1-50% AMI,Not disabled
"Roanoke County, Virginia",2535.0,404.0,23.0,05000US51161,51,161,S,Owner,No,50.1-80% AMI,All
"Roanoke County, Virginia",355.0,137.0,24.0,05000US51161,51,161,D,Owner,No,50.1-80% AMI,Disabled
"Roanoke County, Virginia",2180.0,397.0,25.0,05000US51161,51,161,D,Owner,No,50.1-80% AMI,Not disabled
"Roanoke County, Virginia",20015.0,872.0,26.0,05000US51161,51,161,S,Owner,No,80.1% AMI and above,All
"Roanoke County, Virginia",1465.0,300.0,27.0,05000US51161,51,161,D,Owner,No,80.1% AMI and above,Disabled
"Roanoke County, Virginia",18550.0,851.0,28.0,05000US51161,51,161,D,Owner,No,80.1% AMI and above,Not disabled
"Roanoke County, Virginia",70.0,66.0,29.0,05000US51161,51,161,S,Owner,N/A,All,All
"Roanoke County, Virginia",70.0,66.0,30.0,05000US51161,51,161,S,Owner,N/A,30% AMI or less,All
"Roanoke County, Virginia",0.0,161.0,31.0,05000US51161,51,161,D,Owner,N/A,30% AMI or less,Disabled
"Roanoke County, Virginia",70.0,66.0,32.0,05000US51161,51,161,D,Owner,N/A,30% AMI or less,Not disabled
"Roanoke County, Virginia",0.0,161.0,33.0,05000US51161,51,161,S,Owner,N/A,30.1-50% AMI,All
"Roanoke County, Virginia",0.0,161.0,34.0,05000US51161,51,161,D,Owner,N/A,30.1-50% AMI,Disabled
"Roanoke County, Virginia",0.0,161.0,35.0,05000US51161,51,161,D,Owner,N/A,30.1-50% AMI,Not disabled
"Roanoke County, Virginia",0.0,161.0,36.0,05000US51161,51,161,S,Owner,N/A,50.1-80% AMI,All
"Roanoke County, Virginia",0.0,161.0,37.0,05000US51161,51,161,D,Owner,N/A,50.1-80% AMI,Disabled
"Roanoke County, Virginia",0.0,161.0,38.0,05000US51161,51,161,D,Owner,N/A,50.1-80% AMI,Not disabled
"Roanoke County, Virginia",0.0,161.0,39.0,05000US51161,51,161,S,Owner,N/A,80.1% AMI and above,All
"Roanoke County, Virginia",0.0,161.0,40.0,05000US51161,51,161,D,Owner,N/A,80.1% AMI and above,Disabled
"Roanoke County, Virginia",0.0,161.0,41.0,05000US51161,51,161,D,Owner,N/A,80.1% AMI and above,Not disabled
"Roanoke County, Virginia",7630.0,748.0,42.0,05000US51161,51,161,S,Renter,All,All,All
"Roanoke County, Virginia",2580.0,467.0,43.0,05000US51161,51,161,S,Renter,Yes,All,All
"Roanoke County, Virginia",1040.0,384.0,44.0,05000US51161,51,161,S,Renter,Yes,30% AMI or less,All
"Roanoke County, Virginia",100.0,130.0,45.0,05000US51161,51,161,D,Renter,Yes,30% AMI or less,Disabled
"Roanoke County, Virginia",945.0,364.0,46.0,05000US51161,51,161,D,Renter,Yes,30% AMI or less,Not disabled
"Roanoke County, Virginia",840.0,266.0,47.0,05000US51161,51,161,S,Renter,Yes,30.1-50% AMI,All
"Roanoke County, Virginia",185.0,126.0,48.0,05000US51161,51,161,D,Renter,Yes,30.1-50% AMI,Disabled
"Roanoke County, Virginia",655.0,248.0,49.0,05000US51161,51,161,D,Renter,Yes,30.1-50% AMI,Not disabled
"Roanoke County, Virginia",610.0,246.0,50.0,05000US51161,51,161,S,Renter,Yes,50.1-80% AMI,All
"Roanoke County, Virginia",70.0,61.0,51.0,05000US51161,51,161,D,Renter,Yes,50.1-80% AMI,Disabled
"Roanoke County, Virginia",540.0,239.0,52.0,05000US51161,51,161,D,Renter,Yes,50.1-80% AMI,Not disabled
"Roanoke County, Virginia",85.0,74.0,53.0,05000US51161,51,161,S,Renter,Yes,80.1% AMI and above,All
"Roanoke County, Virginia",0.0,161.0,54.0,05000US51161,51,161,D,Renter,Yes,80.1% AMI and above,Disabled
"Roanoke County, Virginia",85.0,74.0,55.0,05000US51161,51,161,D,Renter,Yes,80.1% AMI and above,Not disabled
"Roanoke County, Virginia",4685.0,591.0,56.0,05000US51161,51,161,S,Renter,No,All,All
"Roanoke County, Virginia",110.0,78.0,57.0,05000US51161,51,161,S,Renter,No,30% AMI or less,All
"Roanoke County, Virginia",55.0,62.0,58.0,05000US51161,51,161,D,Renter,No,30% AMI or less,Disabled
"Roanoke County, Virginia",60.0,58.0,59.0,05000US51161,51,161,D,Renter,No,30% AMI or less,Not disabled
"Roanoke County, Virginia",205.0,116.0,60.0,05000US51161,51,161,S,Renter,No,30.1-50% AMI,All
"Roanoke County, Virginia",35.0,43.0,61.0,05000US51161,51,161,D,Renter,No,30.1-50% AMI,Disabled
"Roanoke County, Virginia",170.0,93.0,62.0,05000US51161,51,161,D,Renter,No,30.1-50% AMI,Not disabled
"Roanoke County, Virginia",1105.0,334.0,63.0,05000US51161,51,161,S,Renter,No,50.1-80% AMI,All
"Roanoke County, Virginia",155.0,125.0,64.0,05000US51161,51,161,D,Renter,No,50.1-80% AMI,Disabled
"Roanoke County, Virginia",950.0,342.0,65.0,05000US51161,51,161,D,Renter,No,50.1-80% AMI,Not disabled
"Roanoke County, Virginia",3265.0,531.0,66.0,05000US51161,51,161,S,Renter,No,80.1% AMI and above,All
"Roanoke County, Virginia",35.0,42.0,67.0,05000US51161,51,161,D,Renter,No,80.1% AMI and above,Disabled
"Roanoke County, Virginia",3230.0,525.0,68.0,05000US51161,51,161,D,Renter,No,80.1% AMI and above,Not disabled
"Roanoke County, Virginia",365.0,168.0,69.0,05000US51161,51,161,S,Renter,N/A,All,All
"Roanoke County, Virginia",125.0,104.0,70.0,05000US51161,51,161,S,Renter,N/A,30% AMI or less,All
"Roanoke County, Virginia",0.0,161.0,71.0,05000US51161,51,161,D,Renter,N/A,30% AMI or less,Disabled
"Roanoke County, Virginia",125.0,104.0,72.0,05000US51161,51,161,D,Renter,N/A,30% AMI or less,Not disabled
"Roanoke County, Virginia",15.0,22.0,73.0,05000US51161,51,161,S,Renter,N/A,30.1-50% AMI,All
"Roanoke County, Virginia",0.0,161.0,74.0,05000US51161,51,161,D,Renter,N/A,30.1-50% AMI,Disabled
"Roanoke County, Virginia",15.0,22.0,75.0,05000US51161,51,161,D,Renter,N/A,30.1-50% AMI,Not disabled
"Roanoke County, Virginia",130.0,87.0,76.0,05000US51161,51,161,S,Renter,N/A,50.1-80% AMI,All
"Roanoke County, Virginia",0.0,161.0,77.0,05000US51161,51,161,D,Renter,N/A,50.1-80% AMI,Disabled
"Roanoke County, Virginia",130.0,87.0,78.0,05000US51161,51,161,D,Renter,N/A,50.1-80% AMI,Not disabled
"Roanoke County, Virginia",95.0,72.0,79.0,05000US51161,51,161,S,Renter,N/A,80.1% AMI and above,All
