name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Disability_Status
"Stafford County, Virginia",38865.0,621.0,1.0,05000US51179,51,179,T,All,All,All,All
"Stafford County, Virginia",30615.0,634.0,2.0,05000US51179,51,179,S,Owner,All,All,All
"Stafford County, Virginia",9415.0,704.0,3.0,05000US51179,51,179,S,Owner,Yes,All,All
"Stafford County, Virginia",945.0,199.0,4.0,05000US51179,51,179,S,Owner,Yes,30% AMI or less,All
"Stafford County, Virginia",110.0,81.0,5.0,05000US51179,51,179,D,Owner,Yes,30% AMI or less,Disabled
"Stafford County, Virginia",840.0,202.0,6.0,05000US51179,51,179,D,Owner,Yes,30% AMI or less,Not disabled
"Stafford County, Virginia",1090.0,242.0,7.0,05000US51179,51,179,S,Owner,Yes,30.1-50% AMI,All
"Stafford County, Virginia",160.0,94.0,8.0,05000US51179,51,179,D,Owner,Yes,30.1-50% AMI,Disabled
"Stafford County, Virginia",930.0,235.0,9.0,05000US51179,51,179,D,Owner,Yes,30.1-50% AMI,Not disabled
"Stafford County, Virginia",3325.0,457.0,10.0,05000US51179,51,179,S,Owner,Yes,50.1-80% AMI,All
"Stafford County, Virginia",325.0,193.0,11.0,05000US51179,51,179,D,Owner,Yes,50.1-80% AMI,Disabled
"Stafford County, Virginia",3005.0,425.0,12.0,05000US51179,51,179,D,Owner,Yes,50.1-80% AMI,Not disabled
"Stafford County, Virginia",4050.0,460.0,13.0,05000US51179,51,179,S,Owner,Yes,80.1% AMI and above,All
"Stafford County, Virginia",135.0,80.0,14.0,05000US51179,51,179,D,Owner,Yes,80.1% AMI and above,Disabled
"Stafford County, Virginia",3915.0,456.0,15.0,05000US51179,51,179,D,Owner,Yes,80.1% AMI and above,Not disabled
"Stafford County, Virginia",21155.0,765.0,16.0,05000US51179,51,179,S,Owner,No,All,All
"Stafford County, Virginia",295.0,119.0,17.0,05000US51179,51,179,S,Owner,No,30% AMI or less,All
"Stafford County, Virginia",60.0,54.0,18.0,05000US51179,51,179,D,Owner,No,30% AMI or less,Disabled
"Stafford County, Virginia",230.0,107.0,19.0,05000US51179,51,179,D,Owner,No,30% AMI or less,Not disabled
"Stafford County, Virginia",925.0,180.0,20.0,05000US51179,51,179,S,Owner,No,30.1-50% AMI,All
"Stafford County, Virginia",115.0,56.0,21.0,05000US51179,51,179,D,Owner,No,30.1-50% AMI,Disabled
"Stafford County, Virginia",810.0,176.0,22.0,05000US51179,51,179,D,Owner,No,30.1-50% AMI,Not disabled
"Stafford County, Virginia",2815.0,416.0,23.0,05000US51179,51,179,S,Owner,No,50.1-80% AMI,All
"Stafford County, Virginia",165.0,71.0,24.0,05000US51179,51,179,D,Owner,No,50.1-80% AMI,Disabled
"Stafford County, Virginia",2650.0,420.0,25.0,05000US51179,51,179,D,Owner,No,50.1-80% AMI,Not disabled
"Stafford County, Virginia",17125.0,778.0,26.0,05000US51179,51,179,S,Owner,No,80.1% AMI and above,All
"Stafford County, Virginia",960.0,223.0,27.0,05000US51179,51,179,D,Owner,No,80.1% AMI and above,Disabled
"Stafford County, Virginia",16165.0,771.0,28.0,05000US51179,51,179,D,Owner,No,80.1% AMI and above,Not disabled
"Stafford County, Virginia",45.0,44.0,29.0,05000US51179,51,179,S,Owner,N/A,All,All
"Stafford County, Virginia",45.0,44.0,30.0,05000US51179,51,179,S,Owner,N/A,30% AMI or less,All
"Stafford County, Virginia",15.0,24.0,31.0,05000US51179,51,179,D,Owner,N/A,30% AMI or less,Disabled
"Stafford County, Virginia",30.0,37.0,32.0,05000US51179,51,179,D,Owner,N/A,30% AMI or less,Not disabled
"Stafford County, Virginia",0.0,161.0,33.0,05000US51179,51,179,S,Owner,N/A,30.1-50% AMI,All
"Stafford County, Virginia",0.0,161.0,34.0,05000US51179,51,179,D,Owner,N/A,30.1-50% AMI,Disabled
"Stafford County, Virginia",0.0,161.0,35.0,05000US51179,51,179,D,Owner,N/A,30.1-50% AMI,Not disabled
"Stafford County, Virginia",0.0,161.0,36.0,05000US51179,51,179,S,Owner,N/A,50.1-80% AMI,All
"Stafford County, Virginia",0.0,161.0,37.0,05000US51179,51,179,D,Owner,N/A,50.1-80% AMI,Disabled
"Stafford County, Virginia",0.0,161.0,38.0,05000US51179,51,179,D,Owner,N/A,50.1-80% AMI,Not disabled
"Stafford County, Virginia",0.0,161.0,39.0,05000US51179,51,179,S,Owner,N/A,80.1% AMI and above,All
"Stafford County, Virginia",0.0,161.0,40.0,05000US51179,51,179,D,Owner,N/A,80.1% AMI and above,Disabled
"Stafford County, Virginia",0.0,161.0,41.0,05000US51179,51,179,D,Owner,N/A,80.1% AMI and above,Not disabled
"Stafford County, Virginia",8250.0,756.0,42.0,05000US51179,51,179,S,Renter,All,All,All
"Stafford County, Virginia",3655.0,619.0,43.0,05000US51179,51,179,S,Renter,Yes,All,All
"Stafford County, Virginia",990.0,332.0,44.0,05000US51179,51,179,S,Renter,Yes,30% AMI or less,All
"Stafford County, Virginia",105.0,88.0,45.0,05000US51179,51,179,D,Renter,Yes,30% AMI or less,Disabled
"Stafford County, Virginia",885.0,327.0,46.0,05000US51179,51,179,D,Renter,Yes,30% AMI or less,Not disabled
"Stafford County, Virginia",1755.0,454.0,47.0,05000US51179,51,179,S,Renter,Yes,30.1-50% AMI,All
"Stafford County, Virginia",15.0,29.0,48.0,05000US51179,51,179,D,Renter,Yes,30.1-50% AMI,Disabled
"Stafford County, Virginia",1735.0,451.0,49.0,05000US51179,51,179,D,Renter,Yes,30.1-50% AMI,Not disabled
"Stafford County, Virginia",845.0,354.0,50.0,05000US51179,51,179,S,Renter,Yes,50.1-80% AMI,All
"Stafford County, Virginia",100.0,95.0,51.0,05000US51179,51,179,D,Renter,Yes,50.1-80% AMI,Disabled
"Stafford County, Virginia",745.0,343.0,52.0,05000US51179,51,179,D,Renter,Yes,50.1-80% AMI,Not disabled
"Stafford County, Virginia",65.0,54.0,53.0,05000US51179,51,179,S,Renter,Yes,80.1% AMI and above,All
"Stafford County, Virginia",0.0,161.0,54.0,05000US51179,51,179,D,Renter,Yes,80.1% AMI and above,Disabled
"Stafford County, Virginia",65.0,54.0,55.0,05000US51179,51,179,D,Renter,Yes,80.1% AMI and above,Not disabled
"Stafford County, Virginia",4280.0,542.0,56.0,05000US51179,51,179,S,Renter,No,All,All
"Stafford County, Virginia",70.0,61.0,57.0,05000US51179,51,179,S,Renter,No,30% AMI or less,All
"Stafford County, Virginia",30.0,36.0,58.0,05000US51179,51,179,D,Renter,No,30% AMI or less,Disabled
