name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Disability_Status
"Botetourt County, Virginia",12770.0,284.0,1.0,05000US51023,51,023,T,All,All,All,All
"Botetourt County, Virginia",11400.0,361.0,2.0,05000US51023,51,023,S,Owner,All,All,All
"Botetourt County, Virginia",2235.0,366.0,3.0,05000US51023,51,023,S,Owner,Yes,All,All
"Botetourt County, Virginia",390.0,177.0,4.0,05000US51023,51,023,S,Owner,Yes,30% AMI or less,All
"Botetourt County, Virginia",95.0,78.0,5.0,05000US51023,51,023,D,Owner,Yes,30% AMI or less,Disabled
"Botetourt County, Virginia",295.0,158.0,6.0,05000US51023,51,023,D,Owner,Yes,30% AMI or less,Not disabled
"Botetourt County, Virginia",410.0,157.0,7.0,05000US51023,51,023,S,Owner,Yes,30.1-50% AMI,All
"Botetourt County, Virginia",60.0,68.0,8.0,05000US51023,51,023,D,Owner,Yes,30.1-50% AMI,Disabled
"Botetourt County, Virginia",355.0,166.0,9.0,05000US51023,51,023,D,Owner,Yes,30.1-50% AMI,Not disabled
"Botetourt County, Virginia",510.0,186.0,10.0,05000US51023,51,023,S,Owner,Yes,50.1-80% AMI,All
"Botetourt County, Virginia",80.0,74.0,11.0,05000US51023,51,023,D,Owner,Yes,50.1-80% AMI,Disabled
"Botetourt County, Virginia",430.0,178.0,12.0,05000US51023,51,023,D,Owner,Yes,50.1-80% AMI,Not disabled
"Botetourt County, Virginia",925.0,225.0,13.0,05000US51023,51,023,S,Owner,Yes,80.1% AMI and above,All
"Botetourt County, Virginia",185.0,145.0,14.0,05000US51023,51,023,D,Owner,Yes,80.1% AMI and above,Disabled
"Botetourt County, Virginia",740.0,193.0,15.0,05000US51023,51,023,D,Owner,Yes,80.1% AMI and above,Not disabled
"Botetourt County, Virginia",9085.0,410.0,16.0,05000US51023,51,023,S,Owner,No,All,All
"Botetourt County, Virginia",225.0,102.0,17.0,05000US51023,51,023,S,Owner,No,30% AMI or less,All
"Botetourt County, Virginia",45.0,51.0,18.0,05000US51023,51,023,D,Owner,No,30% AMI or less,Disabled
"Botetourt County, Virginia",180.0,103.0,19.0,05000US51023,51,023,D,Owner,No,30% AMI or less,Not disabled
"Botetourt County, Virginia",570.0,163.0,20.0,05000US51023,51,023,S,Owner,No,30.1-50% AMI,All
"Botetourt County, Virginia",145.0,79.0,21.0,05000US51023,51,023,D,Owner,No,30.1-50% AMI,Disabled
"Botetourt County, Virginia",425.0,150.0,22.0,05000US51023,51,023,D,Owner,No,30.1-50% AMI,Not disabled
"Botetourt County, Virginia",1110.0,268.0,23.0,05000US51023,51,023,S,Owner,No,50.1-80% AMI,All
"Botetourt County, Virginia",175.0,130.0,24.0,05000US51023,51,023,D,Owner,No,50.1-80% AMI,Disabled
"Botetourt County, Virginia",935.0,211.0,25.0,05000US51023,51,023,D,Owner,No,50.1-80% AMI,Not disabled
"Botetourt County, Virginia",7175.0,464.0,26.0,05000US51023,51,023,S,Owner,No,80.1% AMI and above,All
"Botetourt County, Virginia",510.0,199.0,27.0,05000US51023,51,023,D,Owner,No,80.1% AMI and above,Disabled
"Botetourt County, Virginia",6670.0,477.0,28.0,05000US51023,51,023,D,Owner,No,80.1% AMI and above,Not disabled
"Botetourt County, Virginia",75.0,81.0,29.0,05000US51023,51,023,S,Owner,N/A,All,All
"Botetourt County, Virginia",75.0,81.0,30.0,05000US51023,51,023,S,Owner,N/A,30% AMI or less,All
"Botetourt County, Virginia",0.0,161.0,31.0,05000US51023,51,023,D,Owner,N/A,30% AMI or less,Disabled
"Botetourt County, Virginia",75.0,81.0,32.0,05000US51023,51,023,D,Owner,N/A,30% AMI or less,Not disabled
"Botetourt County, Virginia",0.0,161.0,33.0,05000US51023,51,023,S,Owner,N/A,30.1-50% AMI,All
"Botetourt County, Virginia",0.0,161.0,34.0,05000US51023,51,023,D,Owner,N/A,30.1-50% AMI,Disabled
"Botetourt County, Virginia",0.0,161.0,35.0,05000US51023,51,023,D,Owner,N/A,30.1-50% AMI,Not disabled
"Botetourt County, Virginia",0.0,161.0,36.0,05000US51023,51,023,S,Owner,N/A,50.1-80% AMI,All
"Botetourt County, Virginia",0.0,161.0,37.0,05000US51023,51,023,D,Owner,N/A,50.1-80% AMI,Disabled
"Botetourt County, Virginia",0.0,161.0,38.0,05000US51023,51,023,D,Owner,N/A,50.1-80% AMI,Not disabled
"Botetourt County, Virginia",0.0,161.0,39.0,05000US51023,51,023,S,Owner,N/A,80.1% AMI and above,All
"Botetourt County, Virginia",0.0,161.0,40.0,05000US51023,51,023,D,Owner,N/A,80.1% AMI and above,Disabled
"Botetourt County, Virginia",0.0,161.0,41.0,05000US51023,51,023,D,Owner,N/A,80.1% AMI and above,Not disabled
"Botetourt County, Virginia",1375.0,319.0,42.0,05000US51023,51,023,S,Renter,All,All,All
"Botetourt County, Virginia",470.0,191.0,43.0,05000US51023,51,023,S,Renter,Yes,All,All
"Botetourt County, Virginia",190.0,151.0,44.0,05000US51023,51,023,S,Renter,Yes,30% AMI or less,All
"Botetourt County, Virginia",85.0,99.0,45.0,05000US51023,51,023,D,Renter,Yes,30% AMI or less,Disabled
"Botetourt County, Virginia",110.0,120.0,46.0,05000US51023,51,023,D,Renter,Yes,30% AMI or less,Not disabled
"Botetourt County, Virginia",140.0,115.0,47.0,05000US51023,51,023,S,Renter,Yes,30.1-50% AMI,All
"Botetourt County, Virginia",95.0,94.0,48.0,05000US51023,51,023,D,Renter,Yes,30.1-50% AMI,Disabled
"Botetourt County, Virginia",45.0,57.0,49.0,05000US51023,51,023,D,Renter,Yes,30.1-50% AMI,Not disabled
"Botetourt County, Virginia",95.0,80.0,50.0,05000US51023,51,023,S,Renter,Yes,50.1-80% AMI,All
"Botetourt County, Virginia",0.0,161.0,51.0,05000US51023,51,023,D,Renter,Yes,50.1-80% AMI,Disabled
"Botetourt County, Virginia",95.0,80.0,52.0,05000US51023,51,023,D,Renter,Yes,50.1-80% AMI,Not disabled
"Botetourt County, Virginia",40.0,63.0,53.0,05000US51023,51,023,S,Renter,Yes,80.1% AMI and above,All
"Botetourt County, Virginia",0.0,161.0,54.0,05000US51023,51,023,D,Renter,Yes,80.1% AMI and above,Disabled
"Botetourt County, Virginia",40.0,63.0,55.0,05000US51023,51,023,D,Renter,Yes,80.1% AMI and above,Not disabled
"Botetourt County, Virginia",710.0,210.0,56.0,05000US51023,51,023,S,Renter,No,All,All
"Botetourt County, Virginia",15.0,24.0,57.0,05000US51023,51,023,S,Renter,No,30% AMI or less,All
"Botetourt County, Virginia",0.0,161.0,58.0,05000US51023,51,023,D,Renter,No,30% AMI or less,Disabled
"Botetourt County, Virginia",15.0,24.0,59.0,05000US51023,51,023,D,Renter,No,30% AMI or less,Not disabled
"Botetourt County, Virginia",110.0,95.0,60.0,05000US51023,51,023,S,Renter,No,30.1-50% AMI,All
"Botetourt County, Virginia",0.0,161.0,61.0,05000US51023,51,023,D,Renter,No,30.1-50% AMI,Disabled
"Botetourt County, Virginia",110.0,95.0,62.0,05000US51023,51,023,D,Renter,No,30.1-50% AMI,Not disabled
"Botetourt County, Virginia",140.0,96.0,63.0,05000US51023,51,023,S,Renter,No,50.1-80% AMI,All
"Botetourt County, Virginia",10.0,14.0,64.0,05000US51023,51,023,D,Renter,No,50.1-80% AMI,Disabled
"Botetourt County, Virginia",130.0,96.0,65.0,05000US51023,51,023,D,Renter,No,50.1-80% AMI,Not disabled
"Botetourt County, Virginia",445.0,169.0,66.0,05000US51023,51,023,S,Renter,No,80.1% AMI and above,All
"Botetourt County, Virginia",40.0,64.0,67.0,05000US51023,51,023,D,Renter,No,80.1% AMI and above,Disabled
"Botetourt County, Virginia",405.0,153.0,68.0,05000US51023,51,023,D,Renter,No,80.1% AMI and above,Not disabled
"Botetourt County, Virginia",200.0,134.0,69.0,05000US51023,51,023,S,Renter,N/A,All,All
"Botetourt County, Virginia",120.0,111.0,70.0,05000US51023,51,023,S,Renter,N/A,30% AMI or less,All
"Botetourt County, Virginia",10.0,18.0,71.0,05000US51023,51,023,D,Renter,N/A,30% AMI or less,Disabled
"Botetourt County, Virginia",105.0,110.0,72.0,05000US51023,51,023,D,Renter,N/A,30% AMI or less,Not disabled
"Botetourt County, Virginia",0.0,161.0,73.0,05000US51023,51,023,S,Renter,N/A,30.1-50% AMI,All
"Botetourt County, Virginia",0.0,161.0,74.0,05000US51023,51,023,D,Renter,N/A,30.1-50% AMI,Disabled
"Botetourt County, Virginia",0.0,161.0,75.0,05000US51023,51,023,D,Renter,N/A,30.1-50% AMI,Not disabled
"Botetourt County, Virginia",20.0,26.0,76.0,05000US51023,51,023,S,Renter,N/A,50.1-80% AMI,All
"Botetourt County, Virginia",4.0,9.0,77.0,05000US51023,51,023,D,Renter,N/A,50.1-80% AMI,Disabled
"Botetourt County, Virginia",15.0,24.0,78.0,05000US51023,51,023,D,Renter,N/A,50.1-80% AMI,Not disabled
"Botetourt County, Virginia",60.0,70.0,79.0,05000US51023,51,023,S,Renter,N/A,80.1% AMI and above,All
"Botetourt County, Virginia",0.0,161.0,80.0,05000US51023,51,023,D,Renter,N/A,80.1% AMI and above,Disabled
"Botetourt County, Virginia",60.0,70.0,81.0,05000US51023,51,023,D,Renter,N/A,80.1% AMI and above,Not disabled
