name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Disability_Status
"Prince Edward County, Virginia",6720.0,372.0,1.0,05000US51147,51,147,T,All,All,All,All
"Prince Edward County, Virginia",4340.0,363.0,2.0,05000US51147,51,147,S,Owner,All,All,All
"Prince Edward County, Virginia",1330.0,315.0,3.0,05000US51147,51,147,S,Owner,Yes,All,All
"Prince Edward County, Virginia",425.0,187.0,4.0,05000US51147,51,147,S,Owner,Yes,30% AMI or less,All
"Prince Edward County, Virginia",80.0,88.0,5.0,05000US51147,51,147,D,Owner,Yes,30% AMI or less,Disabled
"Prince Edward County, Virginia",345.0,171.0,6.0,05000US51147,51,147,D,Owner,Yes,30% AMI or less,Not disabled
"Prince Edward County, Virginia",65.0,59.0,7.0,05000US51147,51,147,S,Owner,Yes,30.1-50% AMI,All
"Prince Edward County, Virginia",15.0,29.0,8.0,05000US51147,51,147,D,Owner,Yes,30.1-50% AMI,Disabled
"Prince Edward County, Virginia",50.0,61.0,9.0,05000US51147,51,147,D,Owner,Yes,30.1-50% AMI,Not disabled
"Prince Edward County, Virginia",505.0,297.0,10.0,05000US51147,51,147,S,Owner,Yes,50.1-80% AMI,All
"Prince Edward County, Virginia",35.0,59.0,11.0,05000US51147,51,147,D,Owner,Yes,50.1-80% AMI,Disabled
"Prince Edward County, Virginia",470.0,277.0,12.0,05000US51147,51,147,D,Owner,Yes,50.1-80% AMI,Not disabled
"Prince Edward County, Virginia",335.0,186.0,13.0,05000US51147,51,147,S,Owner,Yes,80.1% AMI and above,All
"Prince Edward County, Virginia",45.0,53.0,14.0,05000US51147,51,147,D,Owner,Yes,80.1% AMI and above,Disabled
"Prince Edward County, Virginia",290.0,169.0,15.0,05000US51147,51,147,D,Owner,Yes,80.1% AMI and above,Not disabled
"Prince Edward County, Virginia",2955.0,346.0,16.0,05000US51147,51,147,S,Owner,No,All,All
"Prince Edward County, Virginia",120.0,125.0,17.0,05000US51147,51,147,S,Owner,No,30% AMI or less,All
"Prince Edward County, Virginia",0.0,161.0,18.0,05000US51147,51,147,D,Owner,No,30% AMI or less,Disabled
"Prince Edward County, Virginia",120.0,125.0,19.0,05000US51147,51,147,D,Owner,No,30% AMI or less,Not disabled
"Prince Edward County, Virginia",120.0,114.0,20.0,05000US51147,51,147,S,Owner,No,30.1-50% AMI,All
"Prince Edward County, Virginia",0.0,161.0,21.0,05000US51147,51,147,D,Owner,No,30.1-50% AMI,Disabled
"Prince Edward County, Virginia",120.0,114.0,22.0,05000US51147,51,147,D,Owner,No,30.1-50% AMI,Not disabled
"Prince Edward County, Virginia",450.0,175.0,23.0,05000US51147,51,147,S,Owner,No,50.1-80% AMI,All
"Prince Edward County, Virginia",70.0,69.0,24.0,05000US51147,51,147,D,Owner,No,50.1-80% AMI,Disabled
"Prince Edward County, Virginia",380.0,172.0,25.0,05000US51147,51,147,D,Owner,No,50.1-80% AMI,Not disabled
"Prince Edward County, Virginia",2265.0,344.0,26.0,05000US51147,51,147,S,Owner,No,80.1% AMI and above,All
"Prince Edward County, Virginia",115.0,81.0,27.0,05000US51147,51,147,D,Owner,No,80.1% AMI and above,Disabled
"Prince Edward County, Virginia",2150.0,355.0,28.0,05000US51147,51,147,D,Owner,No,80.1% AMI and above,Not disabled
"Prince Edward County, Virginia",55.0,55.0,29.0,05000US51147,51,147,S,Owner,N/A,All,All
"Prince Edward County, Virginia",55.0,55.0,30.0,05000US51147,51,147,S,Owner,N/A,30% AMI or less,All
"Prince Edward County, Virginia",10.0,18.0,31.0,05000US51147,51,147,D,Owner,N/A,30% AMI or less,Disabled
"Prince Edward County, Virginia",40.0,53.0,32.0,05000US51147,51,147,D,Owner,N/A,30% AMI or less,Not disabled
"Prince Edward County, Virginia",0.0,161.0,33.0,05000US51147,51,147,S,Owner,N/A,30.1-50% AMI,All
"Prince Edward County, Virginia",0.0,161.0,34.0,05000US51147,51,147,D,Owner,N/A,30.1-50% AMI,Disabled
"Prince Edward County, Virginia",0.0,161.0,35.0,05000US51147,51,147,D,Owner,N/A,30.1-50% AMI,Not disabled
"Prince Edward County, Virginia",0.0,161.0,36.0,05000US51147,51,147,S,Owner,N/A,50.1-80% AMI,All
"Prince Edward County, Virginia",0.0,161.0,37.0,05000US51147,51,147,D,Owner,N/A,50.1-80% AMI,Disabled
"Prince Edward County, Virginia",0.0,161.0,38.0,05000US51147,51,147,D,Owner,N/A,50.1-80% AMI,Not disabled
"Prince Edward County, Virginia",0.0,161.0,39.0,05000US51147,51,147,S,Owner,N/A,80.1% AMI and above,All
"Prince Edward County, Virginia",0.0,161.0,40.0,05000US51147,51,147,D,Owner,N/A,80.1% AMI and above,Disabled
"Prince Edward County, Virginia",0.0,161.0,41.0,05000US51147,51,147,D,Owner,N/A,80.1% AMI and above,Not disabled
"Prince Edward County, Virginia",2380.0,390.0,42.0,05000US51147,51,147,S,Renter,All,All,All
"Prince Edward County, Virginia",1005.0,307.0,43.0,05000US51147,51,147,S,Renter,Yes,All,All
"Prince Edward County, Virginia",410.0,196.0,44.0,05000US51147,51,147,S,Renter,Yes,30% AMI or less,All
"Prince Edward County, Virginia",50.0,62.0,45.0,05000US51147,51,147,D,Renter,Yes,30% AMI or less,Disabled
"Prince Edward County, Virginia",360.0,187.0,46.0,05000US51147,51,147,D,Renter,Yes,30% AMI or less,Not disabled
"Prince Edward County, Virginia",315.0,210.0,47.0,05000US51147,51,147,S,Renter,Yes,30.1-50% AMI,All
"Prince Edward County, Virginia",0.0,161.0,48.0,05000US51147,51,147,D,Renter,Yes,30.1-50% AMI,Disabled
"Prince Edward County, Virginia",315.0,210.0,49.0,05000US51147,51,147,D,Renter,Yes,30.1-50% AMI,Not disabled
"Prince Edward County, Virginia",160.0,122.0,50.0,05000US51147,51,147,S,Renter,Yes,50.1-80% AMI,All
"Prince Edward County, Virginia",35.0,60.0,51.0,05000US51147,51,147,D,Renter,Yes,50.1-80% AMI,Disabled
"Prince Edward County, Virginia",125.0,109.0,52.0,05000US51147,51,147,D,Renter,Yes,50.1-80% AMI,Not disabled
"Prince Edward County, Virginia",120.0,111.0,53.0,05000US51147,51,147,S,Renter,Yes,80.1% AMI and above,All
"Prince Edward County, Virginia",0.0,161.0,54.0,05000US51147,51,147,D,Renter,Yes,80.1% AMI and above,Disabled
"Prince Edward County, Virginia",120.0,111.0,55.0,05000US51147,51,147,D,Renter,Yes,80.1% AMI and above,Not disabled
"Prince Edward County, Virginia",1135.0,338.0,56.0,05000US51147,51,147,S,Renter,No,All,All
"Prince Edward County, Virginia",70.0,78.0,57.0,05000US51147,51,147,S,Renter,No,30% AMI or less,All
"Prince Edward County, Virginia",30.0,50.0,58.0,05000US51147,51,147,D,Renter,No,30% AMI or less,Disabled
"Prince Edward County, Virginia",40.0,62.0,59.0,05000US51147,51,147,D,Renter,No,30% AMI or less,Not disabled
"Prince Edward County, Virginia",65.0,65.0,60.0,05000US51147,51,147,S,Renter,No,30.1-50% AMI,All
"Prince Edward County, Virginia",65.0,65.0,61.0,05000US51147,51,147,D,Renter,No,30.1-50% AMI,Disabled
"Prince Edward County, Virginia",0.0,161.0,62.0,05000US51147,51,147,D,Renter,No,30.1-50% AMI,Not disabled
"Prince Edward County, Virginia",215.0,164.0,63.0,05000US51147,51,147,S,Renter,No,50.1-80% AMI,All
"Prince Edward County, Virginia",70.0,89.0,64.0,05000US51147,51,147,D,Renter,No,50.1-80% AMI,Disabled
"Prince Edward County, Virginia",145.0,130.0,65.0,05000US51147,51,147,D,Renter,No,50.1-80% AMI,Not disabled
"Prince Edward County, Virginia",780.0,285.0,66.0,05000US51147,51,147,S,Renter,No,80.1% AMI and above,All
"Prince Edward County, Virginia",0.0,161.0,67.0,05000US51147,51,147,D,Renter,No,80.1% AMI and above,Disabled
"Prince Edward County, Virginia",780.0,285.0,68.0,05000US51147,51,147,D,Renter,No,80.1% AMI and above,Not disabled
"Prince Edward County, Virginia",245.0,156.0,69.0,05000US51147,51,147,S,Renter,N/A,All,All
"Prince Edward County, Virginia",55.0,66.0,70.0,05000US51147,51,147,S,Renter,N/A,30% AMI or less,All
"Prince Edward County, Virginia",0.0,161.0,71.0,05000US51147,51,147,D,Renter,N/A,30% AMI or less,Disabled
"Prince Edward County, Virginia",55.0,66.0,72.0,05000US51147,51,147,D,Renter,N/A,30% AMI or less,Not disabled
"Prince Edward County, Virginia",55.0,83.0,73.0,05000US51147,51,147,S,Renter,N/A,30.1-50% AMI,All
"Prince Edward County, Virginia",55.0,83.0,74.0,05000US51147,51,147,D,Renter,N/A,30.1-50% AMI,Disabled
"Prince Edward County, Virginia",0.0,161.0,75.0,05000US51147,51,147,D,Renter,N/A,30.1-50% AMI,Not disabled
"Prince Edward County, Virginia",55.0,69.0,76.0,05000US51147,51,147,S,Renter,N/A,50.1-80% AMI,All
"Prince Edward County, Virginia",55.0,69.0,77.0,05000US51147,51,147,D,Renter,N/A,50.1-80% AMI,Disabled
"Prince Edward County, Virginia",0.0,161.0,78.0,05000US51147,51,147,D,Renter,N/A,50.1-80% AMI,Not disabled
"Prince Edward County, Virginia",75.0,99.0,79.0,05000US51147,51,147,S,Renter,N/A,80.1% AMI and above,All
"Prince Edward County, Virginia",0.0,161.0,80.0,05000US51147,51,147,D,Renter,N/A,80.1% AMI and above,Disabled
"Prince Edward County, Virginia",75.0,99.0,81.0,05000US51147,51,147,D,Renter,N/A,80.1% AMI and above,Not disabled
