name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Disability_Status
"Albemarle County, Virginia",37010.0,638.0,1.0,05000US51003,51,003,T,All,All,All,All
"Albemarle County, Virginia",23625.0,860.0,2.0,05000US51003,51,003,S,Owner,All,All,All
"Albemarle County, Virginia",5785.0,628.0,3.0,05000US51003,51,003,S,Owner,Yes,All,All
"Albemarle County, Virginia",875.0,228.0,4.0,05000US51003,51,003,S,Owner,Yes,30% AMI or less,All
"Albemarle County, Virginia",225.0,132.0,5.0,05000US51003,51,003,D,Owner,Yes,30% AMI or less,Disabled
"Albemarle County, Virginia",650.0,192.0,6.0,05000US51003,51,003,D,Owner,Yes,30% AMI or less,Not disabled
"Albemarle County, Virginia",950.0,307.0,7.0,05000US51003,51,003,S,Owner,Yes,30.1-50% AMI,All
"Albemarle County, Virginia",170.0,122.0,8.0,05000US51003,51,003,D,Owner,Yes,30.1-50% AMI,Disabled
"Albemarle County, Virginia",775.0,270.0,9.0,05000US51003,51,003,D,Owner,Yes,30.1-50% AMI,Not disabled
"Albemarle County, Virginia",890.0,250.0,10.0,05000US51003,51,003,S,Owner,Yes,50.1-80% AMI,All
"Albemarle County, Virginia",20.0,39.0,11.0,05000US51003,51,003,D,Owner,Yes,50.1-80% AMI,Disabled
"Albemarle County, Virginia",870.0,249.0,12.0,05000US51003,51,003,D,Owner,Yes,50.1-80% AMI,Not disabled
"Albemarle County, Virginia",3070.0,553.0,13.0,05000US51003,51,003,S,Owner,Yes,80.1% AMI and above,All
"Albemarle County, Virginia",35.0,41.0,14.0,05000US51003,51,003,D,Owner,Yes,80.1% AMI and above,Disabled
"Albemarle County, Virginia",3035.0,552.0,15.0,05000US51003,51,003,D,Owner,Yes,80.1% AMI and above,Not disabled
"Albemarle County, Virginia",17810.0,747.0,16.0,05000US51003,51,003,S,Owner,No,All,All
"Albemarle County, Virginia",195.0,84.0,17.0,05000US51003,51,003,S,Owner,No,30% AMI or less,All
"Albemarle County, Virginia",60.0,46.0,18.0,05000US51003,51,003,D,Owner,No,30% AMI or less,Disabled
"Albemarle County, Virginia",135.0,78.0,19.0,05000US51003,51,003,D,Owner,No,30% AMI or less,Not disabled
"Albemarle County, Virginia",690.0,233.0,20.0,05000US51003,51,003,S,Owner,No,30.1-50% AMI,All
"Albemarle County, Virginia",75.0,60.0,21.0,05000US51003,51,003,D,Owner,No,30.1-50% AMI,Disabled
"Albemarle County, Virginia",615.0,226.0,22.0,05000US51003,51,003,D,Owner,No,30.1-50% AMI,Not disabled
"Albemarle County, Virginia",1520.0,346.0,23.0,05000US51003,51,003,S,Owner,No,50.1-80% AMI,All
