name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Disability_Status
"Tazewell County, Virginia",17755.0,507.0,1.0,05000US51185,51,185,T,All,All,All,All
"Tazewell County, Virginia",13110.0,549.0,2.0,05000US51185,51,185,S,Owner,All,All,All
"Tazewell County, Virginia",1900.0,326.0,3.0,05000US51185,51,185,S,Owner,Yes,All,All
"Tazewell County, Virginia",690.0,214.0,4.0,05000US51185,51,185,S,Owner,Yes,30% AMI or less,All
"Tazewell County, Virginia",210.0,108.0,5.0,05000US51185,51,185,D,Owner,Yes,30% AMI or less,Disabled
"Tazewell County, Virginia",475.0,183.0,6.0,05000US51185,51,185,D,Owner,Yes,30% AMI or less,Not disabled
"Tazewell County, Virginia",540.0,197.0,7.0,05000US51185,51,185,S,Owner,Yes,30.1-50% AMI,All
"Tazewell County, Virginia",165.0,115.0,8.0,05000US51185,51,185,D,Owner,Yes,30.1-50% AMI,Disabled
"Tazewell County, Virginia",375.0,152.0,9.0,05000US51185,51,185,D,Owner,Yes,30.1-50% AMI,Not disabled
"Tazewell County, Virginia",310.0,145.0,10.0,05000US51185,51,185,S,Owner,Yes,50.1-80% AMI,All
"Tazewell County, Virginia",75.0,71.0,11.0,05000US51185,51,185,D,Owner,Yes,50.1-80% AMI,Disabled
"Tazewell County, Virginia",235.0,119.0,12.0,05000US51185,51,185,D,Owner,Yes,50.1-80% AMI,Not disabled
"Tazewell County, Virginia",360.0,159.0,13.0,05000US51185,51,185,S,Owner,Yes,80.1% AMI and above,All
"Tazewell County, Virginia",90.0,73.0,14.0,05000US51185,51,185,D,Owner,Yes,80.1% AMI and above,Disabled
"Tazewell County, Virginia",270.0,148.0,15.0,05000US51185,51,185,D,Owner,Yes,80.1% AMI and above,Not disabled
"Tazewell County, Virginia",11090.0,579.0,16.0,05000US51185,51,185,S,Owner,No,All,All
"Tazewell County, Virginia",665.0,203.0,17.0,05000US51185,51,185,S,Owner,No,30% AMI or less,All
"Tazewell County, Virginia",225.0,116.0,18.0,05000US51185,51,185,D,Owner,No,30% AMI or less,Disabled
"Tazewell County, Virginia",445.0,170.0,19.0,05000US51185,51,185,D,Owner,No,30% AMI or less,Not disabled
"Tazewell County, Virginia",1585.0,360.0,20.0,05000US51185,51,185,S,Owner,No,30.1-50% AMI,All
"Tazewell County, Virginia",470.0,179.0,21.0,05000US51185,51,185,D,Owner,No,30.1-50% AMI,Disabled
"Tazewell County, Virginia",1115.0,352.0,22.0,05000US51185,51,185,D,Owner,No,30.1-50% AMI,Not disabled
"Tazewell County, Virginia",1965.0,374.0,23.0,05000US51185,51,185,S,Owner,No,50.1-80% AMI,All
"Tazewell County, Virginia",320.0,171.0,24.0,05000US51185,51,185,D,Owner,No,50.1-80% AMI,Disabled
"Tazewell County, Virginia",1645.0,367.0,25.0,05000US51185,51,185,D,Owner,No,50.1-80% AMI,Not disabled
