name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Disability_Status
"Caroline County, Virginia",9730.0,369.0,1.0,05000US51033,51,033,T,All,All,All,All
"Caroline County, Virginia",8030.0,412.0,2.0,05000US51033,51,033,S,Owner,All,All,All
"Caroline County, Virginia",2190.0,282.0,3.0,05000US51033,51,033,S,Owner,Yes,All,All
"Caroline County, Virginia",360.0,153.0,4.0,05000US51033,51,033,S,Owner,Yes,30% AMI or less,All
"Caroline County, Virginia",95.0,87.0,5.0,05000US51033,51,033,D,Owner,Yes,30% AMI or less,Disabled
"Caroline County, Virginia",270.0,126.0,6.0,05000US51033,51,033,D,Owner,Yes,30% AMI or less,Not disabled
"Caroline County, Virginia",350.0,130.0,7.0,05000US51033,51,033,S,Owner,Yes,30.1-50% AMI,All
"Caroline County, Virginia",40.0,45.0,8.0,05000US51033,51,033,D,Owner,Yes,30.1-50% AMI,Disabled
"Caroline County, Virginia",310.0,125.0,9.0,05000US51033,51,033,D,Owner,Yes,30.1-50% AMI,Not disabled
"Caroline County, Virginia",700.0,222.0,10.0,05000US51033,51,033,S,Owner,Yes,50.1-80% AMI,All
"Caroline County, Virginia",100.0,101.0,11.0,05000US51033,51,033,D,Owner,Yes,50.1-80% AMI,Disabled
"Caroline County, Virginia",605.0,208.0,12.0,05000US51033,51,033,D,Owner,Yes,50.1-80% AMI,Not disabled
"Caroline County, Virginia",770.0,193.0,13.0,05000US51033,51,033,S,Owner,Yes,80.1% AMI and above,All
"Caroline County, Virginia",100.0,92.0,14.0,05000US51033,51,033,D,Owner,Yes,80.1% AMI and above,Disabled
"Caroline County, Virginia",675.0,200.0,15.0,05000US51033,51,033,D,Owner,Yes,80.1% AMI and above,Not disabled
"Caroline County, Virginia",5800.0,417.0,16.0,05000US51033,51,033,S,Owner,No,All,All
"Caroline County, Virginia",170.0,113.0,17.0,05000US51033,51,033,S,Owner,No,30% AMI or less,All
"Caroline County, Virginia",95.0,99.0,18.0,05000US51033,51,033,D,Owner,No,30% AMI or less,Disabled
"Caroline County, Virginia",70.0,62.0,19.0,05000US51033,51,033,D,Owner,No,30% AMI or less,Not disabled
"Caroline County, Virginia",415.0,193.0,20.0,05000US51033,51,033,S,Owner,No,30.1-50% AMI,All
"Caroline County, Virginia",20.0,31.0,21.0,05000US51033,51,033,D,Owner,No,30.1-50% AMI,Disabled
"Caroline County, Virginia",390.0,189.0,22.0,05000US51033,51,033,D,Owner,No,30.1-50% AMI,Not disabled
"Caroline County, Virginia",1090.0,258.0,23.0,05000US51033,51,033,S,Owner,No,50.1-80% AMI,All
"Caroline County, Virginia",65.0,53.0,24.0,05000US51033,51,033,D,Owner,No,50.1-80% AMI,Disabled
"Caroline County, Virginia",1025.0,258.0,25.0,05000US51033,51,033,D,Owner,No,50.1-80% AMI,Not disabled
