name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Disability_Status
"Orange County, Virginia",12115.0,426.0,1.0,05000US51137,51,137,T,All,All,All,All
"Orange County, Virginia",9185.0,458.0,2.0,05000US51137,51,137,S,Owner,All,All,All
"Orange County, Virginia",2700.0,409.0,3.0,05000US51137,51,137,S,Owner,Yes,All,All
"Orange County, Virginia",385.0,161.0,4.0,05000US51137,51,137,S,Owner,Yes,30% AMI or less,All
"Orange County, Virginia",15.0,25.0,5.0,05000US51137,51,137,D,Owner,Yes,30% AMI or less,Disabled
"Orange County, Virginia",370.0,162.0,6.0,05000US51137,51,137,D,Owner,Yes,30% AMI or less,Not disabled
"Orange County, Virginia",370.0,182.0,7.0,05000US51137,51,137,S,Owner,Yes,30.1-50% AMI,All
"Orange County, Virginia",150.0,129.0,8.0,05000US51137,51,137,D,Owner,Yes,30.1-50% AMI,Disabled
"Orange County, Virginia",220.0,126.0,9.0,05000US51137,51,137,D,Owner,Yes,30.1-50% AMI,Not disabled
"Orange County, Virginia",765.0,243.0,10.0,05000US51137,51,137,S,Owner,Yes,50.1-80% AMI,All
"Orange County, Virginia",115.0,87.0,11.0,05000US51137,51,137,D,Owner,Yes,50.1-80% AMI,Disabled
"Orange County, Virginia",650.0,229.0,12.0,05000US51137,51,137,D,Owner,Yes,50.1-80% AMI,Not disabled
"Orange County, Virginia",1180.0,299.0,13.0,05000US51137,51,137,S,Owner,Yes,80.1% AMI and above,All
"Orange County, Virginia",70.0,62.0,14.0,05000US51137,51,137,D,Owner,Yes,80.1% AMI and above,Disabled
"Orange County, Virginia",1110.0,295.0,15.0,05000US51137,51,137,D,Owner,Yes,80.1% AMI and above,Not disabled
"Orange County, Virginia",6325.0,603.0,16.0,05000US51137,51,137,S,Owner,No,All,All
"Orange County, Virginia",90.0,103.0,17.0,05000US51137,51,137,S,Owner,No,30% AMI or less,All
"Orange County, Virginia",65.0,98.0,18.0,05000US51137,51,137,D,Owner,No,30% AMI or less,Disabled
"Orange County, Virginia",25.0,31.0,19.0,05000US51137,51,137,D,Owner,No,30% AMI or less,Not disabled
"Orange County, Virginia",410.0,173.0,20.0,05000US51137,51,137,S,Owner,No,30.1-50% AMI,All
"Orange County, Virginia",105.0,91.0,21.0,05000US51137,51,137,D,Owner,No,30.1-50% AMI,Disabled
"Orange County, Virginia",310.0,136.0,22.0,05000US51137,51,137,D,Owner,No,30.1-50% AMI,Not disabled
"Orange County, Virginia",670.0,205.0,23.0,05000US51137,51,137,S,Owner,No,50.1-80% AMI,All
"Orange County, Virginia",65.0,82.0,24.0,05000US51137,51,137,D,Owner,No,50.1-80% AMI,Disabled
"Orange County, Virginia",605.0,184.0,25.0,05000US51137,51,137,D,Owner,No,50.1-80% AMI,Not disabled
"Orange County, Virginia",5160.0,594.0,26.0,05000US51137,51,137,S,Owner,No,80.1% AMI and above,All
"Orange County, Virginia",475.0,243.0,27.0,05000US51137,51,137,D,Owner,No,80.1% AMI and above,Disabled
"Orange County, Virginia",4685.0,553.0,28.0,05000US51137,51,137,D,Owner,No,80.1% AMI and above,Not disabled
"Orange County, Virginia",160.0,121.0,29.0,05000US51137,51,137,S,Owner,N/A,All,All
"Orange County, Virginia",160.0,121.0,30.0,05000US51137,51,137,S,Owner,N/A,30% AMI or less,All
"Orange County, Virginia",0.0,161.0,31.0,05000US51137,51,137,D,Owner,N/A,30% AMI or less,Disabled
"Orange County, Virginia",160.0,121.0,32.0,05000US51137,51,137,D,Owner,N/A,30% AMI or less,Not disabled
"Orange County, Virginia",0.0,161.0,33.0,05000US51137,51,137,S,Owner,N/A,30.1-50% AMI,All
"Orange County, Virginia",0.0,161.0,34.0,05000US51137,51,137,D,Owner,N/A,30.1-50% AMI,Disabled
"Orange County, Virginia",0.0,161.0,35.0,05000US51137,51,137,D,Owner,N/A,30.1-50% AMI,Not disabled
"Orange County, Virginia",0.0,161.0,36.0,05000US51137,51,137,S,Owner,N/A,50.1-80% AMI,All
"Orange County, Virginia",0.0,161.0,37.0,05000US51137,51,137,D,Owner,N/A,50.1-80% AMI,Disabled
"Orange County, Virginia",0.0,161.0,38.0,05000US51137,51,137,D,Owner,N/A,50.1-80% AMI,Not disabled
"Orange County, Virginia",0.0,161.0,39.0,05000US51137,51,137,S,Owner,N/A,80.1% AMI and above,All
"Orange County, Virginia",0.0,161.0,40.0,05000US51137,51,137,D,Owner,N/A,80.1% AMI and above,Disabled
"Orange County, Virginia",0.0,161.0,41.0,05000US51137,51,137,D,Owner,N/A,80.1% AMI and above,Not disabled
"Orange County, Virginia",2930.0,436.0,42.0,05000US51137,51,137,S,Renter,All,All,All
"Orange County, Virginia",860.0,235.0,43.0,05000US51137,51,137,S,Renter,Yes,All,All
"Orange County, Virginia",390.0,143.0,44.0,05000US51137,51,137,S,Renter,Yes,30% AMI or less,All
"Orange County, Virginia",40.0,40.0,45.0,05000US51137,51,137,D,Renter,Yes,30% AMI or less,Disabled
"Orange County, Virginia",350.0,139.0,46.0,05000US51137,51,137,D,Renter,Yes,30% AMI or less,Not disabled
"Orange County, Virginia",105.0,80.0,47.0,05000US51137,51,137,S,Renter,Yes,30.1-50% AMI,All
"Orange County, Virginia",15.0,24.0,48.0,05000US51137,51,137,D,Renter,Yes,30.1-50% AMI,Disabled
"Orange County, Virginia",90.0,77.0,49.0,05000US51137,51,137,D,Renter,Yes,30.1-50% AMI,Not disabled
"Orange County, Virginia",250.0,172.0,50.0,05000US51137,51,137,S,Renter,Yes,50.1-80% AMI,All
"Orange County, Virginia",0.0,161.0,51.0,05000US51137,51,137,D,Renter,Yes,50.1-80% AMI,Disabled
"Orange County, Virginia",250.0,172.0,52.0,05000US51137,51,137,D,Renter,Yes,50.1-80% AMI,Not disabled
"Orange County, Virginia",115.0,111.0,53.0,05000US51137,51,137,S,Renter,Yes,80.1% AMI and above,All
"Orange County, Virginia",25.0,43.0,54.0,05000US51137,51,137,D,Renter,Yes,80.1% AMI and above,Disabled
"Orange County, Virginia",85.0,101.0,55.0,05000US51137,51,137,D,Renter,Yes,80.1% AMI and above,Not disabled
"Orange County, Virginia",1685.0,386.0,56.0,05000US51137,51,137,S,Renter,No,All,All
"Orange County, Virginia",90.0,79.0,57.0,05000US51137,51,137,S,Renter,No,30% AMI or less,All
"Orange County, Virginia",20.0,27.0,58.0,05000US51137,51,137,D,Renter,No,30% AMI or less,Disabled
"Orange County, Virginia",70.0,74.0,59.0,05000US51137,51,137,D,Renter,No,30% AMI or less,Not disabled
"Orange County, Virginia",100.0,79.0,60.0,05000US51137,51,137,S,Renter,No,30.1-50% AMI,All
"Orange County, Virginia",4.0,1.0,61.0,05000US51137,51,137,D,Renter,No,30.1-50% AMI,Disabled
"Orange County, Virginia",95.0,80.0,62.0,05000US51137,51,137,D,Renter,No,30.1-50% AMI,Not disabled
"Orange County, Virginia",300.0,137.0,63.0,05000US51137,51,137,S,Renter,No,50.1-80% AMI,All
"Orange County, Virginia",35.0,41.0,64.0,05000US51137,51,137,D,Renter,No,50.1-80% AMI,Disabled
"Orange County, Virginia",265.0,138.0,65.0,05000US51137,51,137,D,Renter,No,50.1-80% AMI,Not disabled
"Orange County, Virginia",1195.0,348.0,66.0,05000US51137,51,137,S,Renter,No,80.1% AMI and above,All
"Orange County, Virginia",65.0,62.0,67.0,05000US51137,51,137,D,Renter,No,80.1% AMI and above,Disabled
"Orange County, Virginia",1130.0,345.0,68.0,05000US51137,51,137,D,Renter,No,80.1% AMI and above,Not disabled
"Orange County, Virginia",385.0,239.0,69.0,05000US51137,51,137,S,Renter,N/A,All,All
"Orange County, Virginia",105.0,106.0,70.0,05000US51137,51,137,S,Renter,N/A,30% AMI or less,All
"Orange County, Virginia",0.0,161.0,71.0,05000US51137,51,137,D,Renter,N/A,30% AMI or less,Disabled
"Orange County, Virginia",105.0,106.0,72.0,05000US51137,51,137,D,Renter,N/A,30% AMI or less,Not disabled
