name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Disability_Status
"Prince George County, Virginia",10530.0,398.0,1.0,05000US51149,51,149,T,All,All,All,All
"Prince George County, Virginia",7530.0,490.0,2.0,05000US51149,51,149,S,Owner,All,All,All
"Prince George County, Virginia",1545.0,352.0,3.0,05000US51149,51,149,S,Owner,Yes,All,All
"Prince George County, Virginia",245.0,113.0,4.0,05000US51149,51,149,S,Owner,Yes,30% AMI or less,All
"Prince George County, Virginia",15.0,25.0,5.0,05000US51149,51,149,D,Owner,Yes,30% AMI or less,Disabled
"Prince George County, Virginia",230.0,110.0,6.0,05000US51149,51,149,D,Owner,Yes,30% AMI or less,Not disabled
"Prince George County, Virginia",305.0,212.0,7.0,05000US51149,51,149,S,Owner,Yes,30.1-50% AMI,All
"Prince George County, Virginia",40.0,50.0,8.0,05000US51149,51,149,D,Owner,Yes,30.1-50% AMI,Disabled
"Prince George County, Virginia",265.0,203.0,9.0,05000US51149,51,149,D,Owner,Yes,30.1-50% AMI,Not disabled
"Prince George County, Virginia",410.0,214.0,10.0,05000US51149,51,149,S,Owner,Yes,50.1-80% AMI,All
"Prince George County, Virginia",35.0,42.0,11.0,05000US51149,51,149,D,Owner,Yes,50.1-80% AMI,Disabled
"Prince George County, Virginia",375.0,204.0,12.0,05000US51149,51,149,D,Owner,Yes,50.1-80% AMI,Not disabled
"Prince George County, Virginia",585.0,213.0,13.0,05000US51149,51,149,S,Owner,Yes,80.1% AMI and above,All
"Prince George County, Virginia",55.0,68.0,14.0,05000US51149,51,149,D,Owner,Yes,80.1% AMI and above,Disabled
"Prince George County, Virginia",530.0,203.0,15.0,05000US51149,51,149,D,Owner,Yes,80.1% AMI and above,Not disabled
"Prince George County, Virginia",5925.0,473.0,16.0,05000US51149,51,149,S,Owner,No,All,All
"Prince George County, Virginia",20.0,37.0,17.0,05000US51149,51,149,S,Owner,No,30% AMI or less,All
"Prince George County, Virginia",0.0,161.0,18.0,05000US51149,51,149,D,Owner,No,30% AMI or less,Disabled
"Prince George County, Virginia",20.0,37.0,19.0,05000US51149,51,149,D,Owner,No,30% AMI or less,Not disabled
