name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Disability_Status
"Accomack County, Virginia",14920.0,633.0,1.0,05000US51001,51,001,T,All,All,All,All
"Accomack County, Virginia",11585.0,623.0,2.0,05000US51001,51,001,S,Owner,All,All,All
"Accomack County, Virginia",3130.0,454.0,3.0,05000US51001,51,001,S,Owner,Yes,All,All
"Accomack County, Virginia",1290.0,353.0,4.0,05000US51001,51,001,S,Owner,Yes,30% AMI or less,All
"Accomack County, Virginia",260.0,120.0,5.0,05000US51001,51,001,D,Owner,Yes,30% AMI or less,Disabled
"Accomack County, Virginia",1030.0,330.0,6.0,05000US51001,51,001,D,Owner,Yes,30% AMI or less,Not disabled
"Accomack County, Virginia",815.0,288.0,7.0,05000US51001,51,001,S,Owner,Yes,30.1-50% AMI,All
"Accomack County, Virginia",185.0,128.0,8.0,05000US51001,51,001,D,Owner,Yes,30.1-50% AMI,Disabled
"Accomack County, Virginia",630.0,254.0,9.0,05000US51001,51,001,D,Owner,Yes,30.1-50% AMI,Not disabled
"Accomack County, Virginia",540.0,223.0,10.0,05000US51001,51,001,S,Owner,Yes,50.1-80% AMI,All
"Accomack County, Virginia",130.0,93.0,11.0,05000US51001,51,001,D,Owner,Yes,50.1-80% AMI,Disabled
"Accomack County, Virginia",410.0,194.0,12.0,05000US51001,51,001,D,Owner,Yes,50.1-80% AMI,Not disabled
"Accomack County, Virginia",495.0,167.0,13.0,05000US51001,51,001,S,Owner,Yes,80.1% AMI and above,All
"Accomack County, Virginia",75.0,69.0,14.0,05000US51001,51,001,D,Owner,Yes,80.1% AMI and above,Disabled
"Accomack County, Virginia",420.0,154.0,15.0,05000US51001,51,001,D,Owner,Yes,80.1% AMI and above,Not disabled
"Accomack County, Virginia",8450.0,742.0,16.0,05000US51001,51,001,S,Owner,No,All,All
"Accomack County, Virginia",240.0,152.0,17.0,05000US51001,51,001,S,Owner,No,30% AMI or less,All
"Accomack County, Virginia",60.0,69.0,18.0,05000US51001,51,001,D,Owner,No,30% AMI or less,Disabled
"Accomack County, Virginia",180.0,137.0,19.0,05000US51001,51,001,D,Owner,No,30% AMI or less,Not disabled
"Accomack County, Virginia",525.0,235.0,20.0,05000US51001,51,001,S,Owner,No,30.1-50% AMI,All
"Accomack County, Virginia",100.0,60.0,21.0,05000US51001,51,001,D,Owner,No,30.1-50% AMI,Disabled
"Accomack County, Virginia",425.0,219.0,22.0,05000US51001,51,001,D,Owner,No,30.1-50% AMI,Not disabled
"Accomack County, Virginia",1695.0,395.0,23.0,05000US51001,51,001,S,Owner,No,50.1-80% AMI,All
"Accomack County, Virginia",305.0,163.0,24.0,05000US51001,51,001,D,Owner,No,50.1-80% AMI,Disabled
"Accomack County, Virginia",1390.0,354.0,25.0,05000US51001,51,001,D,Owner,No,50.1-80% AMI,Not disabled
"Accomack County, Virginia",5995.0,634.0,26.0,05000US51001,51,001,S,Owner,No,80.1% AMI and above,All
"Accomack County, Virginia",315.0,135.0,27.0,05000US51001,51,001,D,Owner,No,80.1% AMI and above,Disabled
"Accomack County, Virginia",5680.0,623.0,28.0,05000US51001,51,001,D,Owner,No,80.1% AMI and above,Not disabled
"Accomack County, Virginia",4.0,161.0,29.0,05000US51001,51,001,S,Owner,N/A,All,All
"Accomack County, Virginia",4.0,161.0,30.0,05000US51001,51,001,S,Owner,N/A,30% AMI or less,All
"Accomack County, Virginia",0.0,161.0,31.0,05000US51001,51,001,D,Owner,N/A,30% AMI or less,Disabled
"Accomack County, Virginia",4.0,161.0,32.0,05000US51001,51,001,D,Owner,N/A,30% AMI or less,Not disabled
"Accomack County, Virginia",0.0,161.0,33.0,05000US51001,51,001,S,Owner,N/A,30.1-50% AMI,All
"Accomack County, Virginia",0.0,161.0,34.0,05000US51001,51,001,D,Owner,N/A,30.1-50% AMI,Disabled
"Accomack County, Virginia",0.0,161.0,35.0,05000US51001,51,001,D,Owner,N/A,30.1-50% AMI,Not disabled
"Accomack County, Virginia",0.0,161.0,36.0,05000US51001,51,001,S,Owner,N/A,50.1-80% AMI,All
"Accomack County, Virginia",0.0,161.0,37.0,05000US51001,51,001,D,Owner,N/A,50.1-80% AMI,Disabled
"Accomack County, Virginia",0.0,161.0,38.0,05000US51001,51,001,D,Owner,N/A,50.1-80% AMI,Not disabled
"Accomack County, Virginia",0.0,161.0,39.0,05000US51001,51,001,S,Owner,N/A,80.1% AMI and above,All
"Accomack County, Virginia",0.0,161.0,40.0,05000US51001,51,001,D,Owner,N/A,80.1% AMI and above,Disabled
"Accomack County, Virginia",0.0,161.0,41.0,05000US51001,51,001,D,Owner,N/A,80.1% AMI and above,Not disabled
"Accomack County, Virginia",3335.0,435.0,42.0,05000US51001,51,001,S,Renter,All,All,All
"Accomack County, Virginia",825.0,274.0,43.0,05000US51001,51,001,S,Renter,Yes,All,All
"Accomack County, Virginia",365.0,189.0,44.0,05000US51001,51,001,S,Renter,Yes,30% AMI or less,All
"Accomack County, Virginia",115.0,101.0,45.0,05000US51001,51,001,D,Renter,Yes,30% AMI or less,Disabled
