name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Disability_Status
"Franklin County, Virginia",20700.0,645.0,1.0,05000US51067,51,067,T,All,All,All,All
"Franklin County, Virginia",16825.0,623.0,2.0,05000US51067,51,067,S,Owner,All,All,All
"Franklin County, Virginia",3840.0,614.0,3.0,05000US51067,51,067,S,Owner,Yes,All,All
"Franklin County, Virginia",845.0,272.0,4.0,05000US51067,51,067,S,Owner,Yes,30% AMI or less,All
"Franklin County, Virginia",180.0,149.0,5.0,05000US51067,51,067,D,Owner,Yes,30% AMI or less,Disabled
"Franklin County, Virginia",665.0,222.0,6.0,05000US51067,51,067,D,Owner,Yes,30% AMI or less,Not disabled
"Franklin County, Virginia",685.0,219.0,7.0,05000US51067,51,067,S,Owner,Yes,30.1-50% AMI,All
"Franklin County, Virginia",110.0,85.0,8.0,05000US51067,51,067,D,Owner,Yes,30.1-50% AMI,Disabled
"Franklin County, Virginia",575.0,203.0,9.0,05000US51067,51,067,D,Owner,Yes,30.1-50% AMI,Not disabled
"Franklin County, Virginia",855.0,290.0,10.0,05000US51067,51,067,S,Owner,Yes,50.1-80% AMI,All
"Franklin County, Virginia",110.0,120.0,11.0,05000US51067,51,067,D,Owner,Yes,50.1-80% AMI,Disabled
"Franklin County, Virginia",745.0,251.0,12.0,05000US51067,51,067,D,Owner,Yes,50.1-80% AMI,Not disabled
"Franklin County, Virginia",1450.0,370.0,13.0,05000US51067,51,067,S,Owner,Yes,80.1% AMI and above,All
"Franklin County, Virginia",100.0,83.0,14.0,05000US51067,51,067,D,Owner,Yes,80.1% AMI and above,Disabled
"Franklin County, Virginia",1350.0,364.0,15.0,05000US51067,51,067,D,Owner,Yes,80.1% AMI and above,Not disabled
"Franklin County, Virginia",12920.0,785.0,16.0,05000US51067,51,067,S,Owner,No,All,All
"Franklin County, Virginia",490.0,232.0,17.0,05000US51067,51,067,S,Owner,No,30% AMI or less,All
"Franklin County, Virginia",140.0,122.0,18.0,05000US51067,51,067,D,Owner,No,30% AMI or less,Disabled
"Franklin County, Virginia",350.0,178.0,19.0,05000US51067,51,067,D,Owner,No,30% AMI or less,Not disabled
"Franklin County, Virginia",1220.0,277.0,20.0,05000US51067,51,067,S,Owner,No,30.1-50% AMI,All
