name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Household_Income,Cost_Burden,Substandard
"Carroll County, Virginia",12745.0,543.0,1.0,05000US51035,51,035,T,All,All,All,All
"Carroll County, Virginia",9410.0,459.0,2.0,05000US51035,51,035,S,Owner,All,All,All
"Carroll County, Virginia",975.0,269.0,3.0,05000US51035,51,035,S,Owner,30% AMI or less,All,All
"Carroll County, Virginia",535.0,215.0,4.0,05000US51035,51,035,S,Owner,30% AMI or less,No cost burden,All
"Carroll County, Virginia",0.0,161.0,5.0,05000US51035,51,035,D,Owner,30% AMI or less,No cost burden,substandard
"Carroll County, Virginia",535.0,215.0,6.0,05000US51035,51,035,D,Owner,30% AMI or less,No cost burden,standard
"Carroll County, Virginia",85.0,64.0,7.0,05000US51035,51,035,S,Owner,30% AMI or less,Moderate cost burden,All
"Carroll County, Virginia",0.0,161.0,8.0,05000US51035,51,035,D,Owner,30% AMI or less,Moderate cost burden,substandard
"Carroll County, Virginia",85.0,64.0,9.0,05000US51035,51,035,D,Owner,30% AMI or less,Moderate cost burden,standard
"Carroll County, Virginia",270.0,132.0,10.0,05000US51035,51,035,S,Owner,30% AMI or less,Severe cost burden,All
"Carroll County, Virginia",0.0,161.0,11.0,05000US51035,51,035,D,Owner,30% AMI or less,Severe cost burden,substandard
"Carroll County, Virginia",270.0,132.0,12.0,05000US51035,51,035,D,Owner,30% AMI or less,Severe cost burden,standard
"Carroll County, Virginia",85.0,72.0,13.0,05000US51035,51,035,S,Owner,30% AMI or less,N/A,All
"Carroll County, Virginia",0.0,161.0,14.0,05000US51035,51,035,D,Owner,30% AMI or less,N/A,substandard
"Carroll County, Virginia",85.0,72.0,15.0,05000US51035,51,035,D,Owner,30% AMI or less,N/A,standard
"Carroll County, Virginia",1300.0,321.0,16.0,05000US51035,51,035,S,Owner,30.1-50% AMI,All,All
"Carroll County, Virginia",910.0,302.0,17.0,05000US51035,51,035,S,Owner,30.1-50% AMI,No cost burden,All
"Carroll County, Virginia",0.0,161.0,18.0,05000US51035,51,035,D,Owner,30.1-50% AMI,No cost burden,substandard
"Carroll County, Virginia",910.0,302.0,19.0,05000US51035,51,035,D,Owner,30.1-50% AMI,No cost burden,standard
"Carroll County, Virginia",230.0,145.0,20.0,05000US51035,51,035,S,Owner,30.1-50% AMI,Moderate cost burden,All
"Carroll County, Virginia",0.0,161.0,21.0,05000US51035,51,035,D,Owner,30.1-50% AMI,Moderate cost burden,substandard
"Carroll County, Virginia",230.0,145.0,22.0,05000US51035,51,035,D,Owner,30.1-50% AMI,Moderate cost burden,standard
