name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Household_Income,Cost_Burden,Substandard
"Augusta County, Virginia",27370.0,424.0,1.0,05000US51015,51,015,T,All,All,All,All
"Augusta County, Virginia",21725.0,665.0,2.0,05000US51015,51,015,S,Owner,All,All,All
"Augusta County, Virginia",1475.0,369.0,3.0,05000US51015,51,015,S,Owner,30% AMI or less,All,All
"Augusta County, Virginia",350.0,173.0,4.0,05000US51015,51,015,S,Owner,30% AMI or less,No cost burden,All
"Augusta County, Virginia",0.0,161.0,5.0,05000US51015,51,015,D,Owner,30% AMI or less,No cost burden,substandard
"Augusta County, Virginia",350.0,173.0,6.0,05000US51015,51,015,D,Owner,30% AMI or less,No cost burden,standard
"Augusta County, Virginia",550.0,320.0,7.0,05000US51015,51,015,S,Owner,30% AMI or less,Moderate cost burden,All
"Augusta County, Virginia",0.0,161.0,8.0,05000US51015,51,015,D,Owner,30% AMI or less,Moderate cost burden,substandard
"Augusta County, Virginia",550.0,320.0,9.0,05000US51015,51,015,D,Owner,30% AMI or less,Moderate cost burden,standard
"Augusta County, Virginia",500.0,177.0,10.0,05000US51015,51,015,S,Owner,30% AMI or less,Severe cost burden,All
"Augusta County, Virginia",0.0,161.0,11.0,05000US51015,51,015,D,Owner,30% AMI or less,Severe cost burden,substandard
"Augusta County, Virginia",500.0,177.0,12.0,05000US51015,51,015,D,Owner,30% AMI or less,Severe cost burden,standard
"Augusta County, Virginia",70.0,69.0,13.0,05000US51015,51,015,S,Owner,30% AMI or less,N/A,All
"Augusta County, Virginia",0.0,161.0,14.0,05000US51015,51,015,D,Owner,30% AMI or less,N/A,substandard
"Augusta County, Virginia",70.0,69.0,15.0,05000US51015,51,015,D,Owner,30% AMI or less,N/A,standard
"Augusta County, Virginia",1940.0,408.0,16.0,05000US51015,51,015,S,Owner,30.1-50% AMI,All,All
"Augusta County, Virginia",820.0,284.0,17.0,05000US51015,51,015,S,Owner,30.1-50% AMI,No cost burden,All
"Augusta County, Virginia",0.0,161.0,18.0,05000US51015,51,015,D,Owner,30.1-50% AMI,No cost burden,substandard
